event,comp,ML_component_event_mean,ML_component_event_median,ML_component_event_std,n_station_component,header_ML_mean,distance_mean_km,distance_min_km,distance_max_km,amplitude_nm_mean,ML_component_event_std_filled0,ML_component_event_mean_minus_header
20120911085947_M3.0,HHZ,3.328806939894449,3.328806939894449,0.07684208680012018,2,3.0,187.98090362548828,141.77197265625,234.18983459472656,381.08564152682766,0.07684208680012018,0.3288069398944491
20120911085947_M3.0,HMAX,3.655140680254448,3.655140680254448,0.047124401030317044,2,3.0,187.98090362548828,141.77197265625,234.18983459472656,880.2950776688388,0.047124401030317044,0.6551406802544482
20120929154607_M3.0,HHE,3.355349665386449,3.355349665386449,0.15284910826258408,2,3.0,134.05442428588867,111.46259307861328,156.64625549316406,688.6020220065323,0.15284910826258408,0.35534966538644897
20120929154607_M3.0,HHN,3.2317890334949033,3.2317890334949033,0.35737988370808865,2,3.0,134.05442428588867,111.46259307861328,156.64625549316406,540.3559500917934,0.35737988370808865,0.23178903349490332
20120929154607_M3.0,HHZ,3.0691031432637863,3.0691031432637863,0.05087867377192499,2,3.0,134.05442428588867,111.46259307861328,156.64625549316406,363.4192812708924,0.05087867377192499,0.0691031432637863
20120929154607_M3.0,HMAX,3.365881898580106,3.365881898580106,0.16774393528712964,2,3.0,134.05442428588867,111.46259307861328,156.64625549316406,705.0578076336194,0.16774393528712964,0.3658818985801058
20121122203125_M3.4,HHE,3.788394384553595,3.7879926233227206,0.24782492434801143,3,3.4000000953674316,195.3516082763672,104.98532104492188,244.83627319335938,1370.8381438648105,0.24782492434801143,0.38839428918616337
20121122203125_M3.4,HHN,3.636705565203016,3.8809933306978452,0.44176000249933467,3,3.4000000953674316,195.3516082763672,104.98532104492188,244.83627319335938,1424.4504161504444,0.44176000249933467,0.23670546983558438
20121122203125_M3.4,HHZ,3.614051422481021,3.7472842991816657,0.29869111207806964,3,3.4000000953674316,195.3516082763672,104.98532104492188,244.83627319335938,1225.9244460919638,0.29869111207806964,0.21405132711358954
20121122203125_M3.4,HMAX,3.819394620345303,3.8809933306978452,0.25350122861014873,3,3.4000000953674316,195.3516082763672,104.98532104492188,244.83627319335938,1588.1223558894808,0.25350122861014873,0.41939452497787144
20121130094018_M3.3,HHE,3.358326279947636,3.358326279947636,0.8388473934655358,2,3.299999952316284,69.06753349304199,37.843631744384766,100.29143524169922,2673.814435351827,0.8388473934655358,0.058326327631351926
20121130094018_M3.3,HHN,3.3563597340077,3.3563597340077,0.9500017328691516,2,3.299999952316284,69.06753349304199,37.843631744384766,100.29143524169922,2994.7634036516492,0.9500017328691516,0.056359781691415645
20121130094018_M3.3,HHZ,3.1877566318573893,3.1877566318573893,0.8666709314615095,2,3.299999952316284,69.06753349304199,37.843631744384766,100.29143524169922,1856.0735368287296,0.8666709314615095,-0.11224332045889485
20121130094018_M3.3,HMAX,3.396642000552972,3.396642000552972,0.8930340051976999,2,3.299999952316284,69.06753349304199,37.843631744384766,100.29143524169922,3085.9109497112963,0.8930340051976999,0.09664204823668765
20130726022311_M3.1,HHE,3.466790470881337,3.466790470881337,,1,3.0999999046325684,135.2460174560547,135.2460174560547,135.2460174560547,862.2383179772911,0.0,0.3667905662487687
20130726022311_M3.1,HHN,3.3389880008324395,3.3389880008324395,,1,3.0999999046325684,135.2460174560547,135.2460174560547,135.2460174560547,642.4285735653976,0.0,0.23898809619987116
20130726022311_M3.1,HHZ,3.180954268148355,3.180954268148355,,1,3.0999999046325684,135.2460174560547,135.2460174560547,135.2460174560547,446.4688013026341,0.0,0.08095436351578655
20130726022311_M3.1,HMAX,3.466790470881337,3.466790470881337,,1,3.0999999046325684,135.2460174560547,135.2460174560547,135.2460174560547,862.2383179772911,0.0,0.3667905662487687
20140111055607_M3.0,HHE,3.1933889168657656,3.1933889168657656,0.904563497879817,2,3.0,120.27188491821289,83.04708099365234,157.49668884277344,881.552344460955,0.904563497879817,0.19338891686576565
20140111055607_M3.0,HHN,3.349533692965676,3.349533692965676,1.089528138777794,2,3.0,120.27188491821289,83.04708099365234,157.49668884277344,1607.2970342856925,1.089528138777794,0.34953369296567605
20140111055607_M3.0,HHZ,3.2253994955508163,3.2253994955508163,0.85861210120528,2,3.0,120.27188491821289,83.04708099365234,157.49668884277344,898.8880958979494,0.85861210120528,0.2253994955508163
20140111055607_M3.0,HMAX,3.349533692965676,3.349533692965676,1.089528138777794,2,3.0,120.27188491821289,83.04708099365234,157.49668884277344,1607.2970342856925,1.089528138777794,0.34953369296567605
20140209113658_M3.1,HHE,3.1781390620308656,3.2042295040306916,0.22838238722858592,4,3.0999999046325684,45.86965751647949,23.492643356323242,69.74089050292969,3996.634996306446,0.22838238722858592,0.07813915739829724
20140209113658_M3.1,HHN,3.073539546982445,2.991972317043654,0.26433409212666076,4,3.0999999046325684,45.86965751647949,23.492643356323242,69.74089050292969,3270.592346744693,0.26433409212666076,-0.026460357650123445
20140209113658_M3.1,HHZ,3.424369130449053,3.1650154426990627,0.7163510555488716,4,3.0999999046325684,45.86965751647949,23.492643356323242,69.74089050292969,26816.42530747393,0.7163510555488716,0.32436922581648453
20140209113658_M3.1,HMAX,3.1815130703810786,3.2042295040306916,0.23336967489922333,4,3.0999999046325684,45.86965751647949,23.492643356323242,69.74089050292969,4063.620162578801,0.23336967489922333,0.0815131657485102
20140307080021_M3.1,HHE,2.840956116746567,2.6689118915945755,0.5000104731230222,5,3.0999999046325684,76.29841117858886,21.55245018005371,161.338134765625,695.6953277105977,0.5000104731230222,-0.25904378788600146
20140307080021_M3.1,HHN,2.848874802408375,2.601233562156878,0.5795512928206059,5,3.0999999046325684,76.29841117858886,21.55245018005371,161.338134765625,736.9909869816522,0.5795512928206059,-0.25112510222419315
20140307080021_M3.1,HHZ,2.992266883679676,2.8106327734971037,0.7520983992424912,5,3.0999999046325684,76.29841117858886,21.55245018005371,161.338134765625,3263.9073056419675,0.7520983992424912,-0.10773302095289239
20140307080021_M3.1,HMAX,2.8801493969236844,2.6689118915945755,0.5704837293804595,5,3.0999999046325684,76.29841117858886,21.55245018005371,161.338134765625,779.6570480811712,0.5704837293804595,-0.21985050770888392
20140331030840_M3.2,HHE,3.7139019051627633,3.7139019051627633,0.04201617794082501,2,3.200000047683716,118.9784164428711,97.71015930175781,140.24667358398438,1967.7309692194008,0.04201617794082501,0.5139018574790475
20140331030840_M3.2,HHN,3.575647019703829,3.575647019703829,0.11676666590584371,2,3.200000047683716,118.9784164428711,97.71015930175781,140.24667358398438,1403.2539178323866,0.11676666590584371,0.375646972020113
20140331030840_M3.2,HHZ,3.243552218284124,3.243552218284124,0.11399386737454203,2,3.200000047683716,118.9784164428711,97.71015930175781,140.24667358398438,653.5022819354799,0.11399386737454203,0.04355217060040806
20140331030840_M3.2,HMAX,3.7139019051627633,3.7139019051627633,0.04201617794082501,2,3.200000047683716,118.9784164428711,97.71015930175781,140.24667358398438,1967.7309692194008,0.04201617794082501,0.5139018574790475
20140520060702_M3.1,HHE,3.158233278038748,3.254756090493305,0.3674952723939603,3,3.0999999046325684,107.82221094767253,62.98465347290039,155.24722290039062,1041.550944641901,0.3674952723939603,0.058233373406179734
20140520060702_M3.1,HHN,3.1444293523229576,3.086702526434525,0.3537447593406407,3,3.0999999046325684,107.82221094767253,62.98465347290039,155.24722290039062,927.5487839417352,0.3537447593406407,0.04442944769038926
20140520060702_M3.1,HHZ,3.3698245307524854,3.3491813285493377,0.6559570826493436,3,3.0999999046325684,107.82221094767253,62.98465347290039,155.24722290039062,3779.32502027538,0.6559570826493436,0.2698246261199171
20140520060702_M3.1,HMAX,3.2004472070092174,3.254756090493305,0.35333858557984993,3,3.0999999046325684,107.82221094767253,62.98465347290039,155.24722290039062,1108.593603603616,0.35333858557984993,0.100447302376649
20140606211426_M3.1,HHE,3.2259360918900932,3.2553400715397816,0.3418884826205873,6,3.0999999046325684,175.43069966634116,74.0376205444336,253.5296173095703,430.9616162916539,0.3418884826205873,0.12593618725752487
20140606211426_M3.1,HHN,3.2818208300712897,3.4368053276327397,0.4086595861153127,6,3.0999999046325684,175.43069966634116,74.0376205444336,253.5296173095703,466.23836823423306,0.4086595861153127,0.1818209254387213
20140606211426_M3.1,HHZ,3.1729276908855,3.3541672753919696,0.4198210130395989,6,3.0999999046325684,175.43069966634116,74.0376205444336,253.5296173095703,359.2907343589875,0.4198210130395989,0.07292778625293161
20140606211426_M3.1,HMAX,3.3069993793384156,3.4368053276327397,0.3824552109019612,6,3.0999999046325684,175.43069966634116,74.0376205444336,253.5296173095703,506.70300909026764,0.3824552109019612,0.20699947470584723
20140719144216_M3.2,HHE,3.86212112838142,3.981065024498162,0.6340621630682834,3,3.200000047683716,98.52667744954427,30.264801025390625,163.02752685546875,4599.390685860471,0.6340621630682834,0.662121080697704
20140719144216_M3.2,HHN,3.850327269134253,3.9732119481291095,0.5099368828131664,3,3.200000047683716,98.52667744954427,30.264801025390625,163.02752685546875,4413.97528470479,0.5099368828131664,0.6503272214505373
20140719144216_M3.2,HHZ,3.893861102907407,4.0242358939933265,0.6917648886388226,3,3.200000047683716,98.52667744954427,30.264801025390625,163.02752685546875,5068.0636533037095,0.6917648886388226,0.693861055223691
20140719144216_M3.2,HMAX,3.899843201916314,3.981065024498162,0.5733866764491857,3,3.200000047683716,98.52667744954427,30.264801025390625,163.02752685546875,4964.641437419757,0.5733866764491857,0.6998431542325982
20140722111139_M3.4,HHE,3.3631115999121874,3.3631115999121874,0.24109554527987798,2,3.4000000953674316,79.72045135498047,59.156471252441406,100.28443145751953,2125.338742387097,0.24109554527987798,-0.0368884954552442
20140722111139_M3.4,HHN,3.375675206299903,3.375675206299903,0.23497091288214106,2,3.4000000953674316,79.72045135498047,59.156471252441406,100.28443145751953,2173.652383270958,0.23497091288214106,-0.0243248890675285
20140722111139_M3.4,HHZ,3.2740351677535067,3.2740351677535067,0.13779534686516245,2,3.4000000953674316,79.72045135498047,59.156471252441406,100.28443145751953,1332.3599160934548,0.13779534686516245,-0.12596492761392497
20140722111139_M3.4,HMAX,3.375675206299903,3.375675206299903,0.23497091288214106,2,3.4000000953674316,79.72045135498047,59.156471252441406,100.28443145751953,2173.652383270958,0.23497091288214106,-0.0243248890675285
20140810214133_M3.0,HHE,3.503929674933508,3.3417401998674343,0.31235232733305873,3,3.0,96.4840482076009,26.870777130126953,159.21177673339844,2923.0550610998757,0.31235232733305873,0.503929674933508
20140810214133_M3.0,HHN,3.4627033991111063,3.5030053559647882,0.4471285964898692,3,3.0,96.4840482076009,26.870777130126953,159.21177673339844,1992.3282088192427,0.4471285964898692,0.46270339911110625
20140810214133_M3.0,HHZ,3.1659405194359227,3.090927568081165,0.31159561053848844,3,3.0,96.4840482076009,26.870777130126953,159.21177673339844,1173.60571266631,0.31159561053848844,0.1659405194359227
20140810214133_M3.0,HMAX,3.577687419841005,3.5030053559647882,0.28083718883287134,3,3.0,96.4840482076009,26.870777130126953,159.21177673339844,3130.4462621662583,0.28083718883287134,0.5776874198410051
20141118184219_M3.4,HHE,4.037939823298593,4.037939823298593,0.019440453783005632,2,3.4000000953674316,172.44824981689453,144.9298553466797,199.96664428710938,2232.4290350345686,0.019440453783005632,0.6379397279311609
20141118184219_M3.4,HHN,4.022575403925778,4.022575403925778,0.03241316038145562,2,3.4000000953674316,172.44824981689453,144.9298553466797,199.96664428710938,2104.4890280255754,0.03241316038145562,0.6225753085583463
20141118184219_M3.4,HHZ,3.8535425937122088,3.8535425937122088,0.26517525723685514,2,3.4000000953674316,172.44824981689453,144.9298553466797,199.96664428710938,1396.33850118596,0.26517525723685514,0.4535424983447771
20141118184219_M3.4,HMAX,4.048590634714547,4.048590634714547,0.004377931828285881,2,3.4000000953674316,172.44824981689453,144.9298553466797,199.96664428710938,2270.6662477722352,0.004377931828285881,0.648590539347115
20150703103146_M3.6,HHE,4.000013187402219,4.000013187402219,0.16835450682260628,2,3.5999999046325684,183.34829711914062,169.65298461914062,197.04360961914062,1858.9661521169514,0.16835450682260628,0.40001328276965076
20150703103146_M3.6,HHN,3.8275758742721546,3.8275758742721546,0.13995917031471014,2,3.5999999046325684,183.34829711914062,169.65298461914062,197.04360961914062,1228.3317027147243,0.13995917031471014,0.22757596963958626
20150703103146_M3.6,HHZ,3.7404314732076673,3.7404314732076673,0.18134286114357198,2,3.5999999046325684,183.34829711914062,169.65298461914062,197.04360961914062,1031.3161863392963,0.18134286114357198,0.14043156857509898
20150703103146_M3.6,HMAX,4.000013187402219,4.000013187402219,0.16835450682260628,2,3.5999999046325684,183.34829711914062,169.65298461914062,197.04360961914062,1858.9661521169514,0.16835450682260628,0.40001328276965076
20150727191845_M3.3,HHE,3.5512686093419097,3.5512686093419097,,1,3.299999952316284,189.36767578125,189.36767578125,189.36767578125,569.5793162120399,0.0,0.2512686570256255
20150727191845_M3.3,HHN,3.478778012921162,3.478778012921162,,1,3.299999952316284,189.36767578125,189.36767578125,189.36767578125,482.0183962942186,0.0,0.1787780606048779
20150727191845_M3.3,HHZ,3.6847900140220444,3.6847900140220444,,1,3.299999952316284,189.36767578125,189.36767578125,189.36767578125,774.5966502804524,0.0,0.38479006170576024
20150727191845_M3.3,HMAX,3.5512686093419097,3.5512686093419097,,1,3.299999952316284,189.36767578125,189.36767578125,189.36767578125,569.5793162120399,0.0,0.2512686570256255
20150813155739_M3.3,HHE,3.785550711886948,3.785550711886948,0.15037184321951136,2,3.299999952316284,189.0480728149414,152.93516540527344,225.16098022460938,1196.8317316927564,0.15037184321951136,0.4855507595706636
20150813155739_M3.3,HHN,3.5186120894712505,3.5186120894712505,0.0016626996457644375,2,3.299999952316284,189.0480728149414,152.93516540527344,225.16098022460938,579.4967242450807,0.0016626996457644375,0.2186121371549663
20150813155739_M3.3,HHZ,3.3928169285948995,3.3928169285948995,0.03305279528059664,2,3.299999952316284,189.0480728149414,152.93516540527344,225.16098022460938,425.67843461456346,0.03305279528059664,0.09281697627861529
20150813155739_M3.3,HMAX,3.785550711886948,3.785550711886948,0.15037184321951136,2,3.299999952316284,189.0480728149414,152.93516540527344,225.16098022460938,1196.8317316927564,0.15037184321951136,0.4855507595706636
20150919102101_M3.1,HHE,3.4942198186492264,3.4942198186492264,0.024104820554482438,2,3.0999999046325684,116.55416107177734,56.17161560058594,176.93670654296875,1947.6549516413527,0.024104820554482438,0.394219914016658
20150919102101_M3.1,HHN,3.4519966251749934,3.4519966251749934,0.181727470577076,2,3.0999999046325684,116.55416107177734,56.17161560058594,176.93670654296875,1506.3990874314684,0.181727470577076,0.35199672054242503
20150919102101_M3.1,HHZ,3.45931773518767,3.45931773518767,0.09450081647479748,2,3.0999999046325684,116.55416107177734,56.17161560058594,176.93670654296875,2074.0847278800225,0.09450081647479748,0.35931783055510147
20150919102101_M3.1,HMAX,3.528836244261895,3.528836244261895,0.07305983913679749,2,3.0999999046325684,116.55416107177734,56.17161560058594,176.93670654296875,1998.7466471463044,0.07305983913679749,0.42883633962932644
20150924013925_M3.0,HHE,3.110979995558748,3.110979995558748,,1,3.0999999046325684,62.90781021118164,62.90781021118164,62.90781021118164,1217.6491331296363,0.0,0.010980090926179464
20150924013925_M3.0,HHN,2.9157450774916986,2.9157450774916986,,1,3.0999999046325684,62.90781021118164,62.90781021118164,62.90781021118164,776.7607025126958,0.0,-0.18425482714086971
20150924013925_M3.0,HHZ,2.7357288330148792,2.7357288330148792,,1,3.0999999046325684,62.90781021118164,62.90781021118164,62.90781021118164,513.1815112707632,0.0,-0.3642710716176891
20150924013925_M3.0,HMAX,3.110979995558748,3.110979995558748,,1,3.0999999046325684,62.90781021118164,62.90781021118164,62.90781021118164,1217.6491331296363,0.0,0.010980090926179464
20151214080448_M3.2,HHE,4.34091149176857,4.34091149176857,,1,3.200000047683716,151.59075927734375,151.59075927734375,151.59075927734375,5294.905681564136,0.0,1.1409114440848542
20151214080448_M3.2,HHN,3.9852148173720394,3.9852148173720394,,1,3.200000047683716,151.59075927734375,151.59075927734375,151.59075927734375,2334.3262511183907,0.0,0.7852147696883236
20151214080448_M3.2,HHZ,4.174386056157501,4.174386056157501,,1,3.200000047683716,151.59075927734375,151.59075927734375,151.59075927734375,3608.5505445643425,0.0,0.9743860084737852
20151214080448_M3.2,HMAX,4.34091149176857,4.34091149176857,,1,3.200000047683716,151.59075927734375,151.59075927734375,151.59075927734375,5294.905681564136,0.0,1.1409114440848542
20151228062903_M3.4,HHE,3.792247107255236,3.792247107255236,0.039636912373993374,2,3.4000000953674316,36.12128448486328,24.737552642822266,47.5050163269043,13668.919767307925,0.039636912373993374,0.3922470118878043
20151228062903_M3.4,HHN,3.884859582261944,3.884859582261944,0.11462352066908056,2,3.4000000953674316,36.12128448486328,24.737552642822266,47.5050163269043,16352.875468574148,0.11462352066908056,0.4848594868945124
20151228062903_M3.4,HHZ,3.6304167809741066,3.6304167809741066,0.09848174351150608,2,3.4000000953674316,36.12128448486328,24.737552642822266,47.5050163269043,10368.873350626402,0.09848174351150608,0.23041668560667494
20151228062903_M3.4,HMAX,3.884859582261944,3.884859582261944,0.11462352066908056,2,3.4000000953674316,36.12128448486328,24.737552642822266,47.5050163269043,16352.875468574148,0.11462352066908056,0.4848594868945124
20160213172935_M3.0,HHE,3.724734276059757,3.724734276059757,,1,3.0,219.89048767089844,219.89048767089844,219.89048767089844,629.9297264573893,0.0,0.724734276059757
20160213172935_M3.0,HHN,3.8035264203112877,3.8035264203112877,,1,3.0,219.89048767089844,219.89048767089844,219.89048767089844,755.2387199648117,0.0,0.8035264203112877
20160213172935_M3.0,HHZ,3.6232567511635523,3.6232567511635523,,1,3.0,219.89048767089844,219.89048767089844,219.89048767089844,498.6715346205504,0.0,0.6232567511635523
20160213172935_M3.0,HMAX,3.8035264203112877,3.8035264203112877,,1,3.0,219.89048767089844,219.89048767089844,219.89048767089844,755.2387199648117,0.0,0.8035264203112877
20160803063422_M3.3,HHE,3.15058337032448,3.15058337032448,0.03973775988786529,2,3.299999952316284,67.23514556884766,53.53642272949219,80.93386840820312,1323.460609902258,0.03973775988786529,-0.14941658199180408
20160803063422_M3.3,HHN,3.195610276680908,3.195610276680908,0.16326671499817075,2,3.299999952316284,67.23514556884766,53.53642272949219,80.93386840820312,1381.1458659812774,0.16326671499817075,-0.10438967563537638
20160803063422_M3.3,HHZ,3.2279294025027863,3.2279294025027863,0.120367381343131,2,3.299999952316284,67.23514556884766,53.53642272949219,80.93386840820312,1665.8179624809231,0.120367381343131,-0.07207054981349792
20160803063422_M3.3,HMAX,3.244869743904259,3.244869743904259,0.09360330837563441,2,3.299999952316284,67.23514556884766,53.53642272949219,80.93386840820312,1561.063747466032,0.09360330837563441,-0.055130208412025095
20160826152318_M3.0,HHE,2.8281538117063363,2.9266907636067714,0.18892022468422112,3,3.0,126.3998540242513,77.03630828857422,212.70236206054688,322.18582443012593,0.18892022468422112,-0.17184618829366372
20160826152318_M3.0,HHN,2.860274557459008,2.897548258202045,0.3055759162149361,3,3.0,126.3998540242513,77.03630828857422,212.70236206054688,311.047064405498,0.3055759162149361,-0.13972544254099217
20160826152318_M3.0,HHZ,2.717690389421891,2.5801089440072236,0.32283476179441717,3,3.0,126.3998540242513,77.03630828857422,212.70236206054688,199.55071772288863,0.32283476179441717,-0.2823096105781091
20160826152318_M3.0,HMAX,2.9010915133065396,2.947434151021505,0.2705767037677486,3,3.0,126.3998540242513,77.03630828857422,212.70236206054688,345.62888160402144,0.2705767037677486,-0.09890848669346042
20161021130441_M3.2,HHE,3.4444544136676405,3.3234240851944827,0.31407681726928316,3,3.200000047683716,162.94497426350912,127.84062957763672,181.38735961914062,900.2351009430449,0.31407681726928316,0.24445436598392467
20161021130441_M3.2,HHN,3.4462634744437146,3.364896916056722,0.25012883313884643,3,3.200000047683716,162.94497426350912,127.84062957763672,181.38735961914062,814.2750141110531,0.25012883313884643,0.2462634267599988
20161021130441_M3.2,HHZ,3.3471101243807495,3.222798822410823,0.3472335198257421,3,3.200000047683716,162.94497426350912,127.84062957763672,181.38735961914062,759.5185497749985,0.3472335198257421,0.1471100766970337
20161021130441_M3.2,HMAX,3.470962053235688,3.364896916056722,0.29187630852000707,3,3.200000047683716,162.94497426350912,127.84062957763672,181.38735961914062,921.2754684662173,0.29187630852000707,0.27096200555197214
20161028232611_M3.1,HHE,3.6580896551066147,3.6580896551066147,0.6971935653852718,2,3.0999999046325684,148.2216339111328,121.37066650390625,175.07260131835938,2632.1761805063634,0.6971935653852718,0.5580897504740463
20161028232611_M3.1,HHN,3.4614941510081554,3.4614941510081554,0.3502323047687947,2,3.0999999046325684,148.2216339111328,121.37066650390625,175.07260131835938,1054.3550183325642,0.3502323047687947,0.361494246375587
20161028232611_M3.1,HHZ,3.286596013309953,3.286596013309953,0.49579766426117183,2,3.0999999046325684,148.2216339111328,121.37066650390625,175.07260131835938,844.7147929292237,0.49579766426117183,0.18659610867738463
20161028232611_M3.1,HMAX,3.682461233152857,3.682461233152857,0.6627269491758415,2,3.0999999046325684,148.2216339111328,121.37066650390625,175.07260131835938,2648.317491115259,0.6627269491758415,0.5824613285202886
20161121221500_M3.1,HHE,4.140346647096677,4.140346647096677,0.16569520449731687,2,3.0,114.89583587646484,105.4611587524414,124.33051300048828,5782.344733374887,0.16569520449731687,1.1403466470966768
20161121221500_M3.1,HHN,4.117731502466077,4.117731502466077,0.1653442809691525,2,3.0,114.89583587646484,105.4611587524414,124.33051300048828,5120.61755358093,0.1653442809691525,1.1177315024660768
20161121221500_M3.1,HHZ,4.140085590984204,4.140085590984204,0.08113512397192267,2,3.0,114.89583587646484,105.4611587524414,124.33051300048828,5341.035754653791,0.08113512397192267,1.1400855909842038
20161121221500_M3.1,HMAX,4.2460792072883,4.2460792072883,0.016166783889893985,2,3.0,114.89583587646484,105.4611587524414,124.33051300048828,6903.472981839518,0.016166783889893985,1.2460792072883002
20161216010941_M3.1,HHE,2.7109796444240812,2.7109796444240812,0.020139746737944674,2,3.0999999046325684,79.09902954101562,58.75263977050781,99.44541931152344,395.47120321871137,0.020139746737944674,-0.3890202602084871
20161216010941_M3.1,HHN,2.9543447230109856,2.9543447230109856,0.06906509657977532,2,3.0999999046325684,79.09902954101562,58.75263977050781,99.44541931152344,660.4060987690532,0.06906509657977532,-0.14565518162158275
20161216010941_M3.1,HHZ,2.7921385922276203,2.7921385922276203,0.11347662954695041,2,3.0999999046325684,79.09902954101562,58.75263977050781,99.44541931152344,447.14620969921333,0.11347662954695041,-0.3078613124049481
20161216010941_M3.1,HMAX,2.9543447230109856,2.9543447230109856,0.06906509657977532,2,3.0999999046325684,79.09902954101562,58.75263977050781,99.44541931152344,660.4060987690532,0.06906509657977532,-0.14565518162158275
20170113224953_M3.0,HHE,3.199915570701416,3.551228120869366,0.6558909646318415,3,3.0,96.63253529866536,74.37507629394531,110.51898193359375,1475.65277847316,0.6558909646318415,0.1999155707014162
20170113224953_M3.0,HHN,3.3239220855165343,3.423490788616382,0.6842169739172681,3,3.0,96.63253529866536,74.37507629394531,110.51898193359375,1943.3614680267372,0.6842169739172681,0.32392208551653434
20170113224953_M3.0,HHZ,3.0292275252532974,3.397166378836843,0.8563027723908534,3,3.0,96.63253529866536,74.37507629394531,110.51898193359375,1233.1898285192008,0.8563027723908534,0.029227525253297415
20170113224953_M3.0,HMAX,3.3665011962675293,3.551228120869366,0.6973596273970869,3,3.0,96.63253529866536,74.37507629394531,110.51898193359375,2168.517051813321,0.6973596273970869,0.3665011962675293
20170425170301_M3.0,HHE,4.386753416276972,4.386753416276972,,1,3.0,199.1945343017578,199.1945343017578,199.1945343017578,3532.464555476712,0.0,1.3867534162769717
20170425170301_M3.0,HHN,4.155302902243248,4.155302902243248,,1,3.0,199.1945343017578,199.1945343017578,199.1945343017578,2073.1336399568327,0.0,1.155302902243248
20170425170301_M3.0,HHZ,3.877971781471814,3.877971781471814,,1,3.0,199.1945343017578,199.1945343017578,199.1945343017578,1094.702671805816,0.0,0.877971781471814
20170425170301_M3.0,HMAX,4.386753416276972,4.386753416276972,,1,3.0,199.1945343017578,199.1945343017578,199.1945343017578,3532.464555476712,0.0,1.3867534162769717
20170516080549_M3.0,HHE,3.010305374445518,3.0780102563315963,0.5819626807176254,4,3.0,53.3314208984375,24.253311157226562,102.851806640625,4169.780558142271,0.5819626807176254,0.010305374445517934
20170516080549_M3.0,HHN,3.046879041519462,3.194302986443091,0.6281855133448081,4,3.0,53.3314208984375,24.253311157226562,102.851806640625,4284.932517612406,0.6281855133448081,0.046879041519462206
20170516080549_M3.0,HHZ,2.875815788760513,2.9333498762421018,0.4784528617925905,4,3.0,53.3314208984375,24.253311157226562,102.851806640625,2371.4344362429983,0.4784528617925905,-0.12418421123948686
20170516080549_M3.0,HMAX,3.0684517395012656,3.194302986443091,0.5934746970567091,4,3.0,53.3314208984375,24.253311157226562,102.851806640625,4353.552438605602,0.5934746970567091,0.0684517395012656
20170519052826_M3.3,HHE,3.6341930471109385,3.500096441723838,0.382151968067566,3,3.299999952316284,158.7413558959961,105.7388687133789,197.5402374267578,1210.674171996138,0.382151968067566,0.3341930947946543
20170519052826_M3.3,HHN,3.5873365016237493,3.547711266566889,0.3571278484883491,3,3.299999952316284,158.7413558959961,105.7388687133789,197.5402374267578,1016.6189722572711,0.3571278484883491,0.2873365493074651
20170519052826_M3.3,HHZ,3.511308007071154,3.541051337423652,0.44035386887837713,3,3.299999952316284,158.7413558959961,105.7388687133789,197.5402374267578,884.8425036453999,0.44035386887837713,0.2113080547548698
20170519052826_M3.3,HMAX,3.650064655391955,3.547711266566889,0.3747143767840215,3,3.299999952316284,158.7413558959961,105.7388687133789,197.5402374267578,1228.6806692532743,0.3747143767840215,0.3500647030756707
20171225080157_M3.3,HHE,3.0935592589809517,3.057806836704671,0.1777983726326045,3,3.299999952316284,62.909095764160156,53.80501937866211,71.77166748046875,1335.3449326266743,0.1777983726326045,-0.20644069333533244
20171225080157_M3.3,HHN,2.963274346771563,2.9788242435471064,0.06479713099874998,3,3.299999952316284,62.909095764160156,53.80501937866211,71.77166748046875,899.0692850280979,0.06479713099874998,-0.336725605544721
20171225080157_M3.3,HHZ,2.859509839065796,2.822652903193897,0.11842235241696498,3,3.299999952316284,62.909095764160156,53.80501937866211,71.77166748046875,737.1453009131632,0.11842235241696498,-0.44049011325048815
20171225080157_M3.3,HMAX,3.107716067142615,3.057806836704671,0.1598027696821257,3,3.299999952316284,62.909095764160156,53.80501937866211,71.77166748046875,1358.528848045763,0.1598027696821257,-0.19228388517366923
20180106050851_ML2.2,HHE,2.7675921733128575,2.7584920687778047,0.10673396640959465,4,2.200000047683716,77.46305751800537,55.50722122192383,99.34440612792969,444.56384520751334,0.10673396640959465,0.5675921256291416
20180106050851_ML2.2,HHN,2.752895972673298,2.7437613731005266,0.13796999267437565,4,2.200000047683716,77.46305751800537,55.50722122192383,99.34440612792969,440.00087193728814,0.13796999267437565,0.5528959249895822
20180106050851_ML2.2,HHZ,2.6120295706854266,2.5774585197952535,0.15180211754108075,4,2.200000047683716,77.46305751800537,55.50722122192383,99.34440612792969,319.03338037072086,0.15180211754108075,0.4120295230017108
20180106050851_ML2.2,HMAX,2.8207680010489016,2.8496585743410283,0.10944589664062683,4,2.200000047683716,77.46305751800537,55.50722122192383,99.34440612792969,509.0260677008594,0.10944589664062683,0.6207679533651858
20180107201233_ML4.0,HHE,4.362696684842791,4.311520357052446,0.23659945975773214,8,4.0,106.92147827148438,67.599853515625,308.4378662109375,14311.725272402922,0.23659945975773214,0.36269668484279105
20180107201233_ML4.0,HHN,4.393286581063493,4.4063045750759535,0.2641365203541193,8,4.0,106.92147827148438,67.599853515625,308.4378662109375,14637.42853281842,0.2641365203541193,0.3932865810634931
