event,net,sta,ML_station_mean,ML_station_median,ML_station_std,n_horizontal_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_h_nm_max,amplitude_h_nm_mean,amp_window_start,amp_window_end,s_pick,s_source,ML_formula,ML_HHE,ML_HHN,ML_HHZ,amp_nm_HHE,amp_nm_HHN,amp_nm_HHZ,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,abs_ML_station_minus_header
20090308202736_ML2.8,TW,SPVB,3.1637143732924278,3.1637143732924278,0.19035727528497076,2,98.49159240722656,98.49159240722656,98.49159240722656,2.799999952316284,976.1018079499862,750.6294753517857,2009-03-08T20:28:37.330000,2009-03-08T20:29:11.561062,2009-03-08T20:28:37.330000,header,SEISAN_HUTTON_NM,3.298317293494625,3.0291114530902306,3.2368517673108137,976.1018079499862,525.157142753585,847.2851426136858,3.1637143732924278,0.19035727528497076,3.2368517673108137,0.07313739401838593,0.3637144209761436,0.3637144209761436
20090308202736_ML2.8,TW,TGVB,2.841235375274251,2.841235375274251,0.31764320535044077,2,189.9091796875,189.9091796875,189.9091796875,2.799999952316284,185.237400157298,125.54048340479861,2009-03-08T20:29:02.480002,2009-03-08T20:30:12.506120,2009-03-08T20:29:02.480002,header,SEISAN_HUTTON_NM,3.0658430397753786,2.6166277107731233,2.970352963438023,185.237400157298,65.84356665229922,148.6752236998307,2.841235375274251,0.31764320535044077,2.970352963438023,0.12911758816377183,0.04123542295796678,0.04123542295796678
20090308202736_ML2.8,TW,TTVB,3.1136766194996897,3.1136766194996897,0.04146264433973838,2,196.10391235351562,196.10391235351562,196.10391235351562,2.799999952316284,207.82557733241504,194.70152389373595,2009-03-08T20:29:05.709998,2009-03-08T20:30:16.635942,2009-03-08T20:29:05.709998,header,SEISAN_HUTTON_NM,3.1429951364782447,3.0843581025211346,3.245594676302315,207.82557733241504,181.57747045505684,263.2076668336503,3.1136766194996897,0.04146264433973838,3.245594676302315,0.13191805680262547,0.3136766671834055,0.3136766671834055
20090308202736_ML2.8,TW,VTVB,2.925965465908667,2.925965465908667,0.09737826564706965,2,138.00428771972656,138.00428771972656,138.00428771972656,2.799999952316284,281.00460071468785,242.8244771655431,2009-03-08T20:28:49.089995,2009-03-08T20:29:37.902858,2009-03-08T20:28:49.089995,header,SEISAN_HUTTON_NM,2.994822297887895,2.857108633929439,2.9632070501003227,281.00460071468785,204.64435361639838,261.2751962443286,2.925965465908667,0.09737826564706965,2.9632070501003227,0.0372415841916558,0.12596551359238273,0.12596551359238273
20090327144250_ML3.6,TW,DHVB,4.430673056800208,4.430673056800208,0.13219786490564023,2,264.5652770996094,264.5652770996094,264.5652770996094,3.5999999046325684,2661.406617176682,2195.920665683572,2009-03-27T14:44:51.109999,2009-03-27T14:46:28.776851,2009-03-27T14:44:51.109999,header,SEISAN_HUTTON_NM,4.337195050067046,4.524151063533369,4.170881824309455,1730.4347141904618,2661.406617176682,1179.8912844673937,4.430673056800208,0.13219786490564023,4.170881824309455,-0.25979123249075275,0.8306731521676394,0.8306731521676394
20090327144250_ML3.6,TW,HGVB,4.1563023856494485,4.1563023856494485,0.28458491479920045,2,242.33290100097656,242.33290100097656,242.33290100097656,3.5999999046325684,2202.0510478512856,1536.8720017761884,2009-03-27T14:44:44.349997,2009-03-27T14:46:13.955267,2009-03-27T14:44:44.349997,header,SEISAN_HUTTON_NM,3.9550704625715385,4.3575343087273595,4.076006739247478,871.6929557010914,2202.0510478512856,1151.5951126412112,4.1563023856494485,0.28458491479920045,4.076006739247478,-0.08029564640197062,0.5563024810168802,0.5563024810168802
20090327144250_ML3.6,TW,MCVB,4.31089214170399,4.31089214170399,0.015039735367146903,2,253.66590881347656,253.66590881347656,253.66590881347656,3.5999999046325684,1833.8648941901056,1790.0403987012683,2009-03-27T14:44:42.020003,2009-03-27T14:46:21.510606,2009-03-27T14:44:42.020003,header,SEISAN_HUTTON_NM,4.300257442838629,4.3215268405693505,4.293264253313416,1746.2159032124307,1833.8648941901056,1718.322787825004,4.31089214170399,0.015039735367146903,4.293264253313416,-0.01762788839057361,0.7108922370714215,0.7108922370714215
20090327144250_ML3.6,TW,SLVB,4.100208076495365,4.100208076495365,0.16526591728654508,2,161.32186889648438,161.32186889648438,161.32186889648438,3.5999999046325684,3561.4831467475415,2820.3734718870546,2009-03-27T14:44:20.679999,2009-03-27T14:45:19.947913,2009-03-27T14:44:20.679999,header,SEISAN_HUTTON_NM,3.983347425683034,4.217068727307696,3.8472270299169438,2079.2637970265673,3561.4831467475415,1519.80964456914,4.100208076495365,0.16526591728654508,3.8472270299169438,-0.25298104657842124,0.5002081718627966,0.5002081718627966
20090327144250_ML3.6,TW,SPVB,4.297075675716018,4.297075675716018,0.005261680987496556,2,115.4800796508789,115.4800796508789,115.4800796508789,3.5999999046325684,7641.10279954255,7576.1996176207995,2009-03-27T14:44:09.499998,2009-03-27T14:44:49.386720,2009-03-27T14:44:09.499998,header,SEISAN_HUTTON_NM,4.300796246022717,4.293355105409319,4.40830031058204,7641.10279954255,7511.296435699049,9787.237046930784,4.297075675716018,0.005261680987496556,4.40830031058204,0.11122463486602197,0.6970757710834494,0.6970757710834494
20090327144250_ML3.6,TW,TGVB,4.266171572435741,4.266171572435741,0.17105856724881885,2,104.13982391357422,104.13982391357422,104.13982391357422,3.5999999046325684,10983.715791773495,8638.200024485272,2009-03-27T14:44:04.379996,2009-03-27T14:44:41.826549,2009-03-27T14:44:04.379996,header,SEISAN_HUTTON_NM,4.387128245317436,4.1452148995540465,3.8911964865399273,10983.715791773495,6292.684257197048,3506.0453398184213,4.266171572435741,0.17105856724881885,3.8911964865399273,-0.3749750858958141,0.666171667803173,0.666171667803173
20090327144250_ML3.6,TW,TTVB,4.165120766332283,4.165120766332283,0.2390722336679875,2,193.3453826904297,193.3453826904297,193.3453826904297,3.5999999046325684,3318.31084961744,2420.8623009725743,2009-03-27T14:44:31.300002,2009-03-27T14:45:41.296922,2009-03-27T14:44:31.300002,header,SEISAN_HUTTON_NM,3.996071168712234,4.334170363952332,3.9355965252259573,1523.4137523277084,3318.31084961744,1325.3885923834541,4.165120766332283,0.2390722336679875,3.9355965252259573,-0.22952424110632563,0.5651208616997145,0.5651208616997145
20090327144250_ML3.6,TW,VTVB,4.222148364923006,4.222148364923006,0.3452444493872531,2,224.8750457763672,224.8750457763672,224.8750457763672,3.5999999046325684,3315.9228376159913,2196.63420752246,2009-03-27T14:44:39.569998,2009-03-27T14:46:02.316697,2009-03-27T14:44:39.569998,header,SEISAN_HUTTON_NM,3.9780236735942642,4.466273056251749,4.1697341580540295,1077.3455774289296,3315.9228376159913,1675.1955769208123,4.222148364923006,0.3452444493872531,4.1697341580540295,-0.0524142068689768,0.6221484602904379,0.6221484602904379
20090427221744_ML3.2,TW,HGVB,3.610327821501426,3.610327821501426,0.09933988608950602,2,260.6788635253906,260.6788635253906,260.6788635253906,3.200000047683716,394.4674907468503,339.95656191956675,2009-04-27T22:19:26.009999,2009-04-27T22:21:02.085909,2009-04-27T22:19:26.009999,header,SEISAN_HUTTON_NM,3.540083914405237,3.6805717285976147,3.7017452575164977,285.4456330922832,394.4674907468503,414.17582541103684,3.610327821501426,0.09933988608950602,3.7017452575164977,0.0914174360150719,0.41032777381771,0.41032777381771
20090427221744_ML3.2,TW,SLVB,3.7708530114939887,3.7708530114939887,0.06228750363647465,2,271.45062255859375,271.45062255859375,271.45062255859375,3.200000047683716,490.2960748202299,445.29112178223204,2009-04-27T22:19:29.179997,2009-04-27T22:21:09.267082,2009-04-27T22:19:29.179997,header,SEISAN_HUTTON_NM,3.8148969276985216,3.7268090952894557,3.746291129108698,490.2960748202299,400.2861687442342,418.6514674458824,3.7708530114939887,0.06228750363647465,3.746291129108698,-0.024561882385290446,0.5708529638102728,0.5708529638102728
20090427221744_ML3.2,TW,SPVB,3.8693791347256745,3.8693791347256745,0.07730689198989846,2,179.5499267578125,179.5499267578125,179.5499267578125,3.200000047683716,1487.8131498757225,1322.255512448773,2009-04-27T22:19:02.269994,2009-04-27T22:20:07.999951,2009-04-27T22:19:02.269994,header,SEISAN_HUTTON_NM,3.9240433622841877,3.8147149071671613,3.942558476172323,1487.8131498757225,1156.6978750218234,1552.6140316091257,3.8693791347256745,0.07730689198989846,3.942558476172323,0.0731793414466484,0.6693790870419587,0.6693790870419587
20090427221744_ML3.2,TW,TGVB,3.439881590519883,3.439881590519883,0.18146518725371122,2,221.58120727539062,221.58120727539062,221.58120727539062,3.200000047683716,432.381224669028,335.92152767894424,2009-04-27T22:19:15.069997,2009-04-27T22:20:36.020805,2009-04-27T22:19:15.069997,header,SEISAN_HUTTON_NM,3.568196854976269,3.311566326063497,3.643223887569466,432.381224669028,239.4618306888605,513.918036374632,3.439881590519883,0.18146518725371122,3.643223887569466,0.20334229704958284,0.23988154283616714,0.23988154283616714
20090427221744_ML3.2,TW,TTVB,3.8185898008503436,3.8185898008503436,0.13088478027006348,2,287.9087219238281,287.9087219238281,287.9087219238281,3.200000047683716,533.6038815833958,441.01870897179396,2009-04-27T22:19:34.199994,2009-04-27T22:21:20.239148,2009-04-27T22:19:34.199994,header,SEISAN_HUTTON_NM,3.7260402851672705,3.9111393165334167,3.828437918800997,348.4335363601921,533.6038815833958,441.08021984656216,3.8185898008503436,0.13088478027006348,3.828437918800997,0.009848117950653545,0.6185897531666278,0.6185897531666278
20090427221744_ML3.2,TW,VTVB,3.572767543664993,3.572767543664993,0.147806897522939,2,275.4530944824219,275.4530944824219,275.4530944824219,3.200000047683716,345.32145080082347,279.3603870102286,2009-04-27T22:19:29.739995,2009-04-27T22:21:11.935396,2009-04-27T22:19:29.739995,header,SEISAN_HUTTON_NM,3.4682522841203776,3.677282803209608,3.588198101719372,213.39932321963371,345.32145080082347,281.2800012711998,3.572767543664993,0.147806897522939,3.588198101719372,0.015430558054378984,0.372767495981277,0.372767495981277
20090505171825_ML3.1,TW,DHVB,4.042451664018181,4.042451664018181,0.47640227049737344,2,291.0026550292969,291.0026550292969,291.0026550292969,3.0999999046325684,1528.967682863029,926.5281411266817,2009-05-05T17:20:15.020001,2009-05-05T17:22:02.801770,2009-05-05T17:20:15.020001,header,SEISAN_HUTTON_NM,4.379318940059542,3.7055843879768204,3.4464813799697795,1528.967682863029,324.0885993903343,178.4681599238089,4.042451664018181,0.47640227049737344,3.4464813799697795,-0.5959702840484011,0.9424517593856123,0.9424517593856123
20090505171825_ML3.1,TW,HGVB,3.2312462172104572,3.2312462172104572,0.046082597570474074,2,185.41738891601562,185.41738891601562,185.41738891601562,3.0999999046325684,306.0170735943013,284.69618071738444,2009-05-05T17:19:45.199994,2009-05-05T17:20:52.411593,2009-05-05T17:19:45.199994,header,SEISAN_HUTTON_NM,3.26383153444723,3.1986608999736843,3.2883330425436883,306.0170735943013,263.3752878404676,323.777873077084,3.2312462172104572,0.046082597570474074,3.2883330425436883,0.05708682533323106,0.13124631257788888,0.13124631257788888
20090505171825_ML3.1,TW,SLVB,3.4280230789489243,3.4280230789489243,0.034162731794704485,2,266.8199157714844,266.8199157714844,266.8199157714844,3.0999999046325684,221.20140850386932,209.55724240079303,2009-05-05T17:20:08.839993,2009-05-05T17:21:46.679944,2009-05-05T17:20:08.839993,header,SEISAN_HUTTON_NM,3.452179778264817,3.4038663796330315,3.50149241127704,221.20140850386932,197.91307629771674,247.79955437206448,3.4280230789489243,0.034162731794704485,3.50149241127704,0.07346933232811548,0.32802317431635597,0.32802317431635597
20090505171825_ML3.1,TW,SPVB,3.5605090345778665,3.5605090345778665,0.10091833401559941,2,155.68881225585938,155.68881225585938,155.68881225585938,3.0999999046325684,986.7599122958376,848.5705247294482,2009-05-05T17:19:36.809995,2009-05-05T17:20:32.592542,2009-05-05T17:19:36.809995,header,SEISAN_HUTTON_NM,3.631869072906346,3.489148996249387,3.7447526707854824,986.7599122958376,710.3811371630588,1279.6614754242557,3.5605090345778665,0.10091833401559941,3.7447526707854824,0.18424363620761586,0.46050912994529813,0.46050912994529813
20090505171825_ML3.1,TW,TGVB,3.0969310385965048,3.0969310385965048,0.35163580016863827,2,232.87489318847656,232.87489318847656,232.87489318847656,3.0999999046325684,233.31109234344888,153.77634159815545,2009-05-05T17:19:57.990002,2009-05-05T17:21:24.049929,2009-05-05T17:19:57.990002,header,SEISAN_HUTTON_NM,3.3455750974037066,2.848286979789303,3.370006738357671,233.31109234344888,74.24159085286206,246.81243003242585,3.0969310385965048,0.35163580016863827,3.370006738357671,0.2730756997611663,-0.0030688660360636,0.0030688660360636
20090505171825_ML3.1,TW,TTVB,3.4084207429796267,3.4084207429796267,0.07339868893299457,2,265.1493835449219,265.1493835449219,265.1493835449219,3.0999999046325684,228.62016224061708,204.31849560717927,2009-05-05T17:20:08.239995,2009-05-05T17:21:45.566256,2009-05-05T17:20:08.239995,header,SEISAN_HUTTON_NM,3.460321453654349,3.3565200323049043,3.3666777705517257,228.62016224061708,180.01682897374144,184.27687784714388,3.4084207429796267,0.07339868893299457,3.3666777705517257,-0.04174297242790104,0.30842083834705836,0.30842083834705836
20090505171825_ML3.1,TW,VTVB,3.2805447142778053,3.2805447142778053,0.052367048473567296,2,219.0358123779297,219.0358123779297,219.0358123779297,3.0999999046325684,248.6705369202614,229.17747344841797,2009-05-05T17:19:54.779996,2009-05-05T17:21:14.823875,2009-05-05T17:19:54.779996,header,SEISAN_HUTTON_NM,3.3175738093641893,3.243515619191421,3.2990832644463017,248.6705369202614,209.6844099765745,238.3053470933133,3.2805447142778053,0.052367048473567296,3.2990832644463017,0.01853855016849648,0.1805448096452369,0.1805448096452369
20090519000206_ML3.2,TW,BCVB,3.483677575761854,3.483677575761854,0.14672312274152155,2,211.1156768798828,211.1156768798828,211.1156768798828,3.200000047683716,499.1144279277899,404.32205232467913,2009-05-19T00:03:49.478996,2009-05-19T00:05:08.742785,2009-05-19T00:03:49.478996,header,SEISAN_HUTTON_NM,3.379928660714458,3.58742649080925,3.31062270846311,309.5296767215683,499.1144279277899,263.8738428748927,3.483677575761854,0.14672312274152155,3.31062270846311,-0.17305486729874398,0.28367752807813806,0.28367752807813806
20090519000206_ML3.2,TW,CBVB,3.8114621389859873,3.8114621389859873,0.09884256801698928,2,298.5014343261719,298.5014343261719,298.5014343261719,3.200000047683716,457.084137017778,394.188335701537,2009-05-19T00:04:14.698997,2009-05-19T00:06:06.999956,2009-05-19T00:04:14.698997,header,SEISAN_HUTTON_NM,3.881354389100693,3.7415698888712816,3.549257481891283,457.084137017778,331.29253438529605,212.76453680740514,3.8114621389859873,0.09884256801698928,3.549257481891283,-0.2622046570947041,0.6114620913022715,0.6114620913022715
20090519000206_ML3.2,TW,CCVB,3.464568987120829,3.464568987120829,0.10633008326522156,2,209.91665649414062,209.91665649414062,209.91665649414062,3.200000047683716,452.4193483016015,386.216212025966,2009-05-19T00:03:49.409004,2009-05-19T00:05:07.943438,2009-05-19T00:03:49.409004,header,SEISAN_HUTTON_NM,3.5397557100417973,3.3893822641998606,3.4912307253273953,452.4193483016015,320.01307575033053,404.59096954277,3.464568987120829,0.10633008326522156,3.4912307253273953,0.026661738206566366,0.2645689394371131,0.2645689394371131
20090519000206_ML3.2,TW,DHVB,3.4727935031295445,3.4727935031295445,0.03194861137471052,2,145.25466918945312,145.25466918945312,145.25466918945312,3.200000047683716,814.4957927529437,774.2568758875098,2009-05-19T00:03:31.588996,2009-05-19T00:04:24.835446,2009-05-19T00:03:31.588996,header,SEISAN_HUTTON_NM,3.450202423376993,3.495384582882096,3.264966257938375,734.0179590220758,814.4957927529437,479.14892748890423,3.4727935031295445,0.03194861137471052,3.264966257938375,-0.20782724519116957,0.27279345544582867,0.27279345544582867
20090519000206_ML3.2,TW,HBVB,3.826480525157574,3.826480525157574,0.10618783676902745,2,127.78795623779297,127.78795623779297,127.78795623779297,3.200000047683716,2581.3304905181676,2204.023875444222,2009-05-19T00:03:26.509845,2009-05-19T00:04:13.190971,2009-05-19T00:03:26.509845,theory,SEISAN_HUTTON_NM,3.7513943856986645,3.9015666646164835,3.5238779981143127,1826.7172603702763,2581.3304905181676,1081.8198471796234,3.826480525157574,0.10618783676902745,3.5238779981143127,-0.3026025270432613,0.6264804774738582,0.6264804774738582
20090519000206_ML3.2,TW,HGVB,3.6030409354080355,3.6030409354080355,0.1116156025054996,2,243.8399658203125,243.8399658203125,243.8399658203125,3.200000047683716,458.5863491899685,388.71318325156835,2009-05-19T00:03:59.667562,2009-05-19T00:05:30.558977,2009-05-19T00:03:59.667562,theory,SEISAN_HUTTON_NM,3.6819650848258965,3.5241167859901745,3.2716357541830385,458.5863491899685,318.8400173131682,178.27555298191427,3.6030409354080355,0.1116156025054996,3.2716357541830385,-0.33140518122499696,0.4030408877243197,0.4030408877243197
20090519000206_ML3.2,TW,LSVB,3.554534262030922,3.554534262030922,0.16090444810844814,2,298.554931640625,298.554931640625,298.554931640625,3.200000047683716,279.7468150668201,222.70230916192816,2009-05-19T00:04:14.948997,2009-05-19T00:06:07.035621,2009-05-19T00:04:14.948997,header,SEISAN_HUTTON_NM,3.4407576356503595,3.668310888411485,3.5906037095300585,165.6578032570362,279.7468150668201,233.91494596231854,3.554534262030922,0.16090444810844814,3.5906037095300585,0.03606944749913632,0.35453421434720633,0.35453421434720633
20090519000206_ML3.2,TW,MCVB,3.163636121072592,3.163636121072592,0.11468857841185746,2,55.88132858276367,55.88132858276367,55.88132858276367,3.200000047683716,1948.2802098721638,1644.684104285513,2009-05-19T00:03:06.109001,2009-05-19T00:03:25.253219,2009-05-19T00:03:06.109001,header,SEISAN_HUTTON_NM,3.0825390495529224,3.2447331925922613,3.190457231370667,1341.087998698862,1948.2802098721638,1719.3942018564214,3.163636121072592,0.11468857841185746,3.190457231370667,0.0268211102980751,-0.036363926611123976,0.036363926611123976
20090519000206_ML3.2,TW,PLVB,3.534019814544962,3.534019814544962,0.08221227075029813,2,263.0622863769531,263.0622863769531,263.0622863769531,3.200000047683716,315.28253376352586,278.2570686659808,2009-05-19T00:04:05.189002,2009-05-19T00:05:43.373858,2009-05-19T00:04:05.189002,header,SEISAN_HUTTON_NM,3.592152668689242,3.4758869604006817,3.5621229894067916,315.28253376352586,241.23160356843576,294.2186732824412,3.534019814544962,0.08221227075029813,3.5621229894067916,0.02810317486182967,0.3340197668612461,0.3340197668612461
20090519000206_ML3.2,TW,SLVB,3.0475917797246606,3.0475917797246606,0.04398860587911022,2,61.88993453979492,61.88993453979492,61.88993453979492,3.200000047683716,1156.1820406196564,1079.0324378156806,2009-05-19T00:03:08.198997,2009-05-19T00:03:29.258956,2009-05-19T00:03:08.198997,header,SEISAN_HUTTON_NM,3.078696421236722,3.0164871382125993,3.0091532117413013,1156.1820406196564,1001.8828350117047,985.1061027668254,3.0475917797246606,0.04398860587911022,3.0091532117413013,-0.038438567983359206,-0.15240826795905527,0.15240826795905527
20090519000206_ML3.2,TW,SPVB,3.3545560047900214,3.3545560047900214,0.21148829540412453,2,172.87033081054688,172.87033081054688,172.87033081054688,3.200000047683716,607.4438974319868,456.2629392068096,2009-05-19T00:03:39.848998,2009-05-19T00:04:43.245887,2009-05-19T00:03:39.848998,header,SEISAN_HUTTON_NM,3.5041008126118616,3.205011196968181,3.343267363009926,607.4438974319868,305.0819809816324,419.44278059085104,3.3545560047900214,0.21148829540412453,3.343267363009926,-0.011288641780095254,0.15455595710630554,0.15455595710630554
20090519000206_ML3.2,TW,TGVB,3.3034401107397655,3.3034401107397655,0.3179471301063202,2,113.05139923095703,113.05139923095703,113.05139923095703,3.200000047683716,1334.932303111342,904.485665512537,2009-05-19T00:03:22.448997,2009-05-19T00:04:03.366599,2009-05-19T00:03:22.448997,header,SEISAN_HUTTON_NM,3.528262682496746,3.078617538982785,3.3139602680508142,1334.932303111342,474.039027913732,814.9985347388973,3.3034401107397655,0.3179471301063202,3.3139602680508142,0.010520157311048717,0.10344006305604969,0.10344006305604969
20090519000206_ML3.2,TW,THVB,3.6934223854836956,3.6934223854836956,0.017815146295363467,2,204.40805053710938,204.40805053710938,204.40805053710938,3.200000047683716,699.8993735496312,680.1756287035544,2009-05-19T00:03:47.969001,2009-05-19T00:05:04.271034,2009-05-19T00:03:47.969001,header,SEISAN_HUTTON_NM,3.6808251747304137,3.7060195962369775,3.5987800252630624,660.4518838574775,699.8993735496312,546.7591174480934,3.6934223854836956,0.017815146295363467,3.5987800252630624,-0.09464236022063321,0.4934223377999798,0.4934223377999798
20090519000206_ML3.2,TW,TTVB,3.301389178817913,3.301389178817913,0.038638534383375764,2,79.48893737792969,79.48893737792969,79.48893737792969,3.200000047683716,1442.5677852832653,1357.2926483837286,2009-05-19T00:03:12.808998,2009-05-19T00:03:40.991625,2009-05-19T00:03:12.808998,header,SEISAN_HUTTON_NM,3.2740676091403182,3.3287107484955074,3.1685603074424984,1272.0175114841918,1442.5677852832653,997.6674163330118,3.301389178817913,0.038638534383375764,3.1685603074424984,-0.13282887137541444,0.10138913113419701,0.10138913113419701
20090519000206_ML3.2,TW,VTVB,3.4993958063162043,3.4993958063162043,0.08039012573149698,2,181.1275177001953,181.1275177001953,181.1275177001953,3.200000047683716,627.4028363938851,555.1516774161072,2009-05-19T00:03:40.909004,2009-05-19T00:04:48.750678,2009-05-19T00:03:40.909004,header,SEISAN_HUTTON_NM,3.556240209361385,3.4425514032710236,3.2248867427184518,627.4028363938851,482.9005184383293,292.54522315922276,3.4993958063162043,0.08039012573149698,3.2248867427184518,-0.2745090635977525,0.29939575863248846,0.29939575863248846
20090613053944_ML3.7,IC,KMI,4.392588886135722,4.392588886135722,0.16339082388284282,2,160.29244995117188,160.29244995117188,160.29244995117188,3.700000047683716,7042.3468492419815,5589.494209841079,2009-06-13T05:40:52.388002,2009-06-13T05:41:51.559633,2009-06-13T05:40:52.388002,header,SEISAN_HUTTON_NM,4.508123645686937,4.277054126584507,4.2687710526241345,7042.3468492419815,4136.641570440177,4058.4931570113336,4.392588886135722,0.16339082388284282,4.2687710526241345,-0.1238178335115876,0.6925888384520063,0.6925888384520063
20090613053944_ML3.7,TW,HGVB,3.919950910787839,3.919950910787839,0.16934879368707265,2,264.4886779785156,264.4886779785156,264.4886779785156,3.700000047683716,872.8570510173496,687.8589149554396,2009-06-13T05:41:23.838999,2009-06-13T05:43:01.024785,2009-06-13T05:41:23.838999,header,SEISAN_HUTTON_NM,3.8002032303859483,4.03969859118973,3.8120496287432983,502.8607788935295,872.8570510173496,516.7662737298249,3.919950910787839,0.16934879368707265,3.8120496287432983,-0.10790128204454064,0.21995086310412315,0.21995086310412315
20090613053944_ML3.7,TW,SLVB,4.075508482786371,4.075508482786371,0.039011361488990114,2,294.8887634277344,294.8887634277344,294.8887634277344,3.700000047683716,784.2116489424028,737.4347020064617,2009-06-13T05:41:32.118998,2009-06-13T05:43:21.291509,2009-06-13T05:41:32.118998,header,SEISAN_HUTTON_NM,4.047923284534186,4.103093681038556,3.819913010601814,690.6577550705207,784.2116489424028,408.55696506101833,4.075508482786371,0.039011361488990114,3.819913010601814,-0.2555954721845568,0.3755084351026552,0.3755084351026552
20090613053944_ML3.7,TW,SPVB,4.243145914219398,4.243145914219398,0.10226122644837381,2,197.1540985107422,197.1540985107422,197.1540985107422,3.700000047683716,3059.143332848718,2625.9251903130853,2009-06-13T05:41:04.069003,2009-06-13T05:42:16.135066,2009-06-13T05:41:04.069003,header,SEISAN_HUTTON_NM,4.315455520893496,4.1708363075453,4.179453531718482,3059.143332848718,2192.7070477774523,2236.6490082001164,4.243145914219398,0.10226122644837381,4.179453531718482,-0.06369238250091591,0.5431458665356823,0.5431458665356823
20090613053944_ML3.7,TW,TGVB,3.554523082819168,3.554523082819168,0.20164916848590242,2,247.28756713867188,247.28756713867188,247.28756713867188,3.700000047683716,460.5561038312961,349.69818693813056,2009-06-13T05:41:17.579005,2009-06-13T05:42:49.557378,2009-06-13T05:41:17.579005,header,SEISAN_HUTTON_NM,3.6971105772761783,3.411935588362158,3.5583941644167796,460.5561038312961,238.84027004496505,334.6309679074926,3.554523082819168,0.20164916848590242,3.5583941644167796,0.0038710815976115143,-0.14547696486454775,0.14547696486454775
20090613053944_ML3.7,TW,VTVB,4.027161054314201,4.027161054314201,0.16644954308418577,2,286.09625244140625,286.09625244140625,286.09625244140625,3.700000047683716,927.7014388925005,733.6141235384127,2009-06-13T05:41:30.319003,2009-06-13T05:43:15.429835,2009-06-13T05:41:30.319003,header,SEISAN_HUTTON_NM,3.90946345367397,4.14485865495443,3.802193312402532,539.526808184325,927.7014388925005,421.44692325805374,4.027161054314201,0.16644954308418577,3.802193312402532,-0.22496774191166846,0.32716100663048486,0.32716100663048486
20090819022442_ML3.6,RM,SLV,4.29843646961349,4.29843646961349,0.033814011609322285,2,178.2364959716797,178.2364959716797,178.2364959716797,3.5999999046325684,3774.6209292895737,3577.841367812313,2009-08-19T02:26:18.579002,2009-08-19T02:27:24.323331,2009-08-19T02:26:18.579002,header,SEISAN_HUTTON_NM,4.274526352705418,4.3223465865215625,4.060102424187908,3381.061806335052,3774.6209292895737,2063.6174009143647,4.29843646961349,0.033814011609322285,4.060102424187908,-0.23833404542558245,0.6984365649809217,0.6984365649809217
20090819022442_ML3.6,TW,DHVB,4.204643519255785,4.204643519255785,0.02289834615597458,2,284.170166015625,284.170166015625,284.170166015625,3.5999999046325684,1122.745614656183,1082.4093939656382,2009-08-19T02:26:47.088996,2009-08-19T02:28:34.945777,2009-08-19T02:26:47.088996,header,SEISAN_HUTTON_NM,4.188451943410938,4.2208350951006315,4.008099426091262,1042.073173275093,1122.745614656183,687.9322958222601,4.204643519255785,0.02289834615597458,4.008099426091262,-0.1965440931645226,0.6046436146232166,0.6046436146232166
20090819022442_ML3.6,TW,MCVB,4.025448464013094,4.025448464013094,0.011571969370508787,2,271.4886779785156,271.4886779785156,271.4886779785156,3.5999999046325684,811.0601589616117,796.0631686308088,2009-08-19T02:26:45.689002,2009-08-19T02:28:26.491452,2009-08-19T02:26:45.689002,header,SEISAN_HUTTON_NM,4.017265845999524,4.033631082026663,4.080074654814691,781.0661783000061,811.0601589616117,902.6027268334375,4.025448464013094,0.011571969370508787,4.080074654814691,0.054626190801597474,0.4254485593805253,0.4254485593805253
20090819022442_ML3.6,TW,SLVB,3.8837607660184537,3.8837607660184537,0.13854093147127713,2,178.93333435058594,178.93333435058594,178.93333435058594,3.5999999046325684,1710.2228444402997,1399.7347548720272,2009-08-19T02:26:18.119003,2009-08-19T02:27:24.787890,2009-08-19T02:26:18.119003,header,SEISAN_HUTTON_NM,3.785797533903213,3.9817239981336945,3.678432639349924,1089.2466653037545,1710.2228444402997,850.6704453586393,3.8837607660184537,0.13854093147127713,3.678432639349924,-0.20532812666852962,0.2837608613858853,0.2837608613858853
20090819022442_ML3.6,TW,SPVB,4.068864253578482,4.068864253578482,0.17317863536592068,2,134.4127197265625,134.4127197265625,134.4127197265625,3.5999999046325684,4620.736372841776,3624.8955195765766,2009-08-19T02:26:05.329002,2009-08-19T02:26:55.107480,2009-08-19T02:26:05.329002,header,SEISAN_HUTTON_NM,4.191320041002357,3.9464084661546073,4.044766483065283,4620.736372841776,2629.054666311377,3297.2937050044184,4.068864253578482,0.17317863536592068,4.044766483065283,-0.02409777051319928,0.4688643489459139,0.4688643489459139
20090819022442_ML3.6,TW,TGVB,4.040852633279526,4.040852633279526,0.278311165480252,2,121.00827026367188,121.00827026367188,121.00827026367188,3.5999999046325684,6123.757805390435,4298.955484242035,2009-08-19T02:26:02.418998,2009-08-19T02:26:46.171180,2009-08-19T02:26:02.418998,header,SEISAN_HUTTON_NM,4.237648345670543,3.844056920888508,3.7378587864172435,6123.757805390435,2474.153163093634,1937.4408249326546,4.040852633279526,0.278311165480252,3.7378587864172435,-0.30299384686228237,0.44085272864695746,0.44085272864695746
