event,net,sta,comp,distance_km,header_ML_key,header_ML,ML_formula,ML_component,ML_component_minus_header,abs_ML_component_minus_header,ML_component_WA_mm_equivalent,ML_seisan_minus_WA_equivalent,origin_time,p_pick,p_label,p_source,s_pick,s_label,s_source,surface_pick,amp_window_start,amp_window_end,amp_window_sec,peak_time,peak_signed_displacement_nm,amplitude_displacement_nm,amplitude_displacement_um,amplitude_ground_displacement_mm,amplitude_WA_equivalent_mm,amplitude_unit_for_ML,remove_window_mean_for_amplitude,npts_window,derived_component,derived_from,velocity_input_to_nm_per_sec,displacement_output_unit,apply_filter_for_ml,ML_HHE_HHN_mean
20051231172159_ML3.3,TW,DBVB,HHE,249.2584686279297,mag,3.299999952316284,SEISAN_HUTTON_NM,4.011868487143167,0.7118685348268832,0.7118685348268832,4.0109318221059285,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:43.279002,Pn,header,2005-12-31T17:23:11.689005,Sn,header,2005-12-31T17:24:50.871312,2005-12-31T17:23:11.689005,2005-12-31T17:24:48.871312,97.182307,2005-12-31T17:23:24.378000,-934.3047728944075,934.3047728944075,0.9343047728944075,0.0009343047728944075,1.9433539276203675,nm,True,9719,False,,1.0,nm,False,
20051231172159_ML3.3,TW,DBVB,HHN,249.2584686279297,mag,3.299999952316284,SEISAN_HUTTON_NM,3.7981114031256604,0.49811145080937624,0.49811145080937624,3.7971747380884215,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:43.279002,Pn,header,2005-12-31T17:23:11.689005,Sn,header,2005-12-31T17:24:50.871312,2005-12-31T17:23:11.689005,2005-12-31T17:24:48.871312,97.182307,2005-12-31T17:23:21.688000,-571.1254107796924,571.1254107796924,0.5711254107796924,0.0005711254107796924,1.1879408544217602,nm,True,9719,False,,1.0,nm,False,
20051231172159_ML3.3,TW,DBVB,HHZ,249.2584686279297,mag,3.299999952316284,SEISAN_HUTTON_NM,3.6271334367285215,0.32713348441223733,0.32713348441223733,3.6261967716912835,0.0009366650372379937,2005-12-31T17:22:04.699000,2005-12-31T17:22:43.279002,Pn,header,2005-12-31T17:23:11.689005,Sn,header,2005-12-31T17:24:50.871312,2005-12-31T17:23:11.689005,2005-12-31T17:24:48.871312,97.182307,2005-12-31T17:23:30.648000,385.25964226284765,385.25964226284765,0.38525964226284765,0.0003852596422628476,0.8013400559067231,nm,True,9719,False,,1.0,nm,False,
20051231172159_ML3.3,TW,DBVB,HMAX,249.2584686279297,mag,3.299999952316284,SEISAN_HUTTON_NM,4.011868487143167,0.7118685348268832,0.7118685348268832,4.0109318221059285,,2005-12-31T17:22:04.699000,2005-12-31T17:22:43.279002,Pn,header,2005-12-31T17:23:11.689005,Sn,header,2005-12-31T17:24:50.871312,2005-12-31T17:23:11.689005,2005-12-31T17:24:48.871312,97.182307,,,934.3047728944075,0.9343047728944075,0.0009343047728944075,1.9433539276203675,nm,True,9719,True,HHE+HHN,1.0,nm,False,3.904989945134414
20051231172159_ML3.3,TW,DHVB,HHE,220.04331970214844,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5649737467354132,0.26497379441912905,0.26497379441912905,3.564037081698174,0.0009366650372393259,2005-12-31T17:22:04.699000,2005-12-31T17:22:42.758998,Pg,header,2005-12-31T17:23:09.279002,Sg,header,2005-12-31T17:24:31.394546,2005-12-31T17:23:09.279002,2005-12-31T17:24:29.394546,80.115545,2005-12-31T17:23:15.228000,-435.4194084386297,435.4194084386297,0.43541940843862975,0.0004354194084386297,0.9056723695523498,nm,True,8013,False,,1.0,nm,False,
20051231172159_ML3.3,TW,DHVB,HHN,220.04331970214844,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5301231215193916,0.23012316920310738,0.23012316920310738,3.5291864564821522,0.0009366650372393259,2005-12-31T17:22:04.699000,2005-12-31T17:22:42.758998,Pg,header,2005-12-31T17:23:09.279002,Sg,header,2005-12-31T17:24:31.394546,2005-12-31T17:23:09.279002,2005-12-31T17:24:29.394546,80.115545,2005-12-31T17:23:25.988000,-401.84369468343345,401.84369468343345,0.40184369468343345,0.0004018436946834334,0.8358348849415416,nm,True,8013,False,,1.0,nm,False,
20051231172159_ML3.3,TW,DHVB,HHZ,220.04331970214844,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5878866128104656,0.28788666049418143,0.28788666049418143,3.5869499477732267,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:42.758998,Pg,header,2005-12-31T17:23:09.279002,Sg,header,2005-12-31T17:24:31.394546,2005-12-31T17:23:09.279002,2005-12-31T17:24:29.394546,80.115545,2005-12-31T17:23:26.668000,459.00841709036735,459.00841709036735,0.4590084170903674,0.00045900841709036735,0.954737507547964,nm,True,8013,False,,1.0,nm,False,
20051231172159_ML3.3,TW,DHVB,HMAX,220.04331970214844,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5649737467354132,0.26497379441912905,0.26497379441912905,3.564037081698174,,2005-12-31T17:22:04.699000,2005-12-31T17:22:42.758998,Pg,header,2005-12-31T17:23:09.279002,Sg,header,2005-12-31T17:24:31.394546,2005-12-31T17:23:09.279002,2005-12-31T17:24:29.394546,80.115545,,,435.4194084386297,0.43541940843862975,0.0004354194084386297,0.9056723695523498,nm,True,8013,True,HHE+HHN,1.0,nm,False,3.5475484341274024
20051231172159_ML3.3,TW,LCVB,HHE,180.39691162109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.906429282776058,0.6064293304597737,0.6064293304597737,3.9054926177388194,0.0009366650372384377,2005-12-31T17:22:04.699000,2005-12-31T17:22:33.999003,Pn,header,2005-12-31T17:22:57.359004,Sg,header,2005-12-31T17:24:04.963608,2005-12-31T17:22:57.359004,2005-12-31T17:24:02.963608,65.604604,2005-12-31T17:23:01.918000,1416.0051106857547,1416.0051106857547,1.4160051106857547,0.0014160051106857547,2.9452906302263697,nm,True,6562,False,,1.0,nm,False,
20051231172159_ML3.3,TW,LCVB,HHN,180.39691162109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.7287228379077924,0.4287228855915082,0.4287228855915082,3.7277861728705535,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:33.999003,Pn,header,2005-12-31T17:22:57.359004,Sg,header,2005-12-31T17:24:04.963608,2005-12-31T17:22:57.359004,2005-12-31T17:24:02.963608,65.604604,2005-12-31T17:23:01.678000,-940.4990819452753,940.4990819452753,0.9404990819452753,0.0009404990819452752,1.9562380904461725,nm,True,6562,False,,1.0,nm,False,
20051231172159_ML3.3,TW,LCVB,HHZ,180.39691162109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.545252854864734,0.24525290254845,0.24525290254845,3.5443161898274953,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:33.999003,Pn,header,2005-12-31T17:22:57.359004,Sg,header,2005-12-31T17:24:04.963608,2005-12-31T17:22:57.359004,2005-12-31T17:24:02.963608,65.604604,2005-12-31T17:23:01.868000,616.4365666679992,616.4365666679992,0.6164365666679992,0.0006164365666679991,1.2821880586694383,nm,True,6562,False,,1.0,nm,False,
20051231172159_ML3.3,TW,LCVB,HMAX,180.39691162109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.906429282776058,0.6064293304597737,0.6064293304597737,3.9054926177388194,,2005-12-31T17:22:04.699000,2005-12-31T17:22:33.999003,Pn,header,2005-12-31T17:22:57.359004,Sg,header,2005-12-31T17:24:04.963608,2005-12-31T17:22:57.359004,2005-12-31T17:24:02.963608,65.604604,,,1416.0051106857547,1.4160051106857547,0.0014160051106857547,2.9452906302263697,nm,True,6562,True,HHE+HHN,1.0,nm,False,3.817576060341925
20051231172159_ML3.3,TW,MCVB,HHE,284.2530212402344,mag,3.299999952316284,SEISAN_HUTTON_NM,3.6287511336829272,0.32875118136664305,0.32875118136664305,3.627814468645688,0.0009366650372393259,2005-12-31T17:22:04.699000,2005-12-31T17:22:47.739009,Pn,header,2005-12-31T17:23:20.499003,Sn,header,2005-12-31T17:25:14.201014,2005-12-31T17:23:20.499003,2005-12-31T17:25:12.201014,111.702011,2005-12-31T17:23:42.537999,-287.01214494801894,287.01214494801894,0.28701214494801897,0.00028701214494801893,0.5969852614918794,nm,True,11171,False,,1.0,nm,False,
20051231172159_ML3.3,TW,MCVB,HHN,284.2530212402344,mag,3.299999952316284,SEISAN_HUTTON_NM,3.602745544827491,0.30274559251120703,0.30274559251120703,3.6018088797902523,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:47.739009,Pn,header,2005-12-31T17:23:20.499003,Sn,header,2005-12-31T17:25:14.201014,2005-12-31T17:23:20.499003,2005-12-31T17:25:12.201014,111.702011,2005-12-31T17:23:43.397999,-270.33027454951105,270.33027454951105,0.27033027454951103,0.00027033027454951105,0.5622869710629829,nm,True,11171,False,,1.0,nm,False,
20051231172159_ML3.3,TW,MCVB,HHZ,284.2530212402344,mag,3.299999952316284,SEISAN_HUTTON_NM,3.661769285322425,0.36176933300614067,0.36176933300614067,3.6608326202851855,0.0009366650372393259,2005-12-31T17:22:04.699000,2005-12-31T17:22:47.739009,Pn,header,2005-12-31T17:23:20.499003,Sn,header,2005-12-31T17:25:14.201014,2005-12-31T17:23:20.499003,2005-12-31T17:25:12.201014,111.702011,2005-12-31T17:23:54.747999,-309.68375620900355,309.68375620900355,0.30968375620900357,0.0003096837562090035,0.6441422129147274,nm,True,11171,False,,1.0,nm,False,
20051231172159_ML3.3,TW,MCVB,HMAX,284.2530212402344,mag,3.299999952316284,SEISAN_HUTTON_NM,3.6287511336829272,0.32875118136664305,0.32875118136664305,3.627814468645688,,2005-12-31T17:22:04.699000,2005-12-31T17:22:47.739009,Pn,header,2005-12-31T17:23:20.499003,Sn,header,2005-12-31T17:25:14.201014,2005-12-31T17:23:20.499003,2005-12-31T17:25:12.201014,111.702011,,,287.01214494801894,0.28701214494801897,0.00028701214494801893,0.5969852614918794,nm,True,11171,True,HHE+HHN,1.0,nm,False,3.615748339255209
20051231172159_ML3.3,TW,TGVB,HHE,211.58181762695312,mag,3.299999952316284,SEISAN_HUTTON_NM,3.7743774214802928,0.4743774691640086,0.4743774691640086,3.773440756443054,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:37.749003,Pn,header,2005-12-31T17:23:06.199000,Sg,header,2005-12-31T17:24:25.753545,2005-12-31T17:23:06.199000,2005-12-31T17:24:23.753545,77.554545,2005-12-31T17:23:10.678000,764.1996328009038,764.1996328009038,0.7641996328009039,0.0007641996328009038,1.5895352362258799,nm,True,7757,False,,1.0,nm,False,
20051231172159_ML3.3,TW,TGVB,HHN,211.58181762695312,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5902432028553983,0.29024325053911415,0.29024325053911415,3.589306537818161,0.0009366650372375496,2005-12-31T17:22:04.699000,2005-12-31T17:22:37.749003,Pn,header,2005-12-31T17:23:06.199000,Sg,header,2005-12-31T17:24:25.753545,2005-12-31T17:23:06.199000,2005-12-31T17:24:23.753545,77.554545,2005-12-31T17:23:17.318000,500.11813854121846,500.11813854121846,0.5001181385412184,0.0005001181385412185,1.0402457281657345,nm,True,7757,False,,1.0,nm,False,
20051231172159_ML3.3,TW,TGVB,HHZ,211.58181762695312,mag,3.299999952316284,SEISAN_HUTTON_NM,3.4676035285217317,0.16760357620544752,0.16760357620544752,3.4666668634844937,0.0009366650372379937,2005-12-31T17:22:04.699000,2005-12-31T17:22:37.749003,Pn,header,2005-12-31T17:23:06.199000,Sg,header,2005-12-31T17:24:25.753545,2005-12-31T17:23:06.199000,2005-12-31T17:24:23.753545,77.554545,2005-12-31T17:23:21.068000,377.0795079626936,377.0795079626936,0.37707950796269357,0.00037707950796269355,0.7843253765624026,nm,True,7757,False,,1.0,nm,False,
20051231172159_ML3.3,TW,TGVB,HMAX,211.58181762695312,mag,3.299999952316284,SEISAN_HUTTON_NM,3.7743774214802928,0.4743774691640086,0.4743774691640086,3.773440756443054,,2005-12-31T17:22:04.699000,2005-12-31T17:22:37.749003,Pn,header,2005-12-31T17:23:06.199000,Sg,header,2005-12-31T17:24:25.753545,2005-12-31T17:23:06.199000,2005-12-31T17:24:23.753545,77.554545,,,764.1996328009038,0.7641996328009039,0.0007641996328009038,1.5895352362258799,nm,True,7757,True,HHE+HHN,1.0,nm,False,3.6823103121678455
20051231172159_ML3.3,TW,TTVB,HHE,212.33831787109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.626510915153407,0.3265109628371228,0.3265109628371228,3.6255742501161676,0.0009366650372393259,2005-12-31T17:22:04.699000,2005-12-31T17:22:39.228999,Pn,header,2005-12-31T17:23:07.769000,Sg,header,2005-12-31T17:24:26.257879,2005-12-31T17:23:07.769000,2005-12-31T17:24:24.257879,76.488879,2005-12-31T17:23:13.238000,539.7467062893259,539.7467062893259,0.5397467062893259,0.0005397467062893259,1.1226731490817978,nm,True,7650,False,,1.0,nm,False,
20051231172159_ML3.3,TW,TTVB,HHN,212.33831787109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.4286080849898664,0.12860813267358218,0.12860813267358218,3.4276714199526275,0.0009366650372388818,2005-12-31T17:22:04.699000,2005-12-31T17:22:39.228999,Pn,header,2005-12-31T17:23:07.769000,Sg,header,2005-12-31T17:24:26.257879,2005-12-31T17:23:07.769000,2005-12-31T17:24:24.257879,76.488879,2005-12-31T17:23:13.138000,342.2056460156552,342.2056460156552,0.3422056460156552,0.0003422056460156552,0.7117877437125628,nm,True,7650,False,,1.0,nm,False,
20051231172159_ML3.3,TW,TTVB,HHZ,212.33831787109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.5173622970723795,0.21736234475609528,0.21736234475609528,3.5164256320351397,0.00093666503723977,2005-12-31T17:22:04.699000,2005-12-31T17:22:39.228999,Pn,header,2005-12-31T17:23:07.769000,Sg,header,2005-12-31T17:24:26.257879,2005-12-31T17:23:07.769000,2005-12-31T17:24:24.257879,76.488879,2005-12-31T17:23:20.978000,419.798983575654,419.798983575654,0.41979898357565404,0.000419798983575654,0.8731818858373602,nm,True,7650,False,,1.0,nm,False,
20051231172159_ML3.3,TW,TTVB,HMAX,212.33831787109375,mag,3.299999952316284,SEISAN_HUTTON_NM,3.626510915153407,0.3265109628371228,0.3265109628371228,3.6255742501161676,,2005-12-31T17:22:04.699000,2005-12-31T17:22:39.228999,Pn,header,2005-12-31T17:23:07.769000,Sg,header,2005-12-31T17:24:26.257879,2005-12-31T17:23:07.769000,2005-12-31T17:24:24.257879,76.488879,,,539.7467062893259,0.5397467062893259,0.0005397467062893259,1.1226731490817978,nm,True,7650,True,HHE+HHN,1.0,nm,False,3.5275595000716367
20060106182759_ML3.6,TW,DBVB,HHE,97.6240234375,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.304935714155115,0.7049358095225466,0.7049358095225466,4.303999049117876,0.0009366650372388818,2006-01-06T18:28:08.900000,2006-01-06T18:28:25.459998,Pg,header,2006-01-06T18:28:38.729994,Sg,header,2006-01-06T18:29:13.982682,2006-01-06T18:28:38.729994,2006-01-06T18:29:11.982682,33.252688,2006-01-06T18:28:40.398000,10046.582850252913,10046.582850252913,10.046582850252912,0.010046582850252913,20.896892328526057,nm,True,3326,False,,1.0,nm,False,
20060106182759_ML3.6,TW,DBVB,HHN,97.6240234375,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.310175621050991,0.7101757164184228,0.7101757164184228,4.309238956013752,0.0009366650372388818,2006-01-06T18:28:08.900000,2006-01-06T18:28:25.459998,Pg,header,2006-01-06T18:28:38.729994,Sg,header,2006-01-06T18:29:13.982682,2006-01-06T18:28:38.729994,2006-01-06T18:29:11.982682,33.252688,2006-01-06T18:28:41.738000,-10168.532404385109,10168.532404385109,10.16853240438511,0.010168532404385108,21.150547401121027,nm,True,3326,False,,1.0,nm,False,
20060106182759_ML3.6,TW,DBVB,HHZ,97.6240234375,mag,3.5999999046325684,SEISAN_HUTTON_NM,3.9115100896485497,0.3115101850159814,0.3115101850159814,3.91057342461131,0.00093666503723977,2006-01-06T18:28:08.900000,2006-01-06T18:28:25.459998,Pg,header,2006-01-06T18:28:38.729994,Sg,header,2006-01-06T18:29:13.982682,2006-01-06T18:28:38.729994,2006-01-06T18:29:11.982682,33.252688,2006-01-06T18:28:40.778000,4060.623704430816,4060.623704430816,4.0606237044308156,0.004060623704430816,8.446097305216096,nm,True,3326,False,,1.0,nm,False,
20060106182759_ML3.6,TW,DBVB,HMAX,97.6240234375,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.310175621050991,0.7101757164184228,0.7101757164184228,4.309238956013752,,2006-01-06T18:28:08.900000,2006-01-06T18:28:25.459998,Pg,header,2006-01-06T18:28:38.729994,Sg,header,2006-01-06T18:29:13.982682,2006-01-06T18:28:38.729994,2006-01-06T18:29:11.982682,33.252688,,,10168.532404385109,10.16853240438511,0.010168532404385108,21.150547401121027,nm,True,3326,True,HHE+HHN,1.0,nm,False,4.307555667603053
20060106182759_ML3.6,TW,DHVB,HHE,289.0690612792969,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.137944325785738,0.5379444211531696,0.5379444211531696,4.137007660748498,0.00093666503723977,2006-01-06T18:28:08.900000,2006-01-06T18:28:52.479994,Pn,header,2006-01-06T18:29:21.760001,Sn,header,2006-01-06T18:31:21.612708,2006-01-06T18:29:21.760001,2006-01-06T18:31:19.612708,117.852707,2006-01-06T18:29:45.758000,891.0293516740065,891.0293516740065,0.8910293516740065,0.0008910293516740065,1.8533410514819335,nm,True,11786,False,,1.0,nm,False,
20060106182759_ML3.6,TW,DHVB,HHN,289.0690612792969,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.59883786368566,0.998837959053092,0.998837959053092,4.5979011986484215,0.0009366650372388818,2006-01-06T18:28:08.900000,2006-01-06T18:28:52.479994,Pn,header,2006-01-06T18:29:21.760001,Sn,header,2006-01-06T18:31:21.612708,2006-01-06T18:29:21.760001,2006-01-06T18:31:19.612708,117.852707,2006-01-06T18:29:38.028000,-2575.049301553548,2575.049301553548,2.5750493015535483,0.002575049301553548,5.356102547231379,nm,True,11786,False,,1.0,nm,False,
20060106182759_ML3.6,TW,DHVB,HHZ,289.0690612792969,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.274275330109581,0.6742754254770125,0.6742754254770125,4.273338665072342,0.0009366650372388818,2006-01-06T18:28:08.900000,2006-01-06T18:28:52.479994,Pn,header,2006-01-06T18:29:21.760001,Sn,header,2006-01-06T18:31:21.612708,2006-01-06T18:29:21.760001,2006-01-06T18:31:19.612708,117.852707,2006-01-06T18:29:49.528000,-1219.6157237677444,1219.6157237677444,1.2196157237677445,0.0012196157237677444,2.536800705436908,nm,True,11786,False,,1.0,nm,False,
20060106182759_ML3.6,TW,DHVB,HMAX,289.0690612792969,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.59883786368566,0.998837959053092,0.998837959053092,4.5979011986484215,,2006-01-06T18:28:08.900000,2006-01-06T18:28:52.479994,Pn,header,2006-01-06T18:29:21.760001,Sn,header,2006-01-06T18:31:21.612708,2006-01-06T18:29:21.760001,2006-01-06T18:31:19.612708,117.852707,,,2575.049301553548,2.5750493015535483,0.002575049301553548,5.356102547231379,nm,True,11786,True,HHE+HHN,1.0,nm,False,4.368391094735699
20060106182759_ML3.6,TW,LCVB,HHE,74.96392059326172,mag,3.5999999046325684,SEISAN_HUTTON_NM,3.9685069488190665,0.36850704418649816,0.36850704418649816,3.9675702837818285,0.0009366650372379937,2006-01-06T18:28:08.900000,2006-01-06T18:28:21.690001,Pg,header,2006-01-06T18:28:31.209998,Sg,header,2006-01-06T18:28:58.875947,2006-01-06T18:28:31.209998,2006-01-06T18:28:56.875947,25.66595,2006-01-06T18:28:36.858000,6850.765387055125,6850.765387055125,6.850765387055125,0.006850765387055125,14.249592005074659,nm,True,2568,False,,1.0,nm,False,
20060106182759_ML3.6,TW,LCVB,HHN,74.96392059326172,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.010180998870281,0.41018109423771243,0.41018109423771243,4.009244333833042,0.0009366650372388818,2006-01-06T18:28:08.900000,2006-01-06T18:28:21.690001,Pg,header,2006-01-06T18:28:31.209998,Sg,header,2006-01-06T18:28:58.875947,2006-01-06T18:28:31.209998,2006-01-06T18:28:56.875947,25.66595,2006-01-06T18:28:31.678000,7540.725727965039,7540.725727965039,7.5407257279650395,0.007540725727965039,15.684709514167283,nm,True,2568,False,,1.0,nm,False,
20060106182759_ML3.6,TW,LCVB,HHZ,74.96392059326172,mag,3.5999999046325684,SEISAN_HUTTON_NM,3.787375392318568,0.18737548768599943,0.18737548768599943,3.7864387272813294,0.0009366650372384377,2006-01-06T18:28:08.900000,2006-01-06T18:28:21.690001,Pg,header,2006-01-06T18:28:31.209998,Sg,header,2006-01-06T18:28:58.875947,2006-01-06T18:28:31.209998,2006-01-06T18:28:56.875947,25.66595,2006-01-06T18:28:37.408000,4514.477972609487,4514.477972609487,4.514477972609487,0.004514477972609486,9.390114183027732,nm,True,2568,False,,1.0,nm,False,
20060106182759_ML3.6,TW,LCVB,HMAX,74.96392059326172,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.010180998870281,0.41018109423771243,0.41018109423771243,4.009244333833042,,2006-01-06T18:28:08.900000,2006-01-06T18:28:21.690001,Pg,header,2006-01-06T18:28:31.209998,Sg,header,2006-01-06T18:28:58.875947,2006-01-06T18:28:31.209998,2006-01-06T18:28:56.875947,25.66595,,,7540.725727965039,7.5407257279650395,0.007540725727965039,15.684709514167283,nm,True,2568,True,HHE+HHN,1.0,nm,False,3.9893439738446737
20060106182759_ML3.6,TW,MCVB,HHE,266.3656921386719,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.375349409388847,0.7753495047562788,0.7753495047562788,4.374412744351609,0.0009366650372379937,2006-01-06T18:28:08.900000,2006-01-06T18:28:49.330000,Pn,header,2006-01-06T18:29:28.199995,Sg,header,2006-01-06T18:31:06.477128,2006-01-06T18:29:28.199995,2006-01-06T18:31:04.477128,96.277133,2006-01-06T18:29:34.518000,-1860.5328937288293,1860.5328937288293,1.8605328937288295,0.0018605328937288293,3.8699084189559647,nm,True,9629,False,,1.0,nm,False,
20060106182759_ML3.6,TW,MCVB,HHN,266.3656921386719,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.55240724385373,0.9524073392211614,0.9524073392211614,4.551470578816492,0.0009366650372379937,2006-01-06T18:28:08.900000,2006-01-06T18:28:49.330000,Pn,header,2006-01-06T18:29:28.199995,Sg,header,2006-01-06T18:31:06.477128,2006-01-06T18:29:28.199995,2006-01-06T18:31:04.477128,96.277133,2006-01-06T18:29:37.788000,2797.017522456635,2797.017522456635,2.797017522456635,0.002797017522456635,5.817796446709801,nm,True,9629,False,,1.0,nm,False,
20060106182759_ML3.6,TW,MCVB,HHZ,266.3656921386719,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.3929796270584225,0.7929797224258541,0.7929797224258541,4.3920429620211845,0.0009366650372379937,2006-01-06T18:28:08.900000,2006-01-06T18:28:49.330000,Pn,header,2006-01-06T18:29:28.199995,Sg,header,2006-01-06T18:31:06.477128,2006-01-06T18:29:28.199995,2006-01-06T18:31:04.477128,96.277133,2006-01-06T18:29:40.048000,1937.6153676926149,1937.6153676926149,1.9376153676926149,0.0019376153676926148,4.030239964800639,nm,True,9629,False,,1.0,nm,False,
20060106182759_ML3.6,TW,MCVB,HMAX,266.3656921386719,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.55240724385373,0.9524073392211614,0.9524073392211614,4.551470578816492,,2006-01-06T18:28:08.900000,2006-01-06T18:28:49.330000,Pn,header,2006-01-06T18:29:28.199995,Sg,header,2006-01-06T18:31:06.477128,2006-01-06T18:29:28.199995,2006-01-06T18:31:04.477128,96.277133,,,2797.017522456635,2.797017522456635,0.002797017522456635,5.817796446709801,nm,True,9629,True,HHE+HHN,1.0,nm,False,4.4638783266212885
20060106182759_ML3.6,TW,TGVB,HHE,115.49214172363281,mag,3.5999999046325684,SEISAN_HUTTON_NM,3.9851814137934127,0.38518150916084437,0.38518150916084437,3.9842447487561743,0.0009366650372384377,2006-01-06T18:28:08.900000,2006-01-06T18:28:28.120001,Pn,header,2006-01-06T18:28:42.800002,Sg,header,2006-01-06T18:29:25.894761,2006-01-06T18:28:42.800002,2006-01-06T18:29:23.894761,41.09476,2006-01-06T18:28:45.328000,-3693.754803120452,3693.754803120452,3.693754803120452,0.0036937548031204517,7.68300999049054,nm,True,4111,False,,1.0,nm,False,
20060106182759_ML3.6,TW,TGVB,HHN,115.49214172363281,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.281313015950392,0.6813131113178237,0.6813131113178237,4.280376350913153,0.0009366650372388818,2006-01-06T18:28:08.900000,2006-01-06T18:28:28.120001,Pn,header,2006-01-06T18:28:42.800002,Sg,header,2006-01-06T18:29:25.894761,2006-01-06T18:28:42.800002,2006-01-06T18:29:23.894761,41.09476,2006-01-06T18:28:44.538000,7304.654262510346,7304.654262510346,7.304654262510346,0.007304654262510346,15.193680866021518,nm,True,4111,False,,1.0,nm,False,
20060106182759_ML3.6,TW,TGVB,HHZ,115.49214172363281,mag,3.5999999046325684,SEISAN_HUTTON_NM,3.9363896000101803,0.336389695377612,0.336389695377612,3.935452934972942,0.0009366650372384377,2006-01-06T18:28:08.900000,2006-01-06T18:28:28.120001,Pn,header,2006-01-06T18:28:42.800002,Sg,header,2006-01-06T18:29:25.894761,2006-01-06T18:28:42.800002,2006-01-06T18:29:23.894761,41.09476,2006-01-06T18:28:50.778000,3301.233542656078,3301.233542656078,3.301233542656078,0.003301233542656078,6.866565768724643,nm,True,4111,False,,1.0,nm,False,
20060106182759_ML3.6,TW,TGVB,HMAX,115.49214172363281,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.281313015950392,0.6813131113178237,0.6813131113178237,4.280376350913153,,2006-01-06T18:28:08.900000,2006-01-06T18:28:28.120001,Pn,header,2006-01-06T18:28:42.800002,Sg,header,2006-01-06T18:29:25.894761,2006-01-06T18:28:42.800002,2006-01-06T18:29:23.894761,41.09476,,,7304.654262510346,7.304654262510346,0.007304654262510346,15.193680866021518,nm,True,4111,True,HHE+HHN,1.0,nm,False,4.133247214871902
20060106182759_ML3.6,TW,TTVB,HHE,212.66404724121094,mag,3.5999999046325684,SEISAN_HUTTON_NM,3.9412833927322035,0.34128348809963516,0.34128348809963516,3.940346727694964,0.0009366650372393259,2006-01-06T18:28:08.900000,2006-01-06T18:28:41.609999,Pn,header,2006-01-06T18:29:05.699995,Sn,header,2006-01-06T18:30:30.676031,2006-01-06T18:29:05.699995,2006-01-06T18:30:28.676031,82.976036,2006-01-06T18:29:18.048000,1110.7285127380985,1110.7285127380985,1.1107285127380986,0.0011107285127380986,2.310315306495245,nm,True,8299,False,,1.0,nm,False,
20060106182759_ML3.6,TW,TTVB,HHN,212.66404724121094,mag,3.5999999046325684,SEISAN_HUTTON_NM,4.30611119140579,0.706111286773222,0.706111286773222,4.305174526368551,0.00093666503723977,2006-01-06T18:28:08.900000,2006-01-06T18:28:41.609999,Pn,header,2006-01-06T18:29:05.699995,Sn,header,2006-01-06T18:30:30.676031,2006-01-06T18:29:05.699995,2006-01-06T18:30:28.676031,82.976036,2006-01-06T18:29:17.048000,-2572.975904636843,2572.975904636843,2.5729759046368432,0.0025729759046368428,5.351789881644633,nm,True,8299,False,,1.0,nm,False,
