event,ML_event_mean,ML_event_median,ML_event_std,n_station,distance_min_km,distance_max_km,distance_mean_km,distance_median_km,header_ML_mean,header_ML_median,amplitude_h_nm_mean,ML_formula,ML_event_std_filled0,ML_event_std_error,ML_event_mean_minus_header,ML_event_median_minus_header,abs_ML_event_mean_minus_header
20150727191845_M3.3,3.515023311131536,3.515023311131536,,1,189.36767578125,189.36767578125,189.36767578125,189.36767578125,3.299999952316284,3.299999952316284,525.7988562531292,SEISAN_HUTTON_NM,0.0,,0.2150233588152517,0.2150233588152517,0.2150233588152517
20150813155739_M3.3,3.652081400679099,3.652081400679099,0.0760172714326379,2,152.93516540527344,225.16098022460938,189.0480728149414,189.0480728149414,3.299999952316284,3.299999952316284,888.1642279689186,SEISAN_HUTTON_NM,0.0760172714326379,0.05375232811731667,0.35208144836281496,0.35208144836281496,0.35208144836281496
20150919102101_M3.1,3.47310822191211,3.47310822191211,0.10291614556577922,2,56.17161560058594,176.93670654296875,116.55416107177734,116.55416107177734,3.0999999046325684,3.0999999046325684,1727.0270195364105,SEISAN_HUTTON_NM,0.10291614556577922,0.07277270442314432,0.3731083172795415,0.3731083172795415,0.3731083172795415
20150924013925_M3.0,3.0133625365252232,3.0133625365252232,,1,62.90781021118164,62.90781021118164,62.90781021118164,62.90781021118164,3.0999999046325684,3.0999999046325684,997.2049178211661,SEISAN_HUTTON_NM,0.0,,-0.08663736810734513,-0.08663736810734513,0.08663736810734513
20151214080448_M3.2,4.163063154570304,4.163063154570304,,1,151.59075927734375,151.59075927734375,151.59075927734375,151.59075927734375,3.200000047683716,3.200000047683716,3814.6159663412636,SEISAN_HUTTON_NM,0.0,,0.9630631068865885,0.9630631068865885,0.9630631068865885
20151228062903_M3.4,3.83855334475859,3.83855334475859,0.07713021652153697,2,24.737552642822266,47.5050163269043,36.12128448486328,36.12128448486328,3.4000000953674316,3.4000000953674316,15010.897617941035,SEISAN_HUTTON_NM,0.07713021652153697,0.054539299136765466,0.43855324939115814,0.43855324939115814,0.43855324939115814
20160213172935_M3.0,3.7641303481855224,3.7641303481855224,,1,219.89048767089844,219.89048767089844,219.89048767089844,219.89048767089844,3.0,3.0,692.5842232111005,SEISAN_HUTTON_NM,0.0,,0.7641303481855224,0.7641303481855224,0.7641303481855224
20160803063422_M3.3,3.1730968235026937,3.1730968235026937,0.06176447755515272,2,53.53642272949219,80.93386840820312,67.23514556884766,67.23514556884766,3.299999952316284,3.299999952316284,1352.3032379417677,SEISAN_HUTTON_NM,0.06176447755515272,0.043674080915692796,-0.12690312881359045,-0.12690312881359045,0.12690312881359045
20160826152318_M3.0,2.8442141845826723,2.922491204611775,0.24076226388623842,3,77.03630828857422,212.70236206054688,126.3998540242513,89.46089172363281,3.0,3.0,316.616444417812,SEISAN_HUTTON_NM,0.24076226388623842,0.13900415786542347,-0.15578581541732772,-0.07750879538822497,0.15578581541732772
20161021130441_M3.2,3.4453589440556773,3.3441605006256023,0.28199879350865464,3,127.84062957763672,181.38735961914062,162.94497426350912,179.60693359375,3.200000047683716,3.200000047683716,857.255057527049,SEISAN_HUTTON_NM,0.28199879350865464,0.16281207934337147,0.2453588963719615,0.1441604529418865,0.2453588963719615
20161028232611_M3.1,3.559791903057385,3.559791903057385,0.5237129350770332,2,121.37066650390625,175.07260131835938,148.2216339111328,148.2216339111328,3.0999999046325684,3.0999999046325684,1843.2655994194638,SEISAN_HUTTON_NM,0.5237129350770332,0.37032096778808027,0.45979199842481666,0.45979199842481666,0.45979199842481666
20161121221500_M3.1,4.129039074781377,4.129039074781377,0.00017546176408219082,2,105.4611587524414,124.33051300048828,114.89583587646484,114.89583587646484,3.0,3.0,5451.4811434779085,SEISAN_HUTTON_NM,0.00017546176408219082,0.00012407020322147133,1.1290390747813772,1.1290390747813772,1.1290390747813772
20161216010941_M3.1,2.8326621837175336,2.8326621837175336,0.024462674920915323,2,58.75263977050781,99.44541931152344,79.09902954101562,79.09902954101562,3.0999999046325684,3.0999999046325684,527.9386509938822,SEISAN_HUTTON_NM,0.024462674920915323,0.017297723322541314,-0.2673377209150347,-0.2673377209150347,0.2673377209150347
20170113224953_M3.0,3.2619188281089753,3.487359454742874,0.6594721901491375,3,74.37507629394531,110.51898193359375,96.63253529866536,105.00354766845703,3.0,3.0,1709.5071232499486,SEISAN_HUTTON_NM,0.6594721901491375,0.38074644650567663,0.26191882810897527,0.4873594547428741,0.26191882810897527
20170425170301_M3.0,4.27102815926011,4.27102815926011,,1,199.1945343017578,199.1945343017578,199.1945343017578,199.1945343017578,3.0,3.0,2802.7990977167724,SEISAN_HUTTON_NM,0.0,,1.2710281592601103,1.2710281592601103,1.2710281592601103
20170516080549_M3.0,3.02859220798249,3.136156621387344,0.6035557259840588,4,24.253311157226562,102.851806640625,53.3314208984375,43.11028289794922,3.0,3.0,4227.356537877338,SEISAN_HUTTON_NM,0.6035557259840588,0.3017778629920294,0.02859220798249007,0.13615662138734397,0.02859220798249007
20170519052826_M3.3,3.6107647743673437,3.5239038541453636,0.36755720496063976,3,105.7388687133789,197.5402374267578,158.7413558959961,172.94496154785156,3.299999952316284,3.299999952316284,1113.6465721267045,SEISAN_HUTTON_NM,0.36755720496063976,0.21220925122661183,0.3107648220510595,0.22390390182907938,0.3107648220510595
20171225080157_M3.3,3.028416802876258,2.9749619566378698,0.107981857045269,3,53.80501937866211,71.77166748046875,62.909095764160156,63.15060043334961,3.299999952316284,3.299999952316284,1117.207108827386,SEISAN_HUTTON_NM,0.107981857045269,0.062343354232681746,-0.27158314944002626,-0.3250379956784144,0.27158314944002626
20180106050851_ML2.2,2.7602440729930775,2.764344039969212,0.0963159602106589,4,55.50722122192383,99.34440612792969,77.46305751800537,77.50030136108398,2.200000047683716,2.200000047683716,442.2823585724007,SEISAN_HUTTON_NM,0.0963159602106589,0.04815798010532945,0.5602440253093617,0.564343992285496,0.5602440253093617
20180107201233_ML4.0,4.377991632953142,4.353958810225937,0.2279573495213766,8,67.599853515625,308.4378662109375,106.92147827148438,77.52708435058594,4.0,4.0,14474.57690261067,SEISAN_HUTTON_NM,0.2279573495213766,0.08059509383393869,0.3779916329531421,0.35395881022593656,0.3779916329531421
20180107201417_ML4.0,4.379952394678057,4.391561285418775,0.2631610348217105,5,29.2569637298584,92.63671875,68.76968116760254,77.49683380126953,4.0,4.0,41520.14874879518,SEISAN_HUTTON_NM,0.2631610348217105,0.11768919257810678,0.37995239467805675,0.3915612854187751,0.37995239467805675
20180107212800_ML2.5,3.308366922823924,3.235352676974153,0.260515773380848,4,30.326541900634766,93.8883285522461,71.41661167144775,80.72578811645508,2.5,2.5,3755.670035486087,SEISAN_HUTTON_NM,0.260515773380848,0.130257886690424,0.8083669228239239,0.735352676974153,0.8083669228239239
20180108232005_ML4.3,4.3528687031519695,4.517240869522432,0.7157329616934837,12,27.234952926635742,354.2330322265625,124.64177815119426,80.99064254760742,4.300000190734863,4.300000190734863,41037.7587125976,SEISAN_HUTTON_NM,0.7157329616934837,0.20661430905081046,0.05286851241710622,0.2172406787875687,0.05286851241710622
20180108232645_ML2.9,3.1249283494223183,2.8165613459073473,0.5890510823524802,5,76.19749450683594,131.34738159179688,90.84987945556641,78.0438003540039,2.9000000953674316,2.9000000953674316,1206.9892764490382,SEISAN_HUTTON_NM,0.5890510823524802,0.26343165247199446,0.2249282540548867,-0.08343874946008434,0.2249282540548867
20180109133033_ML3.5,3.6636773953534503,3.7406931218282,0.20365120224559072,5,63.35530090332031,188.07037353515625,105.61192779541015,92.09891510009766,3.5,3.5,2651.3158110717573,SEISAN_HUTTON_NM,0.20365120224559072,0.09107558638413973,0.16367739535345027,0.2406931218281998,0.16367739535345027
20180109133100_ML3.5,3.7702016912454805,3.778831640310142,0.29953889596711836,6,64.69464111328125,184.5237579345703,116.02356847127278,97.65176391601562,3.5,3.5,3002.3882482015615,SEISAN_HUTTON_NM,0.29953889596711836,0.12228624220600899,0.27020169124548055,0.27883164031014207,0.27020169124548055
20180109144406_ML2.7,2.9410113714613715,2.809861687354748,0.44761491367254774,4,25.208051681518555,125.52194213867188,74.06651449203491,72.76803207397461,2.700000047683716,2.700000047683716,1202.32944883797,SEISAN_HUTTON_NM,0.44761491367254774,0.22380745683627387,0.24101132377765566,0.10986163967103213,0.24101132377765566
20180113044909_ML3.0,3.2567956425193003,3.1963401098451643,0.22496505611348275,8,27.871723175048828,87.87301635742188,70.53558111190796,74.48593139648438,3.0,3.0,2587.2791213625383,SEISAN_HUTTON_NM,0.22496505611348275,0.07953715835392791,0.2567956425193003,0.19634010984516426,0.2567956425193003
20180113045015_ML3.4,3.2680291943115187,3.10776679341071,0.374825114928303,3,31.423906326293945,75.72359466552734,55.96710522969564,60.753814697265625,3.4000000953674316,3.4000000953674316,4640.295513997718,SEISAN_HUTTON_NM,0.374825114928303,0.21640538100288817,-0.13197090105591291,-0.2922333019567218,0.13197090105591291
20180114151600_ML3.1,3.185791046939207,3.2139790991370507,0.4620177129922223,5,30.40273094177246,153.737548828125,89.12952537536621,77.83204650878906,3.0999999046325684,3.0999999046325684,2061.6322791334865,SEISAN_HUTTON_NM,0.4620177129922223,0.20662060261191934,0.08579114230663842,0.11397919450448235,0.08579114230663842
20180114151651_ML3.1,3.1922593095242577,3.2214782453321185,0.47247254124627075,5,32.606101989746094,155.52638244628906,89.5195327758789,78.63198852539062,3.0999999046325684,3.0999999046325684,2063.9559808976423,SEISAN_HUTTON_NM,0.47247254124627075,0.21129614394574692,0.09225940489168938,0.1214783406995501,0.09225940489168938
20180120181237_ML2.3,2.7464655015662216,2.8990189262317725,0.3868409462168022,5,26.30547332763672,87.98971557617188,65.9965103149414,73.09165954589844,2.299999952316284,2.299999952316284,867.9729167844023,SEISAN_HUTTON_NM,0.3868409462168022,0.17300053044422195,0.4464655492499374,0.5990189739154883,0.4464655492499374
20180202035239_ML3.4,3.681078242693323,3.6877350419992787,0.1773797640530876,5,62.21481704711914,166.53501892089844,100.39730911254883,91.1532974243164,3.4000000953674316,3.4000000953674316,2823.085095068766,SEISAN_HUTTON_NM,0.1773797640530876,0.0793266420511155,0.2810781473258914,0.28773494663184707,0.2810781473258914
20180202154633_ML2.4,3.420972254406328,3.525757700277608,0.6593316829420908,4,59.97964096069336,147.10580444335938,109.38370037078857,115.22467803955078,2.700000047683716,2.700000047683716,1634.4694961891225,SEISAN_HUTTON_NM,0.6593316829420908,0.3296658414710454,0.7209722067226121,0.8257576525938921,0.7209722067226121
20180202213138_ML3.0,3.696501982136814,3.671995424455926,0.1644405474715772,3,146.77467346191406,165.81149291992188,155.52042643229166,153.97511291503906,3.0,3.0,1259.1705938510431,SEISAN_HUTTON_NM,0.1644405474715772,0.09493979434840454,0.6965019821368141,0.6719954244559259,0.6965019821368141
20180208220204_ML2.2,2.5922539486311424,2.603448399474202,0.24049411738541496,3,68.36201477050781,130.472900390625,90.36645253499348,72.26444244384766,2.200000047683716,2.200000047683716,244.41963855138178,SEISAN_HUTTON_NM,0.24049411738541496,0.13884934341099078,0.3922539009474266,0.4034483517904861,0.3922539009474266
20180209124828_ML3.9,4.5143757804411075,4.3646576753627,0.48460599281588485,8,29.001569747924805,304.0901794433594,123.20490288734436,83.41500854492188,3.9000000953674316,3.9000000953674316,45638.33242684544,SEISAN_HUTTON_NM,0.48460599281588485,0.17133409186187573,0.6143756850736759,0.4646575799952686,0.6143756850736759
20180209124939_ML3.9,4.449375420176226,4.449375420176226,0.10893800269468239,2,155.0234832763672,199.3773651123047,177.20042419433594,177.20042419433594,3.9000000953674316,3.9000000953674316,5683.582848481001,SEISAN_HUTTON_NM,0.10893800269468239,0.07703080043432829,0.5493753248087945,0.5493753248087945,0.5493753248087945
20180209145745_ML5.0,5.600527145933354,5.5713307553120615,0.2832396043803381,5,224.4304656982422,440.3905334472656,299.7812225341797,252.02479553222656,5.0,5.0,27582.015017589612,SEISAN_HUTTON_NM,0.2832396043803381,0.12666860186291662,0.6005271459333539,0.5713307553120615,0.6005271459333539
20180228172231_ML3.1,3.4186694917183718,3.453857828505603,0.14777173877550775,6,108.58670806884766,216.59246826171875,161.23200098673502,160.4925537109375,3.0999999046325684,3.0999999046325684,729.2423970664245,SEISAN_HUTTON_NM,0.14777173877550775,0.060327559733973586,0.3186695870858034,0.3538579238730346,0.3186695870858034
20180312200656_ML2.9,3.0819980469250376,3.4260882827595918,0.9898659240761296,5,53.965606689453125,324.6901550292969,239.78554077148436,285.9330139160156,2.9000000953674316,2.9000000953674316,329.5968808103677,SEISAN_HUTTON_NM,0.9898659240761296,0.4426814989689743,0.181997951557606,0.5260881873921601,0.181997951557606
20180318205257_ML1.8,2.340001554599226,2.4878808154714296,0.44712436947896556,3,55.289024353027344,132.63775634765625,102.32388305664062,119.04486846923828,1.7999999523162842,1.7999999523162842,116.65845772069127,SEISAN_HUTTON_NM,0.44712436947896556,0.25814737507992247,0.5400016022829419,0.6878808631551454,0.5400016022829419
20180326043955_ML2.6,2.721204567161262,2.8512939798754293,0.2991661001308058,4,29.27454376220703,174.5013427734375,99.69992446899414,97.51190567016602,2.5999999046325684,2.5999999046325684,360.73823323979116,SEISAN_HUTTON_NM,0.2991661001308058,0.1495830500654029,0.12120466252869377,0.25129407524286096,0.12120466252869377
20180504001709_ML4.3,4.690966831977434,4.6681533764839545,0.22401971885278277,5,188.87542724609375,373.49420166015625,262.5599639892578,253.62203979492188,4.300000190734863,4.300000190734863,5658.534085017361,SEISAN_HUTTON_NM,0.22401971885278277,0.1001846639310427,0.39096664124257074,0.36815318574909117,0.39096664124257074
20180608202025_ML3.4,3.501411158227706,3.501411158227706,0.03243084934647783,2,205.88389587402344,263.6727294921875,234.77831268310547,234.77831268310547,3.4000000953674316,3.4000000953674316,357.3465509351364,SEISAN_HUTTON_NM,0.03243084934647783,0.022932073492533785,0.10141106286027446,0.10141106286027446,0.10141106286027446
20180619012405_ML3.2,3.38169682862935,3.38169682862935,0.2627726648304551,2,185.322998046875,203.036865234375,194.179931640625,194.179931640625,3.200000047683716,3.200000047683716,414.0600408005599,SEISAN_HUTTON_NM,0.2627726648304551,0.18580833321207457,0.18169678094563402,0.18169678094563402,0.18169678094563402
20180619012405_ML3.3,3.3972616137879017,3.3972616137879017,0.2566104800230384,2,189.49215698242188,205.66603088378906,197.57909393310547,197.57909393310547,3.299999952316284,3.299999952316284,414.16027300363334,SEISAN_HUTTON_NM,0.2566104800230384,0.1814510105478255,0.09726166147161752,0.09726166147161752,0.09726166147161752
20180703142033_ML3.2,3.6256777435340544,3.612227948168533,0.16207549999018395,5,106.17070007324219,223.7196502685547,173.32925415039062,163.83290100097656,3.200000047683716,3.200000047683716,985.8200715992837,SEISAN_HUTTON_NM,0.16207549999018395,0.07248236709306356,0.42567769585033854,0.41222790048481706,0.42567769585033854
20180729074308_ML3.5,4.15486668232812,4.150072651119476,0.06696048128823102,5,155.77264404296875,276.6466064453125,201.34584350585936,201.77447509765625,3.5,3.5,2326.801072695417,SEISAN_HUTTON_NM,0.06696048128823102,0.02994563759331745,0.6548666823281204,0.6500726511194763,0.6548666823281204
20180730060025_ML3.5,4.089397400411652,4.033826007459244,0.14559770770402797,6,171.05551147460938,331.80609130859375,251.23589833577475,243.0296859741211,3.5,3.5,1233.909921527726,SEISAN_HUTTON_NM,0.14559770770402797,0.059440015265626645,0.5893974004116522,0.5338260074592442,0.5893974004116522
20180812174454_ML5.1,5.808169142817313,5.855438178847244,0.18696850450931873,6,246.86846923828125,355.26641845703125,300.9228973388672,309.636474609375,5.099999904632568,5.099999904632568,43165.59981936992,SEISAN_HUTTON_NM,0.18696850450931873,0.07632957233651444,0.7081692381847446,0.7554382742146757,0.7081692381847446
20180813195102_ML5.0,5.657778776331049,5.792424301926087,0.4169177566263093,9,232.10073852539062,519.9085083007812,331.99239434136285,312.85150146484375,5.0,5.0,29618.72816136906,SEISAN_HUTTON_NM,0.4169177566263093,0.1389725855421031,0.6577787763310488,0.7924243019260873,0.6577787763310488
20180820205911_ML3.4,3.6331551233737387,3.681532894469595,0.3440198028296588,6,98.1001968383789,242.91050720214844,175.42926152547201,183.3615493774414,3.4000000953674316,3.4000000953674316,1310.5694916451946,SEISAN_HUTTON_NM,0.3440198028296588,0.14044549639092346,0.23315502800630705,0.28153279910216344,0.23315502800630705
20180907054303_ML3.8,4.130954651755815,4.188214609500623,0.15346772574877215,6,111.57722473144531,280.6319885253906,201.31067911783853,192.4716567993164,3.799999952316284,3.799999952316284,2999.9836238204466,SEISAN_HUTTON_NM,0.15346772574877215,0.0626529366783132,0.3309546994395305,0.38821465718433856,0.3309546994395305
20180908023055_ML5.9,6.844070246192617,6.973665031184192,0.5627455095181619,7,264.75335693359375,520.3749389648438,379.8386448451451,362.44537353515625,5.900000095367432,5.900000095367432,406540.2093492343,SEISAN_HUTTON_NM,0.5627455095181619,0.21269780994334114,0.9440701508251852,1.07366493581676,0.9440701508251852
20180919150834_ML3.3,3.509364401149212,3.490498143733467,0.23246527424711197,4,97.90653228759766,225.71107482910156,147.01794624328613,132.22708892822266,3.299999952316284,3.299999952316284,944.2647423320213,SEISAN_HUTTON_NM,0.23246527424711197,0.11623263712355598,0.20936444883292804,0.19049819141718283,0.20936444883292804
20181008140206_ML3.9,4.391629872700888,4.405590398685092,0.14534584754964514,4,309.3472900390625,369.2353515625,347.33592224121094,355.3805236816406,3.9000000953674316,3.9000000953674316,1117.4370659059414,SEISAN_HUTTON_NM,0.14534584754964514,0.07267292377482257,0.4916297773334559,0.5055903033176605,0.4916297773334559
20181012180509_ML3.2,3.835700548264497,3.835700548264497,0.17972533544990077,2,180.083984375,266.1493835449219,223.11668395996094,223.11668395996094,3.200000047683716,3.200000047683716,1069.0153400784388,SEISAN_HUTTON_NM,0.17972533544990077,0.12708500344765183,0.6357005005807812,0.6357005005807812,0.6357005005807812
20181106101857_ML3.5,3.80183989268586,3.707919168519071,0.27873009396399306,4,22.776182174682617,274.186767578125,138.0251669883728,127.5688591003418,3.5,3.5,14853.20315684621,SEISAN_HUTTON_NM,0.27873009396399306,0.13936504698199653,0.3018398926858601,0.2079191685190711,0.3018398926858601
20181227072929_ML4.2,4.446379933228439,4.439054059538506,0.22341349958286696,5,136.21939086914062,303.5319519042969,220.7913787841797,188.551025390625,4.199999809265137,4.199999809265137,5269.103516400364,SEISAN_HUTTON_NM,0.22341349958286696,0.09991355443168229,0.2463801239633021,0.23905425027336946,0.2463801239633021
20181227073005_M4.2,4.4642138351336325,4.461165732978183,0.22545049522390234,5,140.18182373046875,306.6951904296875,224.4041015625,192.18417358398438,4.199999809265137,4.199999809265137,5282.268022564442,SEISAN_HUTTON_NM,0.22545049522390234,0.10082452657632746,0.26421402586849574,0.2611659237130466,0.26421402586849574
20190106144555_ML3.7,4.302546098300066,4.309468744724144,0.06879167302564745,3,208.9304962158203,243.92298889160156,230.27092997233072,237.9593048095703,3.700000047683716,3.700000047683716,2220.9792122823205,SEISAN_HUTTON_NM,0.06879167302564745,0.03971689093936228,0.6025460506163505,0.6094686970404286,0.6025460506163505
20190109065709_ML3.3,3.6705478088941548,3.6538984196943938,0.08558326358923866,3,161.9755859375,211.89100646972656,188.77040100097656,192.44461059570312,3.299999952316284,3.299999952316284,813.875006416869,SEISAN_HUTTON_NM,0.08558326358923866,0.049411520271373646,0.3705478565778706,0.3538984673781096,0.3705478565778706
20190109141220_ML3.5,3.5893882953955716,3.69298767105664,0.30521573661935275,4,137.65867614746094,234.9042205810547,182.65836715698242,179.03528594970703,3.5,3.5,922.8494419230497,SEISAN_HUTTON_NM,0.30521573661935275,0.15260786830967638,0.08938829539557158,0.19298767105664005,0.08938829539557158
20190109152047_ML3.5,3.84292508411919,3.997897777150495,0.35162668476057574,7,142.4121551513672,239.9012451171875,189.6586151123047,177.23287963867188,3.5,3.5,1624.3236166941062,SEISAN_HUTTON_NM,0.35162668476057574,0.13290239460151268,0.34292508411919,0.4978977771504951,0.34292508411919
20190110090724_ML3.8,3.9904810134503585,4.121503029451713,0.34747338817490364,7,143.74867248535156,241.0370635986328,190.09340122767858,177.38966369628906,3.799999952316284,3.799999952316284,2357.282680937343,SEISAN_HUTTON_NM,0.34747338817490364,0.1313325960462581,0.19048106113407437,0.3215030771354286,0.19048106113407437
20190110120003_ML4.3,4.78816178950304,4.967386313476979,0.36638772603826786,6,145.91387939453125,399.0540771484375,233.1520767211914,215.75162506103516,4.300000190734863,4.300000190734863,11317.279361873234,SEISAN_HUTTON_NM,0.36638772603826786,0.14957716280206507,0.4881615987681771,0.6673861227421156,0.4881615987681771
20190112094645_ML3.0,3.2917944591983432,3.334652897976457,0.21186723219606324,9,21.187610626220703,194.05812072753906,110.273927476671,109.9767074584961,3.0,3.0,1290.6631795031142,SEISAN_HUTTON_NM,0.21186723219606324,0.07062241073202108,0.29179445919834324,0.3346528979764569,0.29179445919834324
20190114160034_ML3.3,3.324722098220846,3.324722098220846,0.6520233537007473,2,184.56021118164062,231.2349395751953,207.89757537841797,207.89757537841797,3.299999952316284,3.299999952316284,579.8119960394788,SEISAN_HUTTON_NM,0.6520233537007473,0.46105013489379315,0.0247221459045619,0.0247221459045619,0.0247221459045619
20190115182600_ML3.7,4.186321778160188,4.37410216111091,0.332841544748039,5,135.19187927246094,232.75543212890625,190.4478759765625,186.62411499023438,3.700000047683716,3.700000047683716,3708.424441439831,SEISAN_HUTTON_NM,0.332841544748039,0.14885126395853066,0.4863217304764724,0.6741021134271943,0.4863217304764724
20190117053501_ML3.7,3.5729038533555553,3.929580331478995,0.9718474660962695,9,87.17134857177734,287.5003662109375,171.770391676161,160.42562866210938,3.700000047683716,3.700000047683716,1893.3759445258304,SEISAN_HUTTON_NM,0.9718474660962695,0.3239491553654232,-0.12709619432816055,0.22958028379527917,0.12709619432816055
20190128081000_ML3.0,3.459194478039336,3.459194478039336,0.4620853413082249,2,45.17228317260742,124.50818634033203,84.84023475646973,84.84023475646973,3.0,3.0,4964.142365408397,SEISAN_HUTTON_NM,0.4620853413082249,0.3267436783259461,0.4591944780393362,0.4591944780393362,0.4591944780393362
20190212123259_ML3.5,3.709178321746422,3.9510181526184986,0.3940079391517266,5,141.65846252441406,238.4384307861328,194.80033264160156,187.2564697265625,3.5,3.5,1300.94733270873,SEISAN_HUTTON_NM,0.3940079391517266,0.17620570712357228,0.20917832174642204,0.45101815261849865,0.20917832174642204
20190212144618_ML4.2,5.235900400244432,5.095517704573707,0.2953482591477477,6,199.40333557128906,572.3983764648438,307.7398732503255,273.33599853515625,4.199999809265137,4.199999809265137,14869.476652713443,SEISAN_HUTTON_NM,0.2953482591477477,0.120575421888546,1.0359005909792955,0.8955178953085703,1.0359005909792955
20190213092840_ML3.6,4.050928430216026,4.102574185510337,0.1711267355730684,5,163.07643127441406,293.8431396484375,231.08684692382812,241.47674560546875,3.5999999046325684,3.5999999046325684,1626.799627815862,SEISAN_HUTTON_NM,0.1711267355730684,0.07653020270180247,0.45092852558345786,0.5025742808777682,0.45092852558345786
20190217072114_ML3.3,3.583967920810123,3.5849288989413988,0.011017902281715048,3,126.64521026611328,178.1627197265625,155.68019358317056,162.23265075683594,3.299999952316284,3.299999952316284,920.703406018138,SEISAN_HUTTON_NM,0.011017902281715048,0.006361188848253175,0.283967968493839,0.2849289466251146,0.283967968493839
20190217083632_ML3.5,3.5590406891334667,3.7754977931007794,0.37669287219626607,5,142.58990478515625,240.13121032714844,197.4870635986328,192.92263793945312,3.5,3.5,862.14676629376,SEISAN_HUTTON_NM,0.37669287219626607,0.16846217377409828,0.05904068913346672,0.2754977931007794,0.05904068913346672
20190223183754_ML3.6,3.8060382182567647,3.976343838466632,0.40866924035086216,4,136.32382202148438,233.46014404296875,181.05563735961914,177.21929168701172,3.5999999046325684,3.5999999046325684,1683.0206439666877,SEISAN_HUTTON_NM,0.40866924035086216,0.20433462017543108,0.20603831362419633,0.3763439338340637,0.20603831362419633
20190329060221_ML3.6,3.75229794007984,3.9830905415582234,0.42825086049165295,3,148.54820251464844,257.22802734375,192.36552937825522,171.3203582763672,3.5999999046325684,3.5999999046325684,1527.6382609030413,SEISAN_HUTTON_NM,0.42825086049165295,0.24725074958554472,0.15229803544727183,0.38309063692565504,0.15229803544727183
20190331071001_ML3.9,3.978514378661353,4.086626586593375,0.2693940236336404,3,142.32411193847656,230.31369018554688,172.09645080566406,143.65155029296875,3.9000000953674316,3.9000000953674316,2657.2171340925183,SEISAN_HUTTON_NM,0.2693940236336404,0.15553471206295869,0.0785142832939214,0.186626491225943,0.0785142832939214
20190422182100_ML3.7,4.090834403497093,4.235579223592039,0.31514587951007944,7,189.9635009765625,305.66558837890625,238.25038146972656,225.80438232421875,3.700000047683716,3.700000047683716,1750.5361696880586,SEISAN_HUTTON_NM,0.31514587951007944,0.11911394627005659,0.3908343558133769,0.5355791759083228,0.3908343558133769
20190516163614_ML3.3,3.4423164980802654,3.633432756235151,0.36061674870776367,3,85.1279067993164,173.78810119628906,115.9447530110677,88.91825103759766,3.299999952316284,3.299999952316284,1853.4357211349572,SEISAN_HUTTON_NM,0.36061674870776367,0.208202176940715,0.14231654576398123,0.33343280391886676,0.14231654576398123
20190521104755_ML4.0,4.279753946062554,4.235178398226331,0.26575121811346325,7,26.71355438232422,237.20010375976562,108.19408362252372,76.1244888305664,4.0,4.0,30380.269155902435,SEISAN_HUTTON_NM,0.26575121811346325,0.10044451910581534,0.279753946062554,0.23517839822633135,0.279753946062554
20190522235118_ML3.6,3.418730817590222,3.234135236264949,0.6890145492811004,3,146.9275360107422,242.38229370117188,202.4092814127604,217.9180145263672,3.5999999046325684,3.5999999046325684,644.7625731006947,SEISAN_HUTTON_NM,0.6890145492811004,0.397802735503012,-0.18126908704234657,-0.3658646683676192,0.18126908704234657
20190527233039_ML3.4,3.8309475872390846,3.8309475872390846,0.09767375767501511,2,166.81211853027344,179.79534912109375,173.3037338256836,173.3037338256836,3.4000000953674316,3.4000000953674316,1333.5190429976697,SEISAN_HUTTON_NM,0.09767375767501511,0.06906577639597478,0.43094749187165293,0.43094749187165293,0.43094749187165293
20190622104124_ML3.7,3.6701669048756322,3.9070924954642634,0.5272382153690919,3,82.80500030517578,110.37771606445312,93.83521270751953,88.32292175292969,3.700000047683716,3.700000047683716,3660.9147899747004,SEISAN_HUTTON_NM,0.5272382153690919,0.3044011255704031,-0.02983314280808358,0.20709244778054758,0.02983314280808358
20190701111450_ML3.3,3.0522095743209667,3.2829164624339056,0.5018350694702971,3,34.02095413208008,61.81903839111328,48.0828742980957,48.40863037109375,3.299999952316284,3.299999952316284,2767.975754802075,SEISAN_HUTTON_NM,0.5018350694702971,0.2897346124474706,-0.24779037799531745,-0.017083489882378622,0.24779037799531745
20190714014956_ML3.5,3.615361800395785,3.7143602519886514,0.34480634957374506,8,33.68833541870117,183.01864624023438,95.721604347229,82.27188873291016,3.5,3.5,4206.948853252605,SEISAN_HUTTON_NM,0.34480634957374506,0.12190745398988717,0.11536180039578481,0.21436025198865138,0.11536180039578481
20190714151156_ML3.6,3.9368158774194257,3.9477214376949172,0.2157205736608325,8,81.56531524658203,358.1656799316406,217.9470796585083,201.47882843017578,3.5999999046325684,3.5999999046325684,1634.4717872122762,SEISAN_HUTTON_NM,0.2157205736608325,0.07626874023851339,0.3368159727868574,0.3477215330623489,0.3368159727868574
20190720225038_ML3.8,3.8830955327205046,3.9918604476415154,0.3034370699700261,3,164.8399200439453,274.7142333984375,207.9639689127604,184.33775329589844,3.799999952316284,3.799999952316284,1556.002792567121,SEISAN_HUTTON_NM,0.3034370699700261,0.1751894740293059,0.08309558040422038,0.1918604953252312,0.08309558040422038
