event,net,sta,comp,distance_km,header_ML,ML_station_mean,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,p_pick,p_label,p_source,p_source_component,disp_unit,vel_unit,remove_preP_mean_for_Pd,taup_smoothing_tau_sec,preP_noise_window_start,preP_noise_window_end,preP_noise_window_sec,preP_noise_npts_disp,preP_noise_npts_vel,preP_disp_mean_nm,preP_vel_mean_nmps,Pd_filter_applied,Pd_highpass_freq_Hz,Pd_highpass_corners,Pd_highpass_zerophase,preP_noise_absmax_nm,preP_noise_absmax_cm,preP_noise_rms_nm,preP_noise_rms_cm,Pd_3s_cm,Pd_peak_signed_3s_cm,Pd_peak_time_3s,Pd_peak_t_rel_3s_sec,tau_c_3s_sec,tau_p_max_3s_sec,tau_p_end_3s_sec,snr_absmax_3s,snr_rms_3s,npts_3s,Mpd_raw,Mpd_raw_minus_header,header_minus_Mpd_raw,Pd_extra_scale_factor,Pd_final_nm_to_cm_factor,Pd_3s_cm_calibrated,Mpd_calibrated,Mpd_calibrated_minus_header,header_minus_Mpd_calibrated
20090201045220_ML3.3,TW,HGVB,HHZ,293.5653381347656,3.299999952316284,3.9276810664615542,3.9276810664615542,0.0286972399775914,4.092884420835984,0.1652033543744293,0.6276811141452701,2009-02-01T04:53:48.490002,Pn,header,HHZ,nm,nm/s,True,1.0,2009-02-01T04:53:38.490002,2009-02-01T04:53:47.990002,9.5,951,951,-18.999468114386353,12.40418830831625,True,0.075,2,False,181.26984219422457,1.8126984219422452e-05,106.49739582847972,1.0649739582847973e-05,1.1817304877085168e-05,1.1817304877085168e-05,2009-02-01T04:53:48.487999,0.0,2.804742550942606,8.507593652843093,2.6281685899657172,0.6519178664271866,1.1096332248459508,301,2.63911087504552,-0.6608890772707641,0.6608890772707641,3.6035745791969416,3.6035745791969415e-07,4.258453944968415e-05,3.4023925235634422,0.10239257124715806,-0.10239257124715806
20090201045220_ML3.3,TW,MCVB,HHZ,263.19049072265625,3.299999952316284,4.326846057355667,4.326846057355667,0.0547835730921519,4.201815748472877,-0.1250303088827893,1.0268461050393825,2009-02-01T04:53:49.039998,Pg,header,HHZ,nm,nm/s,True,1.0,2009-02-01T04:53:39.039998,2009-02-01T04:53:48.539998,9.5,951,951,11.773872862127671,-0.0970820009533781,True,0.075,2,False,141.86903817310062,1.418690381731006e-05,66.3494474622438,6.63494474622438e-06,1.5187134039972967e-05,1.5187134039972967e-05,2009-02-01T04:53:51.218000,2.18,1.3838242043441689,4.731074349390417,1.3157556554021357,1.070503771333283,2.288961644875071,301,2.6991721324213582,-0.600827819894926,0.600827819894926,3.6035745791969416,3.6035745791969415e-07,5.472797015730313e-05,3.4624537809392804,0.16245382862299618,-0.16245382862299618
20090201045220_ML3.3,TW,SLVB,HHZ,172.5251007080078,3.299999952316284,3.984781064946942,3.984781064946942,0.2845893752389595,3.8429062850693745,-0.1418747798775674,0.6847811126306578,2009-02-01T04:53:33.579999,Pg,header,HHZ,nm,nm/s,True,1.0,2009-02-01T04:53:23.579999,2009-02-01T04:53:33.079999,9.5,951,951,-0.643453101981083,-6.940535870072767,True,0.075,2,False,96.74654458855684,9.674654458855682e-06,52.06401926232072,5.206401926232072e-06,1.8064365387292863e-05,1.8064365387292863e-05,2009-02-01T04:53:35.158000,1.58,1.2827928886063966,1.8250702919788864,1.0780787625092954,1.8671845556982836,3.469644803309728,301,2.457096795511534,-0.8429031568047503,0.8429031568047503,3.6035745791969416,3.6035745791969415e-07,6.509628789897368e-05,3.220378444029457,-0.07962150828682724,0.07962150828682724
20090201045220_ML3.3,TW,SPVB,HHZ,162.89256286621094,3.299999952316284,3.740013877603242,3.740013877603242,0.1515542660500652,3.7799164252563706,0.0399025476531287,0.4400139252869577,2009-02-01T04:53:31.429997,Pg,header,HHZ,nm,nm/s,True,1.0,2009-02-01T04:53:21.429997,2009-02-01T04:53:30.929997,9.5,951,951,17.693916506534833,-4.1692463946583285,True,0.075,2,False,198.17275490488203,1.9817275490488203e-05,109.65810154561574,1.0965810154561571e-05,8.06929813528288e-05,8.06929813528288e-05,2009-02-01T04:53:33.548000,2.12,0.5328139412231903,2.601586177379916,0.5057769518711364,4.071850411100123,7.358597332570272,301,3.301281894774709,0.001281942458424723,-0.001281942458424723,3.6035745791969416,3.6035745791969415e-07,0.00029078317632266667,4.064563543292631,0.7645635909763469,-0.7645635909763469
20090201045220_ML3.3,TW,TGVB,HHZ,115.23257446289062,3.299999952316284,3.7318243331005,3.7318243331005,0.0111359613780406,3.695523341110359,-0.0363009919901404,0.4318243807842155,2009-02-01T04:53:23.479993,Pg,header,HHZ,nm,nm/s,True,1.0,2009-02-01T04:53:13.479993,2009-02-01T04:53:22.979993,9.5,951,951,-1.7691177165993188,9.526364247125391,True,0.075,2,False,116.4081772221137,1.1640817722211369e-05,70.41117335383358,7.041117335383357e-06,2.7382821808694033e-05,-2.7382821808694033e-05,2009-02-01T04:53:25.128000,1.65,0.3783963689831499,3.5059506977941948,0.3370747855912058,2.3523108480984107,3.8889881398636232,301,2.374728836146825,-0.9252711161694593,0.9252711161694593,3.6035745791969416,3.6035745791969415e-07,9.867604057648944e-05,3.138010484664747,-0.1619894676515372,0.1619894676515372
20090201045220_ML3.3,TW,TTVB,HHZ,215.2912139892578,3.299999952316284,4.097558112620724,4.097558112620724,0.268706551811154,3.920252081123138,-0.1773060314975856,0.7975581603044395,2009-02-01T04:53:37.339993,Pn,header,HHZ,nm,nm/s,True,1.0,2009-02-01T04:53:27.339993,2009-02-01T04:53:36.839993,9.5,951,951,7.3968250130454685,2.7065513699892927,True,0.075,2,False,103.81554225734617,1.0381554225734616e-05,56.61665116070724,5.661665116070724e-06,5.353747189111379e-06,-5.353747189111379e-06,2009-02-01T04:53:37.338000,0.0,1.054352237249147,11.185652781698405,0.7615726825838288,0.5156980421910322,0.9456135393657752,301,1.9140784606877235,-1.3859214916285607,1.3859214916285607,3.6035745791969416,3.6035745791969415e-07,1.9292627274128847e-05,2.6773601092056465,-0.6226398431106377,0.6226398431106377
20090201045220_ML3.3,TW,VTVB,HHZ,267.4383544921875,3.299999952316284,3.766187100632034,3.766187100632034,0.0501396893456771,3.935770445033832,0.1695833444017971,0.4661871483157505,2009-02-01T04:53:49.309995,Pg,header,HHE,nm,nm/s,True,1.0,2009-02-01T04:53:39.309995,2009-02-01T04:53:48.809995,9.5,951,951,15.598349960302755,0.006996431599526,True,0.075,2,False,169.70061178811696,1.6970061178811696e-05,82.17180323419524,8.217180323419524e-06,2.0868972402046485e-05,-2.0868972402046485e-05,2009-02-01T04:53:50.797999,1.49,1.7012568662304843,4.19214407913032,1.663816572579895,1.2297523374932116,2.5396756041203687,301,2.9014981707327774,-0.3985017815835068,0.3985017815835068,3.6035745791969416,3.6035745791969415e-07,7.520289844197724e-05,3.6647798192506986,0.36477986693441444,-0.36477986693441444
20090308202736_ML2.8,IC,KMI,HHZ,283.3891906738281,3.799999952316284,4.928297408636796,4.928297408636796,0.0379394268345939,4.801094183535856,-0.1272032251009403,1.128297456320512,2009-03-07T07:28:49.990002,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-07T07:28:39.990002,2009-03-07T07:28:49.490002,9.5,761,761,135.5070859771606,-90.2256645167982,True,0.075,2,False,1088.4801613038658,0.0001088480161303,588.9642096311228,5.889642096311227e-05,9.681112981894772e-05,-9.681112981894772e-05,2009-03-07T07:28:50.029001,0.0375,1.0394791843635498,4.989727791672201,1.0851619865643325,0.889415657360074,1.6437523407336074,241,3.862541288519573,0.06254133620328872,-0.06254133620328872,3.6035745791969416,3.6035745791969415e-07,0.000348866126398895,4.625822937037495,0.8258229847212109,-0.8258229847212109
20090308202736_ML2.8,TW,BCVB,HHZ,231.02406311035156,2.799999952316284,3.184355311775464,3.184355311775464,0.1031267020973986,3.2378734097712805,0.0535180979958163,0.38435535945918,2009-03-08T20:28:42.639998,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:32.639998,2009-03-08T20:28:42.139998,9.5,951,951,11.746702519405304,8.233665481726296,True,0.075,2,False,101.4435259893584,1.014435259893584e-05,56.437144795211445,5.643714479521144e-06,1.1513350685366132e-05,-1.1513350685366132e-05,2009-03-08T20:28:43.078000,0.44,4.450230715541362,11.297442555123396,3.846199869306487,1.1349517451289994,2.04003067964257,301,2.427674116922015,-0.37232583539426933,0.37232583539426933,3.6035745791969416,3.6035745791969415e-07,4.148921785116508e-05,3.190955765439938,0.3909558131236537,-0.3909558131236537
20090308202736_ML2.8,TW,CBVB,HHZ,229.78201293945312,2.799999952316284,3.4019358516065683,3.4019358516065683,0.2331260569230383,3.304831361597304,-0.0971044900092641,0.6019358992902841,2009-03-08T20:28:42.220000,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:32.220000,2009-03-08T20:28:41.720000,9.5,951,951,28.558128196418934,-5.370843697680767,True,0.075,2,False,170.28091822227577,1.7028091822227576e-05,76.89909090620446,7.689909090620445e-06,2.0838737596352336e-05,-2.0838737596352336e-05,2009-03-08T20:28:42.218000,0.0,4.137818218162156,51.42785705689847,3.012074882106055,1.2237858365991745,2.7098808777557344,301,2.7765307814383515,-0.023469170877932655,0.023469170877932655,3.6035745791969416,3.6035745791969415e-07,7.509394506477086e-05,3.5398124299562728,0.7398124776399886,-0.7398124776399886
20090308202736_ML2.8,TW,HBVB,HHZ,259.8923645019531,3.799999952316284,4.560560091051377,4.560560091051377,0.0262261851572026,4.329124118556251,-0.2314359724951256,0.7605601387350927,2009-03-07T07:28:46.249997,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-07T07:28:36.249997,2009-03-07T07:28:45.749997,9.5,951,951,-8.790589822483135,12.487159537525528,True,0.075,2,False,227.12306478973667,2.2712306478973668e-05,94.59268319520964,9.459268319520962e-06,3.463437584454409e-05,-3.463437584454409e-05,2009-03-07T07:28:48.688000,2.44,1.0220892624455742,5.330463664494048,1.1657219768216722,1.524916717578089,3.661422287077913,301,3.1797207969262313,-0.6202791553900528,0.6202791553900528,3.6035745791969416,3.6035745791969415e-07,0.0001248075563597517,3.9430024454441543,0.14300249312787017,-0.14300249312787017
20090308202736_ML2.8,TW,HGVB,HHZ,106.34136962890624,2.799999952316284,2.8709712312325224,2.8709712312325224,0.1162050150884432,2.8426325902062928,-0.0283386410262296,0.0709712789162382,2009-03-08T20:28:25.940001,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:15.940001,2009-03-08T20:28:25.440001,9.5,951,951,10.297687811410643,-10.144145510694008,True,0.075,2,False,85.69479402495837,8.569479402495837e-06,39.95099453391134,3.995099453391134e-06,1.1259695615215682e-05,-1.1259695615215682e-05,2009-03-08T20:28:28.888000,2.95,0.6189387076012041,15.391984465410372,0.8398121416837095,1.313929946775568,2.8183768005219965,301,1.7799233734782094,-1.0200765788380748,1.0200765788380748,3.6035745791969416,3.6035745791969415e-07,4.05751528884865e-05,2.5432050219961306,-0.25679493032015355,0.25679493032015355
20090308202736_ML2.8,TW,MCVB,HHZ,268.98468017578125,2.799999952316284,3.295033471549327,3.295033471549327,0.0890728188130209,3.4073088119824586,0.1122753404331318,0.4950335192330426,2009-03-08T20:28:53.309996,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:43.309996,2009-03-08T20:28:52.809996,9.5,951,951,33.83515196839565,2.518038727206067,True,0.075,2,False,111.8296298544901,1.1182962985449007e-05,43.66494115250024,4.366494115250024e-06,1.686059874372845e-05,-1.686059874372845e-05,2009-03-08T20:28:53.898000,0.59,5.028366452501534,10.60047037877154,3.1479559857972084,1.5077040642687487,3.861358403036121,301,2.779219842080316,-0.020780110235968152,0.020780110235968152,3.6035745791969416,3.6035745791969415e-07,6.075842502293973e-05,3.542501490598239,0.7425015382819549,-0.7425015382819549
20090308202736_ML2.8,TW,SLVB,HHZ,208.9027404785156,2.799999952316284,3.048551645087373,3.048551645087373,0.0079773692658867,3.056515972544372,0.0079643274569991,0.2485516927710889,2009-03-08T20:28:42.309996,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:32.309996,2009-03-08T20:28:41.809996,9.5,951,951,-2.675954853864146,3.3388480114974577,True,0.075,2,False,82.06389236745807,8.206389236745807e-06,43.837125999924446,4.3837125999924445e-06,4.186608613922799e-06,-4.186608613922799e-06,2009-03-08T20:28:43.448000,1.14,2.0370560918257676,7.37359998862878,2.177213994704312,0.5101645185407965,0.9550372015560542,301,1.7430281097256435,-1.0569718425906407,1.0569718425906407,3.6035745791969416,3.6035745791969415e-07,1.5086756374179141e-05,2.5063097582435665,-0.2936901940727177,0.2936901940727177
20090308202736_ML2.8,TW,SPVB,HHZ,98.49159240722656,2.799999952316284,3.163714373292428,3.163714373292428,0.1903572752849707,3.2368517673108137,0.0731373940183859,0.3637144209761436,2009-03-08T20:28:24.330000,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:14.330000,2009-03-08T20:28:23.830000,9.5,951,951,11.39078078830637,-2.4164537999503737,True,0.075,2,False,87.82888058511816,8.782888058511815e-06,48.141126175539824,4.814112617553982e-06,1.4549877002887423e-05,-1.4549877002887423e-05,2009-03-08T20:28:25.548000,1.22,0.2206384104891279,0.5644094871381478,0.2506561166391287,1.6566164689741902,3.0223383121186966,301,1.869850747206752,-0.9301492051095321,0.9301492051095321,3.6035745791969416,3.6035745791969415e-07,5.2431566898047304e-05,2.633132395724675,-0.16686755659160912,0.16686755659160912
20090308202736_ML2.8,TW,TTVB,HHZ,196.1039123535156,2.799999952316284,3.1136766194996897,3.1136766194996897,0.0414626443397383,3.245594676302315,0.1319180568026254,0.3136766671834055,2009-03-08T20:28:40.520003,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:30.520003,2009-03-08T20:28:40.020003,9.5,951,951,-0.0001218776347353,5.491281269367259,True,0.075,2,False,199.2046029539819,1.9920460295398187e-05,118.0647603029293,1.180647603029293e-05,7.647763863187502e-06,-7.647763863187502e-06,2009-03-08T20:28:41.688000,1.17,1.4068058983139538,10.155967253349544,0.908767822720793,0.3839150175136368,0.6477600804477942,301,2.0500773823115432,-0.7499225700047409,0.7499225700047409,3.6035745791969416,3.6035745791969415e-07,2.755928744508348e-05,2.8133590308294654,0.013359078513181188,-0.013359078513181188
20090308202736_ML2.8,TW,VTVB,HHZ,138.00428771972656,2.799999952316284,2.925965465908667,2.925965465908667,0.0973782656470696,2.9632070501003227,0.0372415841916558,0.1259655135923827,2009-03-08T20:28:31.109999,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-08T20:28:21.109999,2009-03-08T20:28:30.609999,9.5,951,951,2.4331410460492826,-1.0355768377362633,True,0.075,2,False,71.93545680832189,7.193545680832188e-06,34.07455722391966,3.407455722391966e-06,9.708825732665996e-06,9.708825732665996e-06,2009-03-08T20:28:32.398000,1.29,0.3331551038415355,76.61162058513149,0.3508487574262394,1.349657896596943,2.8492888899083315,301,1.9048232816808408,-0.8951766706354434,0.8951766706354434,3.6035745791969416,3.6035745791969415e-07,3.4986477604088304e-05,2.668104930198764,-0.13189502211752036,0.13189502211752036
20090327144250_ML3.6,TW,DHVB,HHZ,264.5652770996094,3.5999999046325684,4.430673056800208,4.430673056800208,0.1321978649056402,4.170881824309455,-0.2597912324907527,0.8306731521676394,2009-03-27T14:44:20.050002,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:44:10.050002,2009-03-27T14:44:19.550002,9.5,951,951,-1.8136174090076456,5.473402871552665,True,0.075,2,False,129.67937182934705,1.2967937182934705e-05,53.459203151156906,5.34592031511569e-06,1.2312656913448534e-05,-1.2312656913448534e-05,2009-03-27T14:44:22.658000,2.61,0.4871064276991868,2.6476288115805597,0.5008342266622214,0.9494691977419129,2.30318751265975,301,2.5785016342544997,-1.0214982703780686,1.0214982703780686,3.6035745791969416,3.6035745791969415e-07,4.4369577455676614e-05,3.341783282772422,-0.2582166218601465,0.2582166218601465
20090327144250_ML3.6,TW,HGVB,HHZ,242.33290100097656,3.5999999046325684,4.1563023856494485,4.1563023856494485,0.2845849147992004,4.076006739247478,-0.0802956464019706,0.5563024810168802,2009-03-27T14:44:11.849997,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:44:01.849997,2009-03-27T14:44:11.349997,9.5,951,951,5.751538413913348,14.685831206264972,True,0.075,2,False,163.96690895727545,1.6396690895727544e-05,79.63187899522015,7.963187899522015e-06,8.367191940176258e-06,8.367191940176258e-06,2009-03-27T14:44:11.848000,0.0,2.816538060290326,4.059375373387279,2.6473721606313556,0.5102975956176915,1.0507339580268469,301,2.2767053261538566,-1.3232945784787118,1.3232945784787118,3.6035745791969416,3.6035745791969415e-07,3.01518001748807e-05,3.0399869746717796,-0.5600129299607888,0.5600129299607888
20090327144250_ML3.6,TW,MCVB,HHZ,253.66590881347656,3.5999999046325684,4.31089214170399,4.31089214170399,0.0150397353671469,4.293264253313416,-0.0176278883905736,0.7108922370714215,2009-03-27T14:44:12.830000,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:44:02.830000,2009-03-27T14:44:12.330000,9.5,951,951,-6.637269400469379,1.3213483771346186,True,0.075,2,False,157.0336191996817,1.570336191996817e-05,65.77926281348554,6.577926281348554e-06,1.020887644231502e-05,1.020887644231502e-05,2009-03-27T14:44:15.138000,2.31,0.9645227061877386,3.4569229723042265,0.9526949333476916,0.6501076963228847,1.551990096219515,301,2.432534309027438,-1.1674655956051305,1.1674655956051305,3.6035745791969416,3.6035745791969415e-07,3.678844762968892e-05,3.19581595754536,-0.4041839470872084,0.4041839470872084
20090327144250_ML3.6,TW,SLVB,HHZ,161.32186889648438,3.5999999046325684,4.100208076495365,4.100208076495365,0.165265917286545,3.847227029916944,-0.2529810465784212,0.5002081718627966,2009-03-27T14:44:01.039999,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:43:51.039999,2009-03-27T14:44:00.539999,9.5,951,951,0.7224318715096779,8.004924303140541,True,0.075,2,False,67.51440472267383,6.751440472267383e-06,30.726484446300297,3.0726484446300295e-06,2.2671744439984897e-05,2.2671744439984897e-05,2009-03-27T14:44:03.528000,2.49,0.866827830150249,1.8041879149316515,0.6898477984421653,3.3580603329189818,7.378567658661891,301,2.5374562289102798,-1.0625436757222886,1.0625436757222886,3.6035745791969416,3.6035745791969415e-07,8.169932192997918e-05,3.300737877428201,-0.29926202720436734,0.29926202720436734
20090327144250_ML3.6,TW,SPVB,HHZ,115.4800796508789,3.5999999046325684,4.297075675716018,4.297075675716018,0.0052616809874965,4.40830031058204,0.1112246348660219,0.6970757710834494,2009-03-27T14:43:54.979994,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:43:44.979994,2009-03-27T14:43:54.479994,9.5,951,951,5.152072647896074,-4.633875724019662,True,0.075,2,False,73.88070347337828,7.388070347337827e-06,30.247140534260073,3.0247140534260072e-06,0.0001402270001941,-0.0001402270001941,2009-03-27T14:43:57.318000,2.34,0.3234264441802528,1.0172484147060994,0.3133542529071046,18.98019287873746,46.36041546979348,301,3.3490070049941125,-0.25099289963845584,0.25099289963845584,3.6035745791969416,3.6035745791969415e-07,0.0005053184532165034,4.112288653512035,0.5122887488794667,-0.5122887488794667
20090327144250_ML3.6,TW,TGVB,HHZ,104.13982391357422,3.5999999046325684,4.266171572435741,4.266171572435741,0.1710585672488188,3.8911964865399273,-0.3749750858958141,0.666171667803173,2009-03-27T14:43:51.979994,Pg,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:43:41.979994,2009-03-27T14:43:51.479994,9.5,951,951,5.437235209521656,-4.641471259327423,True,0.075,2,False,84.74112757343397,8.474112757343397e-06,42.74484256103908,4.274484256103908e-06,0.0002653132889731,0.0002653132889731,2009-03-27T14:43:54.968000,2.99,0.6717084905006416,6.620302040687547,0.7101937056000078,31.30868051563899,62.069076191894055,301,3.6441461015186065,0.04414619688603816,-0.04414619688603816,3.6035745791969416,3.6035745791969415e-07,0.0009560762236665954,4.407427750036529,0.8074278454039607,-0.8074278454039607
20090327144250_ML3.6,TW,TTVB,HHZ,193.3453826904297,3.5999999046325684,4.165120766332283,4.165120766332283,0.2390722336679875,3.9355965252259577,-0.2295242411063256,0.5651208616997145,2009-03-27T14:44:05.900000,Pn,header,HHZ,nm,nm/s,True,1.0,2009-03-27T14:43:55.900000,2009-03-27T14:44:05.400000,9.5,951,951,6.572989915260344,7.714114575873331,True,0.075,2,False,70.00392536143823,7.000392536143823e-06,23.690541352097114,2.3690541352097115e-06,5.658930006364499e-05,5.658930006364499e-05,2009-03-27T14:44:08.608000,2.71,0.5155689374961852,2.5784677948087515,0.4952145889170285,8.083732415213575,23.886875028558876,301,3.230165310854793,-0.3698345937777754,0.3698345937777754,3.6035745791969416,3.6035745791969415e-07,0.00020392376316389894,3.993446959372715,0.39344705474014674,-0.39344705474014674
20090427221744_ML3.2,TW,HGVB,HHZ,260.6788635253906,3.200000047683716,3.610327821501426,3.610327821501426,0.099339886089506,3.7017452575164977,0.0914174360150719,0.41032777381771,2009-04-27T22:18:48.979993,Pn,header,HHZ,nm,nm/s,True,1.0,2009-04-27T22:18:38.979993,2009-04-27T22:18:48.479993,9.5,951,951,-5.432053770040113,0.6272183994405093,True,0.075,2,False,187.0963812729888,1.870963812729888e-05,86.78928667972748,8.678928667972748e-06,1.2931303113280764e-05,1.2931303113280764e-05,2009-04-27T22:18:50.648000,1.67,3.0717437134302483,8.888003193300715,2.54037094966384,0.6911573075490404,1.4899653641583963,301,2.5955888391454245,-0.6044112085382913,0.6044112085382913,3.6035745791969416,3.6035745791969415e-07,4.6598915174908834e-05,3.3588704876633475,0.15887043997963168,-0.15887043997963168
20090427221744_ML3.2,TW,SLVB,HHZ,271.45062255859375,3.200000047683716,3.7708530114939887,3.7708530114939887,0.0622875036364746,3.746291129108698,-0.0245618823852904,0.5708529638102728,2009-04-27T22:18:50.800000,Pn,header,HHZ,nm,nm/s,True,1.0,2009-04-27T22:18:40.800000,2009-04-27T22:18:50.300000,9.5,951,951,-0.7945285853930425,1.038176160218133,True,0.075,2,False,44.658548388909466,4.465854838890946e-06,27.10170274840259,2.710170274840259e-06,1.1947109637220703e-05,1.1947109637220703e-05,2009-04-27T22:18:53.748000,2.95,4.0279851802523,9.695451567986838,4.591350048628056,2.675212264666367,4.408250562014921,301,2.5815672217612082,-0.6184328259225076,0.6184328259225076,3.6035745791969416,3.6035745791969415e-07,4.305230058356732e-05,3.3448488702791304,0.14484882259541454,-0.14484882259541454
20090427221744_ML3.2,TW,SPVB,HHZ,179.5499267578125,3.200000047683716,3.8693791347256745,3.8693791347256745,0.0773068919898984,3.942558476172323,0.0731793414466484,0.6693790870419587,2009-04-27T22:18:39.529996,Pn,header,HHZ,nm,nm/s,True,1.0,2009-04-27T22:18:29.529996,2009-04-27T22:18:39.029996,9.5,951,951,0.591782819125362,-8.612150146525227,True,0.075,2,False,155.70676764916408,1.5570676764916407e-05,72.42214145845034,7.242214145845034e-06,9.430459021566896e-06,9.430459021566896e-06,2009-04-27T22:18:42.348000,2.82,0.5679660270556303,1.7046448571376525,0.4183684646611977,0.6056550504481252,1.3021513630575658,301,2.102715305454968,-1.097284742228748,1.097284742228748,3.6035745791969416,3.6035745791969415e-07,3.3983362400276925e-05,2.865996953972889,-0.3340030937108267,0.3340030937108267
20090427221744_ML3.2,TW,TGVB,HHZ,221.58120727539065,3.200000047683716,3.439881590519883,3.439881590519883,0.1814651872537112,3.643223887569466,0.2033422970495828,0.2398815428361671,2009-04-27T22:18:45.469998,Pn,header,HHZ,nm,nm/s,True,1.0,2009-04-27T22:18:35.469998,2009-04-27T22:18:44.969998,9.5,951,951,-14.575213136241867,1.7192402591780516,True,0.075,2,False,165.90824228711165,1.6590824228711164e-05,94.19349803642788,9.419349803642789e-06,1.4306142039640436e-05,1.4306142039640436e-05,2009-04-27T22:18:48.468000,3.0,1.0053836445635314,3.77396389481283,0.6787885138599544,0.8622924239582394,1.5188035626522498,301,2.5228598886821354,-0.6771401590015804,0.6771401590015804,3.6035745791969416,3.6035745791969415e-07,5.155324978042896e-05,3.2861415372000575,0.08614148951634171,-0.08614148951634171
20090427221744_ML3.2,TW,TTVB,HHZ,287.9087219238281,3.200000047683716,3.818589800850344,3.818589800850344,0.1308847802700634,3.828437918800997,0.0098481179506535,0.6185897531666278,2009-04-27T22:18:59.699994,Pg,header,HHZ,nm,nm/s,True,1.0,2009-04-27T22:18:49.699994,2009-04-27T22:18:59.199994,9.5,951,951,6.823849510955665,8.674759486443564,True,0.075,2,False,172.24241795567667,1.7224241795567665e-05,75.82289993952924,7.582289993952923e-06,1.6681271262502337e-05,-1.6681271262502337e-05,2009-04-27T22:19:01.028001,1.33,1.5343077220419343,3.1216571345083004,1.310136113919587,0.9684763753603916,2.200030765877603,301,2.828452986491669,-0.3715470611920466,0.3715470611920466,3.6035745791969416,3.6035745791969415e-07,6.011220507024189e-05,3.5917346350095904,0.39173458732587463,-0.39173458732587463
20090427221744_ML3.2,TW,VTVB,HHZ,275.4530944824219,3.200000047683716,3.572767543664993,3.572767543664993,0.147806897522939,3.588198101719372,0.0154305580543789,0.372767495981277,2009-04-27T22:18:57.839993,Pg,header,HHZ,nm,nm/s,True,1.0,2009-04-27T22:18:47.839993,2009-04-27T22:18:57.339993,9.5,951,951,-1.9864593324842676,2.1668258577879302,True,0.075,2,False,122.22868676082484,1.2222868676082485e-05,62.997634815032704,6.29976348150327e-06,9.533228843193203e-06,9.533228843193203e-06,2009-04-27T22:18:58.378000,0.54,1.108653925772137,3.200138995919016,0.894085771748486,0.7799501979308405,1.5132677395244614,301,2.459147800707263,-0.7408522469764529,0.7408522469764529,3.6035745791969416,3.6035745791969415e-07,3.435370111699809e-05,3.222429449225185,0.02242940154146922,-0.02242940154146922
20090505171825_ML3.1,TW,HGVB,HHZ,185.4173889160156,3.0999999046325684,3.2312462172104572,3.2312462172104572,0.046082597570474,3.2883330425436883,0.057086825333231,0.1312463125778888,2009-05-05T17:19:21.899998,Pg,header,HHZ,nm,nm/s,True,1.0,2009-05-05T17:19:11.899998,2009-05-05T17:19:21.399998,9.5,951,951,4.4793927675802,-7.696086508852828,True,0.075,2,False,71.75943311295413,7.175943311295412e-06,34.402849406709855,3.4402849406709855e-06,8.987589129236055e-06,8.987589129236055e-06,2009-05-05T17:19:24.668000,2.77,2.3494277330634117,18.404882082093295,1.8901296933163148,1.2524609991119902,2.612454864707554,301,2.1003721592848095,-0.9996277453477589,0.9996277453477589,3.6035745791969416,3.6035745791969415e-07,3.2387447714381824e-05,2.8636538078027307,-0.23634609682983765,0.23634609682983765
20090505171825_ML3.1,TW,SLVB,HHZ,266.8199157714844,3.0999999046325684,3.4280230789489243,3.4280230789489243,0.0341627317947044,3.50149241127704,0.0734693323281154,0.3280231743163559,2009-05-05T17:19:36.050000,Pg,header,HHZ,nm,nm/s,True,1.0,2009-05-05T17:19:26.050000,2009-05-05T17:19:35.550000,9.5,951,951,6.461141474403979,3.0611604358254763,True,0.075,2,False,68.13962605721147,6.813962605721147e-06,29.03241065305132,2.903241065305132e-06,1.0397767313914077e-05,-1.0397767313914077e-05,2009-05-05T17:19:36.718000,0.67,4.240744441885371,7.225025327918189,4.896287939589377,1.525950157869063,3.581434362503159,301,2.4847938204428672,-0.6152060841897011,0.6152060841897011,3.6035745791969416,3.6035745791969415e-07,3.746912997282563e-05,3.2480754689607902,0.1480755643282219,-0.1480755643282219
