event,header_ML_mean,ML_ref_mean,ML_ref_median,ML_ref_std,n_station,distance_km_min,distance_km_max,distance_km_mean,Pd_2s_nm_mean,Pd_2s_nm_median,Pd_2s_nm_std,tau_c_2s_sec_mean,tau_c_2s_sec_median,tau_c_2s_sec_std,tau_p_max_2s_sec_mean,tau_p_max_2s_sec_median,tau_p_max_2s_sec_std,tau_p_end_2s_sec_mean,tau_p_end_2s_sec_median,tau_p_end_2s_sec_std,snr_absmax_2s_mean,snr_absmax_2s_median,snr_absmax_2s_std,snr_rms_2s_mean,snr_rms_2s_median,snr_rms_2s_std,Pd_3s_nm_mean,Pd_3s_nm_median,Pd_3s_nm_std,tau_c_3s_sec_mean,tau_c_3s_sec_median,tau_c_3s_sec_std,tau_p_max_3s_sec_mean,tau_p_max_3s_sec_median,tau_p_max_3s_sec_std,tau_p_end_3s_sec_mean,tau_p_end_3s_sec_median,tau_p_end_3s_sec_std,snr_absmax_3s_mean,snr_absmax_3s_median,snr_absmax_3s_std,snr_rms_3s_mean,snr_rms_3s_median,snr_rms_3s_std,Pd_5s_nm_mean,Pd_5s_nm_median,Pd_5s_nm_std,tau_c_5s_sec_mean,tau_c_5s_sec_median,tau_c_5s_sec_std,tau_p_max_5s_sec_mean,tau_p_max_5s_sec_median,tau_p_max_5s_sec_std,tau_p_end_5s_sec_mean,tau_p_end_5s_sec_median,tau_p_end_5s_sec_std,snr_absmax_5s_mean,snr_absmax_5s_median,snr_absmax_5s_std,snr_rms_5s_mean,snr_rms_5s_median,snr_rms_5s_std
20100106232719_M3.4,3.4000000953674316,3.204862075576303,3.204862075576303,,1,132.49429321289062,132.49429321289062,132.49429321289062,46.5839318538635,46.5839318538635,,0.2642321339595986,0.2642321339595986,,1.7918916244747463,1.7918916244747463,,0.23848257704385964,0.23848257704385964,,0.8490735215589998,0.8490735215589998,,1.5432259622423667,1.5432259622423667,,60.3706694339783,60.3706694339783,,0.25757569338990627,0.25757569338990627,,1.7918916244747463,1.7918916244747463,,0.25143937471260625,0.25143937471260625,,1.100360893880429,1.100360893880429,,1.9999510715568805,1.9999510715568805,,86.4090165401428,86.4090165401428,,0.3043379678553273,0.3043379678553273,,1.7918916244747463,1.7918916244747463,,0.3761453942376599,0.3761453942376599,,1.574955248482403,1.574955248482403,,2.862545783273531,2.862545783273531,
20100906041310_M3.4,3.4000000953674316,3.8254125761586097,3.8254125761586097,,1,212.51515197753903,212.51515197753903,212.51515197753903,132.2388619818107,132.2388619818107,,0.838843951581593,0.838843951581593,,1.2372124311440402,1.2372124311440402,,0.8029205338286807,0.8029205338286807,,1.1901013349788054,1.1901013349788054,,2.4458011819686782,2.4458011819686782,,132.2388619818107,132.2388619818107,,0.8528274630264203,0.8528274630264203,,1.2372124311440402,1.2372124311440402,,0.8185221805746536,0.8185221805746536,,1.1901013349788054,1.1901013349788054,,2.4458011819686782,2.4458011819686782,,191.18013090270912,191.18013090270912,,1.443328532167352,1.443328532167352,,2.6115390927414635,2.6115390927414635,,2.586027077719687,2.586027077719687,,1.7205511723175033,1.7205511723175033,,3.535939308031015,3.535939308031015,
20101010204633_M3.3,3.299999952316284,3.6252880389885225,3.6252880389885225,,1,167.28494262695312,167.28494262695312,167.28494262695312,69.43027447069849,69.43027447069849,,0.9711608682942167,0.9711608682942167,,2.10057426443685,2.10057426443685,,0.9681549316352022,0.9681549316352022,,0.5147897347677715,0.5147897347677715,,1.2353065559640053,1.2353065559640053,,86.08484600390162,86.08484600390162,,0.6451258184072554,0.6451258184072554,,2.10057426443685,2.10057426443685,,0.5477460732480415,0.5477460732480415,,0.6382748070594965,0.6382748070594965,,1.5316254393125064,1.5316254393125064,,231.4114461103562,231.4114461103562,,0.5670148409978396,0.5670148409978396,,2.10057426443685,2.10057426443685,,0.650913151197861,0.650913151197861,,1.71579671654117,1.71579671654117,,4.117282823444357,4.117282823444357,
20110205153128_M3.0,3.0,2.8074159564486205,2.849203361022517,0.18960816453377816,4,77.1772689819336,161.21536254882812,106.13226699829102,37.91226255900661,31.021122198219665,24.173388704572265,0.6177288520658647,0.5382307545410875,0.3674954689131333,5.978915811755506,2.4473377653480313,8.537350214957971,0.5065048606712452,0.473632895364571,0.24489659465875308,1.0989443493097009,1.0816521016585938,0.4878162395945455,2.5761377597216084,2.6498206994395708,1.2775285465622586,66.98313014752175,36.837202184627685,65.5390291647821,0.5140576163075702,0.36855924021984177,0.34051972033568273,5.978915811755506,2.4473377653480313,8.537350214957971,0.4368859585540561,0.3506753438783917,0.2083791758496043,1.6330820563279353,1.5880564546339393,0.5761154918021746,3.7345007469082923,3.8957437552881835,1.2416817926103518,106.43842654129158,58.12617116212354,113.85563919774765,0.4737035742451394,0.33344894185068474,0.3205633413315392,5.989815987790758,2.4473377653480313,8.527839149387558,0.4790873834055142,0.33960747818724824,0.3524303573138389,2.6234675240854624,2.1850283135041835,1.690327612649429,5.8861849864978995,5.221319157370188,3.523285546144918
20110224200421_M3.3,3.299999952316284,3.167323543720903,3.1575989016846644,0.37847860950481255,7,70.66927337646484,280.3385925292969,151.63385663713728,135.94918975828324,114.58195311607074,111.05565914786357,0.7251487302749627,0.35201111149352915,0.7996410847144425,7.262823820454413,4.395185706317226,9.504845574595777,0.8424359619398831,0.3212310502031724,1.0687378518640913,2.51737334778208,2.754480318057194,1.9122026109216894,4.394558236708495,4.773779260765915,2.9139795041134553,237.19486312616,126.22928570743481,209.83715933294707,0.9272847809627248,0.2709316965083461,1.5198356268066238,7.70387868671738,6.3069462973362596,9.359533295054442,1.171062292642852,0.26428123509597234,2.295178319018277,4.1283957566517895,2.813118959678704,4.709427312150805,7.07796776324574,5.097852713052137,7.0790305564041205,244.20772519542615,128.9020075702278,211.17438801123456,0.6615243230695411,0.27333843471025293,0.8313474986234856,7.70387868671738,6.3069462973362596,9.359533295054442,0.5046282281708109,0.2889368868598578,0.4278529386629585,4.20946912081505,2.813118959678704,4.6614089574514646,7.231964528289045,5.097852713052137,6.98242380681548
20110317181056_M3.1,3.0999999046325684,3.155621161847733,3.1119876805624487,0.5085084629323836,6,55.93606948852539,247.9779815673828,147.82901827494302,177.97447700917417,204.6740100770047,95.271636637082,1.289227722841514,0.9467416732507913,1.012403614020317,8.81521962694737,4.6254322734072835,11.011292202186414,1.2674046285822147,0.724842415837085,1.1200405025024731,1.9287105521964574,0.8774981061634772,2.6758962925723258,3.8579754957105976,1.672924088933105,5.473561365262792,211.32452505339498,246.62649270424816,125.69230530420452,1.234847515232445,1.1888970623944246,0.9094983650373175,8.81521962694737,4.6254322734072835,11.011292202186414,1.1145695581408768,0.8499463824112632,1.002155629323599,2.0990131891052792,0.9388696853045693,2.861065160562885,4.187749869891914,1.8036053434075034,5.856687684647415,226.74296308772037,251.3698096946553,131.51214938611736,1.0188523199939967,0.8530909993405873,0.790694321567704,8.81521962694737,4.6254322734072835,11.011292202186414,0.927870731844259,0.6802650911102844,0.8913288157700282,2.2090819410647398,1.1681247849266274,2.8140503752526205,4.4077352681095805,2.2596021890249007,5.7664497739306455
20110327034351_M3.3,3.299999952316284,3.146934424872697,3.146934424872697,,1,119.21871948242188,119.21871948242188,119.21871948242188,202.50286567555085,202.50286567555085,,0.19613734821189371,0.19613734821189371,,0.305202943526228,0.305202943526228,,0.21404599348453404,0.21404599348453404,,2.5500214392163314,2.5500214392163314,,5.249675838716048,5.249675838716048,,230.07720649586335,230.07720649586335,,0.2186001689248482,0.2186001689248482,,0.305202943526228,0.305202943526228,,0.23267956814633925,0.23267956814633925,,2.8972518847188335,2.8972518847188335,,5.964511899381205,5.964511899381205,,230.07720649586335,230.07720649586335,,0.21617332057990996,0.21617332057990996,,0.305202943526228,0.305202943526228,,0.20317233197070048,0.20317233197070048,,2.8972518847188335,2.8972518847188335,,5.964511899381205,5.964511899381205,
20110425103049_M2.8,2.799999952316284,2.602954179994472,2.603838408691158,0.20404853378827403,5,36.155517578125,91.00283813476562,64.45111770629883,121.76434135484851,124.4758108660469,55.87528169840174,0.3084151514283673,0.2733287601866366,0.07968628749798826,2.1831122162274417,2.419957955321051,0.7086963884036191,0.28650179528369796,0.25994591472583184,0.09770323022349886,4.7987591667532135,4.279492138689636,3.5551098415253275,10.277582362571739,7.879240350433043,9.330502415057667,149.8271541600243,168.35475546427142,72.91985021178176,0.3050771667193163,0.30687748036478446,0.06628833343668745,2.1831122162274417,2.419957955321051,0.7086963884036191,0.3041455467694727,0.2974120373505931,0.07186894256367322,5.448249297805889,5.422554418196949,3.2016624338486004,11.576773618050774,9.670051868378374,8.68752139506268,157.80854951744826,168.35475546427142,76.44561328532366,0.29847789342135067,0.2955961079344033,0.0802620755199352,2.1831122162274417,2.419957955321051,0.7086963884036191,0.30664431897386696,0.2827766060335778,0.1121469041974928,5.786434869923481,5.422554418196949,3.6082656112267095,12.371301209827697,9.670051868378374,9.833705866379447
20110428020153_M3.3,3.299999952316284,3.2721749254692165,3.283294387041127,0.18279798207831377,4,34.259159088134766,99.13928985595705,68.6639757156372,307.31380045955245,306.4431729681761,146.90575385758243,0.504546298571065,0.5056497641789899,0.15015433334825537,5.016752147402774,2.714373225177172,5.85835944144268,0.47295709287444576,0.4321192569790052,0.17460713369044112,11.633513084342841,10.854228190082148,7.195802896432093,25.81278265837154,24.738919775783557,15.85354717772151,521.5799809767886,556.3635220334822,192.6305854375452,0.40022934215910533,0.4169452212933461,0.05518785006220675,5.016752147402774,2.714373225177172,5.85835944144268,0.3950771871608829,0.40906395410764396,0.05462773880161889,19.6276964031382,19.248453768715997,10.53000004912304,43.10182178913109,42.91957340746036,22.259441254077025,583.2258725252433,556.3635220334822,290.4730241727493,0.35560017717135717,0.34218588313994236,0.04113255509925225,5.016752147402774,2.714373225177172,5.85835944144268,0.3455232461374686,0.3255251164926083,0.055394524401338886,20.347199232387354,19.248453768715997,9.557250626037243,44.66764817513037,42.91957340746036,20.033085684803563
20110629082638_M3.4,3.4000000953674316,3.3179076932500684,3.2126611840162775,0.37157322643269525,5,63.385108947753906,262.3595886230469,150.32477416992188,172.68849756685458,118.56816407200634,180.63752931205295,1.2946043889998644,0.6497007323851796,1.3269996592745732,6.221538361331499,4.1834518955388145,3.3097734316589045,1.1128201248623966,0.4352629056667807,1.2411615959694975,3.2292222312949677,1.8385047503861465,2.5975116347555085,6.4832530279222365,3.9658589378671927,4.96078905905769,270.0534175576137,118.56816407200634,314.05595341305616,1.1006294469272082,0.5439689761200237,1.0772836419559157,6.221538361331499,4.1834518955388145,3.3097734316589045,0.8676356601583631,0.4295570865098654,0.7569463028382003,5.106245437646867,1.9742715362217294,5.325275700878601,10.169183948285541,4.258722973686768,10.219476139115768,277.92814981905184,118.56816407200634,313.8075439982062,0.7920636111649457,0.514941311610079,0.634974478711701,6.221538361331499,4.1834518955388145,3.3097734316589045,0.46674464343789523,0.4243110361146742,0.26531481799898454,5.396395295029448,2.6469293954597366,5.534287619066754,10.75795204025771,5.709720683986601,10.59095318801503
20110803060621_M3.2,3.200000047683716,2.98832321352789,2.8458856354890507,0.3824189413606215,4,66.33700561523438,223.5033264160156,142.4472885131836,75.65311220718347,78.24683644505438,25.116580793957958,0.965660378217876,1.0926626317807928,0.5756250892367977,1.9776548709360773,2.054752195604596,0.8339444538021246,1.0529948991527371,1.0766799988879787,0.6470305684442759,1.8468310592275214,1.8713415828517352,1.1621597508572798,3.6907554280672583,3.4929704360662432,2.63742765032434,97.02131097768911,99.8966681869303,42.28578437842366,0.9907397288983273,1.1641671530899091,0.5221755811852772,2.069004099898039,2.1152311054342325,0.7226494999064761,1.0456114360421798,1.254019690262249,0.5144762877188577,2.360328766277161,2.3859741564334898,1.6326620547888357,4.725853053537356,4.467994400156087,3.614222926931316,115.93721216177114,128.7208043729697,51.75752603362376,1.0797263651693993,0.91995087627997,0.829336638521798,2.080972223967552,2.1152311054342325,0.7027148723694757,1.1660958898015583,0.7723655134602356,1.131373791679207,2.5099950558725537,2.396912564744218,1.4441937188281124,4.978455262468911,4.467994400156087,3.303154248944589
20111012043216_M3.3,3.299999952316284,3.532118926220273,3.5782343918959176,0.3525140147372922,8,79.7502670288086,287.8874816894531,193.14080619812012,137.8674287208942,89.97608222306357,160.29328784348758,1.3261533778153094,0.8231855415225601,1.1102633127583719,4.971876989085937,4.161214227393666,4.084159672073096,1.1428533350401913,0.8749933447950686,0.7917523812985996,1.7060773571258154,0.9970282329521687,1.4136715836042606,3.608078471068824,2.1888447498038386,3.064330716654199,153.8530940422443,114.95881991857931,155.44131337698784,1.3050932614574247,0.6853609480539011,1.0676874975599526,5.033588496709405,4.408060257887539,4.054503119071881,1.131299834672559,0.6027660883136208,0.9431253837786205,2.077133285861152,1.1788966206376568,1.9306588025779665,4.437571863355759,2.2102158437555826,4.30422382281971,167.1324785635153,120.03018897773794,160.54921965764177,1.326165665645618,0.717716033610247,1.1107521304940169,5.033588496709405,4.408060257887539,4.054503119071881,1.373035360329325,0.7020347587621736,1.2252340495031804,2.402098881988362,1.2711388556236032,2.601606491591875,5.164956709204191,2.6157709233108273,5.838445276285176
20111102113319_M3.2,3.200000047683716,3.453410479759876,3.453410479759876,,1,273.3357238769531,273.3357238769531,273.3357238769531,53.58981320676986,53.58981320676986,,1.8085338142131882,1.8085338142131882,,2.199169890296598,2.199169890296598,,1.7817264703654325,1.7817264703654325,,2.3501975054652138,2.3501975054652138,,4.461125019572686,4.461125019572686,,53.58981320676986,53.58981320676986,,1.6603376081068648,1.6603376081068648,,2.199169890296598,2.199169890296598,,1.687383572702582,1.687383572702582,,2.3501975054652138,2.3501975054652138,,4.461125019572686,4.461125019572686,,53.63022616090592,53.63022616090592,,1.0201290185838856,1.0201290185838856,,2.199169890296598,2.199169890296598,,0.6571029014881254,0.6571029014881254,,2.351969827821192,2.351969827821192,,4.464489226872972,4.464489226872972,
20111106232556_M3.1,3.0999999046325684,2.9145525794249303,2.862603740027178,0.46241426829993126,6,27.097980499267575,231.4886932373047,132.32353655497232,111.20866426746043,51.076979965831256,105.7082080144473,0.9777615848050986,0.3906921534280823,1.518958055576665,10.625948472900538,5.231823755443294,12.546342064090233,0.9729263348490539,0.32907478036834453,1.5143068588541304,2.6167963771331695,1.3986387343253928,3.0328944090194065,5.711471368489208,3.138284634974811,6.32669470243505,111.20866426746043,51.076979965831256,105.7082080144473,0.8643440081389477,0.2978775822010048,1.3595817069912959,10.625948472900538,5.231823755443294,12.546342064090233,0.7294505972599278,0.2420178987235388,1.1084987457935385,2.6167963771331695,1.3986387343253928,3.0328944090194065,5.711471368489208,3.138284634974811,6.32669470243505,192.54585642277618,66.64499792542598,214.0237622494782,0.8365424146340411,0.32896255194770696,1.296904447831893,10.625948472900538,5.231823755443294,12.546342064090233,0.7971584698371412,0.323038279996215,1.2314773614637744,4.384927370437574,2.114538026565956,6.086552092474455,9.484704465242789,4.838386293977581,12.754278196223602
20120904150826_M3.3,3.299999952316284,3.1012466845737325,3.1012466845737325,0.09989404148329706,2,206.24545288085935,288.0689392089844,247.15719604492188,28.95596640556757,28.95596640556757,1.9296754533273917,6.463341336126072,6.463341336126072,7.451405789835518,16.87284356594211,16.87284356594211,19.149863248796457,5.283190452861279,5.283190452861279,5.899194279853586,1.0100440828675907,1.0100440828675907,0.28604864231923144,2.2172736760135177,2.2172736760135177,0.5919551703257764,29.982475690540713,29.982475690540713,0.4779721006164623,4.741707650430219,4.741707650430219,5.197520680184492,16.87284356594211,16.87284356594211,19.149863248796457,3.668669749798506,3.668669749798506,4.042233548711467,1.0400965029823634,1.0400965029823634,0.2435481022107859,2.2841921731713137,2.2841921731713137,0.49731812407159565,33.29629748314325,33.29629748314325,5.1644238230024975,4.000987649559292,4.000987649559292,4.381150641155292,16.87284356594211,16.87284356594211,19.149863248796457,3.4513642012682033,3.4513642012682033,3.8776933897524763,1.1725939517834614,1.1725939517834614,0.43092779128513314,2.5722727796955422,2.5722727796955422,0.9047256248748268
20120911085947_M3.0,3.0,3.5754338010129283,3.5754338010129283,0.0060981471083016775,2,141.77197265625,234.18983459472656,187.98090362548828,48.45747897168475,48.45747897168475,18.222620210362816,0.7744491771561316,0.7744491771561316,0.8956435401880841,4.2789286145955705,4.2789286145955705,4.662494818069641,0.6479697264110834,0.6479697264110834,0.7510687856604987,0.7110001238449921,0.7110001238449921,0.14511118014592164,1.757413086305672,1.757413086305672,0.44267157797773604,59.757096739018735,59.757096739018735,2.2425475141671023,0.6003434083626261,0.6003434083626261,0.6319164624889073,4.2789286145955705,4.2789286145955705,4.662494818069641,0.41473949105031627,0.41473949105031627,0.3661878723348611,0.9042577097671898,0.9042577097671898,0.128196318896734,2.216230965636073,2.216230965636073,0.2061948896305791,106.795414463092,106.795414463092,5.116709045694537,0.62154175723571,0.62154175723571,0.43320154112661097,4.2789286145955705,4.2789286145955705,4.662494818069641,0.7859419264718075,0.7859419264718075,0.4727666414218612,1.6284388898838138,1.6284388898838138,0.36764594325683037,3.982864007295218,3.982864007295218,0.7077358475265106
20120929154607_M3.0,3.0,3.293569349440676,3.293569349440676,0.2551144959853359,2,111.46259307861328,156.64625549316406,134.05442428588867,243.86881453342556,243.86881453342556,43.53963428484637,1.4441063592291077,1.4441063592291077,0.46854920772377895,4.116795807733035,4.116795807733035,2.1188528356777354,1.329634658191709,1.329634658191709,0.7574281699828076,1.8119339471161613,1.8119339471161613,1.3493620465156304,3.8769957303523626,3.8769957303523626,3.097890519447982,251.1773930246365,251.1773930246365,33.20374346090757,1.450528559203537,1.450528559203537,0.8826196283789866,4.119657026736192,4.119657026736192,2.1148064609585515,1.3332181238547787,1.3332181238547787,1.2511946190293008,1.9068088058915493,1.9068088058915493,1.483535358524016,4.085108714158047,4.085108714158047,3.392206723651914,251.1773930246365,251.1773930246365,33.20374346090757,1.292805440144948,1.292805440144948,0.620698260463982,4.119657026736192,4.119657026736192,2.1148064609585515,1.0551473041673087,1.0551473041673087,0.31780757767222045,1.9068088058915493,1.9068088058915493,1.483535358524016,4.085108714158047,4.085108714158047,3.392206723651914
20121122203125_M3.4,3.4000000953674316,3.7125499748783053,3.834492977010283,0.3349023453653914,3,104.98532104492188,244.83627319335935,195.3516082763672,204.35287351534748,102.5084894273575,256.8887680660452,0.37286085813394226,0.4512290018628372,0.16940566960497586,2.2391203241334803,2.3115535317433187,1.0184070471263278,0.38774392690643084,0.4105900849098719,0.1933193416279006,3.6316442181960995,1.057297884463334,5.09606892563254,6.918160718265233,2.5579976247638294,9.22322581452239,485.04571056055914,102.5084894273575,734.2495614791616,0.4633350726977925,0.45762931469211626,0.2606328175283743,2.2856362668187384,2.3115535317433187,0.9469654278585847,0.4789923520413612,0.36080332951218025,0.3332636623220391,9.014110663588367,1.057297884463334,14.262080813267515,16.849908634671,2.5579976247638294,26.091098225525105,486.9377311039755,102.5084894273575,732.4612544827359,0.37254400862009424,0.36786919676385954,0.16317206270109005,2.2856362668187384,2.3115535317433187,0.9469654278585847,0.33044695995153034,0.2846079966581841,0.13317115334112634,9.059552664421062,1.057297884463334,14.2215754748375,16.942251766443555,2.5579976247638294,26.007454358635652
20121130094018_M3.3,3.299999952316284,3.3573430069776675,3.3573430069776675,0.8944245631673435,2,37.843631744384766,100.29143524169922,69.06753349304199,396.1564829447894,396.1564829447894,342.5066463827656,0.33794156164126715,0.33794156164126715,0.12523760752254123,1.6725720057937221,1.6725720057937221,0.29400610565718205,0.3086366493404974,0.3086366493404974,0.09483875210651552,9.739813373532222,9.739813373532222,5.189470583187125,24.279080582540132,24.279080582540132,11.500053885975948,1037.8157465556294,1037.8157465556294,1236.7187522936526,0.2905646477680137,0.2905646477680137,0.029863889360405477,1.6725720057937221,1.6725720057937221,0.29400610565718205,0.2688813496685487,0.2688813496685487,0.0039914780695713544,16.204554505947783,16.204554505947783,2.8007314866148496,41.37661397487817,41.37661397487817,9.89430215915073,1050.2240582084235,1050.2240582084235,1219.170749668119,0.2923794547436223,0.2923794547436223,0.005314388551338454,1.6725720057937221,1.6725720057937221,0.29400610565718205,0.308106986376255,0.308106986376255,0.03462675616617977,17.285216553508775,17.285216553508775,1.2724445626122154,43.988615443315176,43.988615443315176,6.200374257548677
20130726022311_M3.1,3.0999999046325684,3.4028892358568883,3.4028892358568883,,1,135.2460174560547,135.2460174560547,135.2460174560547,256.2607160413248,256.2607160413248,,0.46723867001949115,0.46723867001949115,,11.52534205217855,11.52534205217855,,0.45472395370898716,0.45472395370898716,,2.953670198286525,2.953670198286525,,7.070400380845412,7.070400380845412,,256.2607160413248,256.2607160413248,,0.4645291132874427,0.4645291132874427,,11.52534205217855,11.52534205217855,,0.4384832104346975,0.4384832104346975,,2.953670198286525,2.953670198286525,,7.070400380845412,7.070400380845412,,256.2607160413248,256.2607160413248,,0.5153290452209681,0.5153290452209681,,11.52534205217855,11.52534205217855,,0.6148848447044363,0.6148848447044363,,2.953670198286525,2.953670198286525,,7.070400380845412,7.070400380845412,
20140111055607_M3.0,3.0,3.2714613049157206,3.2714613049157206,0.9970458183288052,2,83.04708099365234,157.49668884277344,120.27188491821289,164.04488801693722,164.04488801693722,156.8157126761018,0.3262234533120101,0.3262234533120101,0.020888990182299644,5.202223032585732,5.202223032585732,4.050982722856593,0.3622297277097176,0.3622297277097176,0.019834388741346454,2.3352017232278817,2.3352017232278817,0.06674275034439907,3.894349346411012,3.894349346411012,0.25623818954188143,234.94324649344705,234.94324649344705,206.72973425512407,0.4062663575988849,0.4062663575988849,0.07530952804271594,5.202223032585732,5.202223032585732,4.050982722856593,0.46586293774988824,0.46586293774988824,0.09739224537070836,3.5748887872628288,3.5748887872628288,0.5701113933740913,5.976267202739489,5.976267202739489,1.1722171261256287,234.94324649344705,234.94324649344705,206.72973425512407,0.41171227262057075,0.41171227262057075,0.07568392277695779,5.202223032585732,5.202223032585732,4.050982722856593,0.4307627243969986,0.4307627243969986,0.08138726932340601,3.5748887872628288,3.5748887872628288,0.5701113933740913,5.976267202739489,5.976267202739489,1.1722171261256287
20140209113658_M3.1,3.0999999046325684,3.1487092547817888,3.138972367393091,0.2823262349668246,3,24.588212966918945,69.74089050292969,53.32866223653158,784.150207678233,250.2343478207638,1036.7796590133516,0.3181322674437335,0.2998059962968141,0.095609722411367,2.928939095359885,3.6258383459565695,2.0281388731236554,0.2781173724975821,0.24006386697547577,0.08400527205924553,8.766131496819986,1.2380857288583662,13.305372637145883,17.46643514612668,2.161784700998518,27.135051232444802,784.150207678233,250.2343478207638,1036.7796590133516,0.3068340007080339,0.27829008593837246,0.07183498569883678,2.928939095359885,3.6258383459565695,2.0281388731236554,0.2728582186654805,0.27936463047855703,0.038364678388831217,8.766131496819986,1.2380857288583662,13.305372637145883,17.46643514612668,2.161784700998518,27.135051232444802,1244.0885166039698,250.2343478207638,1832.5690715008677,0.28429965110558814,0.28641231621461594,0.051624316345339434,2.928939095359885,3.6258383459565695,2.0281388731236554,0.25957923469686683,0.24927682619316863,0.021349989400746838,14.373703119607201,1.2380857288583662,23.017598910949637,28.806811201528344,2.161784700998518,46.77615370652838
20140307080021_M3.1,3.0999999046325684,3.0904519776467123,3.1524488818083585,0.5735580435821679,3,21.55245018005371,161.338134765625,93.66369819641113,324.2151939113967,253.12729547239377,237.22371207855775,0.4364612450238121,0.5600115856554475,0.2596324089643789,0.7209158367061345,0.6715228600409576,0.5881125480843391,0.4804229236387056,0.6435535049269703,0.28418344815690805,1.1130246314007752,1.096508562901954,0.11413034387792151,5.063764595160005,2.506988752199316,4.675898313844778,560.9410189121064,283.7895116589172,617.4173294403962,0.4287203177398566,0.5072281405572254,0.24875814852122116,0.7562140939545025,0.6715228600409576,0.5386245488835617,0.4203080554104517,0.48598834959703524,0.24690881032599898,1.5506222460968448,1.3840541875099477,0.5564215937522158,9.177240437751598,2.506988752199316,11.565222024452666,596.0063010979787,283.7895116589172,662.4288082390431,0.39315032218063983,0.45966172445847076,0.1968545455111496,0.7562140939545025,0.6715228600409576,0.5386245488835617,0.3441368333826589,0.39926943345538046,0.11671527785913026,1.6478757289239108,1.3840541875099477,0.5890923323586786,9.80807455938231,2.8277547966793835,12.381195711929761
20140331030840_M3.2,3.200000047683716,3.644774462433296,3.644774462433296,0.07939142192333436,2,97.7101593017578,140.24667358398438,118.9784164428711,95.92911576064665,95.92911576064665,50.34053940663356,0.3464564017792903,0.3464564017792903,0.15579654364417256,1.262717228588553,1.262717228588553,1.0186368074333094,0.3469464100082179,0.3469464100082179,0.1727873452503478,5.322259138666313,5.322259138666313,3.014390155074065,12.753612188765718,12.753612188765718,7.56304158490939,143.18800094281087,143.18800094281087,26.815564186593548,0.440761579800212,0.440761579800212,0.08420787661534762,1.3178651925288118,1.3178651925288118,0.9406458088917332,0.4809307049456464,0.4809307049456464,0.03420091682761262,7.879555583006047,7.879555583006047,1.8522301824150835,18.782372466261606,18.782372466261606,4.997620865781546,192.7370953443869,192.7370953443869,87.50630207571778,0.435715129807456,0.435715129807456,0.1860575449630316,1.3532990594275107,1.3532990594275107,0.8905347537562703,0.49314925616118155,0.49314925616118155,0.3259007636955216,10.675027289574333,10.675027289574333,5.3094348119522,25.552331665811828,25.552331665811828,13.420137759310917
20140520060702_M3.1,3.0999999046325684,3.1416323185393216,3.1416323185393216,0.5006715018463402,2,105.23475646972656,155.24722290039062,130.2409896850586,272.62127810526397,272.62127810526397,326.2419945075538,0.3461114030793939,0.3461114030793939,0.0990937223188238,5.5903124141558855,5.5903124141558855,6.601368505908537,0.3124004375225019,0.3124004375225019,0.06828607516236071,4.09749004579953,4.09749004579953,3.962426955620518,12.790475094789231,12.790475094789231,14.897585043676624,293.12929278421905,293.12929278421905,297.239282011229,0.3880264414069171,0.3880264414069171,0.155457550192753,5.5903124141558855,5.5903124141558855,6.601368505908537,0.4237842203531452,0.4237842203531452,0.21653429973240482,4.731134154291542,4.731134154291542,3.0663188636733065,13.893941939310317,13.893941939310317,13.337047266525861,293.12929278421905,293.12929278421905,297.239282011229,0.4020728473834021,0.4020728473834021,0.16834673605041464,5.5903124141558855,5.5903124141558855,6.601368505908537,0.3966896401044239,0.3966896401044239,0.1555832988247799,4.731134154291542,4.731134154291542,3.0663188636733065,13.893941939310317,13.893941939310317,13.337047266525861
20140606211426_M3.1,3.0999999046325684,3.2538784609806917,3.3460726995862604,0.37001620718290174,6,74.0376205444336,253.5296173095703,175.43069966634116,149.42611638514492,115.58616824427739,128.28202830880065,2.258831270941314,1.3005720025336616,2.316163351666672,5.2653905493096955,5.311950650643432,3.7331768358522197,2.158716290154556,1.1133618632705824,2.222734113535057,2.188579510199918,2.0028900645352454,1.5458417982790178,4.888319763153018,4.363625328640712,3.7917876957503225,159.37580815760586,142.9103469690455,123.79791505286003,1.9837085541982826,1.1468044131306545,1.8626659974660653,5.2653905493096955,5.311950650643432,3.7331768358522197,1.9594511665241023,1.0762492761245512,2.0825104939533956,2.252356286794533,2.0028900645352454,1.4725984273731445,5.008195081447891,4.363625328640712,3.659849173640176,179.83777689743337,147.09426008774403,122.71239085550722,1.5751512231402403,0.7916020879042891,1.7160455041203249,5.2653905493096955,5.311950650643432,3.7331768358522197,1.3994548040200676,0.6206907638006153,1.9409469367286112,2.5091143978702406,2.604940894778072,1.460363331870691,5.553579324756711,5.688979861690467,3.639403540268535
