event,net,sta,ML_station_mean,ML_station_median,ML_station_std,n_horizontal_component,distance_km,distance_min_km,distance_max_km,header_ML,amplitude_h_nm_max,amplitude_h_nm_mean,amp_window_start,amp_window_end,s_pick,s_source,ML_formula,ML_HHE,ML_HHN,ML_HHZ,amp_nm_HHE,amp_nm_HHN,amp_nm_HHZ,ML_H_mean,ML_H_std,ML_Z,ML_Z_minus_H_mean,ML_station_minus_header,abs_ML_station_minus_header,reject_reason,pass_filter
20060115142929_ML3.0,TW,DSVB,3.5045145668194952,3.5045145668194952,0.0184020174639287,2,307.1416015625,307.1416015625,307.1416015625,3.0,184.53690640256644,179.1702702776572,2006-01-15T14:31:16.558999,2006-01-15T14:33:10.360068,2006-01-15T14:31:16.558999,header,SEISAN_HUTTON_NM,3.491502375483238,3.517526758155753,3.6586855317836777,173.80363415274795,184.53690640256644,255.4124184835813,3.5045145668194952,0.0184020174639287,3.6586855317836777,0.1541709649641824,0.5045145668194952,0.5045145668194952,,True
20060115142929_ML3.0,TW,LCVB,3.399905099635091,3.399905099635091,0.0790293830977769,2,35.64474868774414,35.64474868774414,35.64474868774414,3.0,5697.753662491198,5051.343009072496,2006-01-15T14:29:58.579003,2006-01-15T14:30:09.362166,2006-01-15T14:29:58.579003,header,SEISAN_HUTTON_NM,3.3440228869336632,3.4557873123365184,3.116982522472922,4404.932355653795,5697.753662491198,2611.5532108888347,3.399905099635091,0.0790293830977769,3.116982522472922,-0.2829225771621688,0.3999050996350908,0.3999050996350908,,True
20060226161229_ML3.5,TW,BGVB,3.941324857710312,3.941324857710312,0.1832306215185095,2,298.0760803222656,298.0760803222656,298.0760803222656,3.5,709.6130117840532,550.1794156526526,2006-02-26T16:13:54.029997,2006-02-26T16:15:53.617387,2006-02-26T16:13:54.029997,header,SEISAN_HUTTON_NM,3.811761242713549,4.070888472707076,3.902904965348367,390.7458195212518,709.6130117840532,481.9900389225331,3.941324857710312,0.1832306215185095,3.902904965348367,-0.0384198923619454,0.4413248577103124,0.4413248577103124,,True
20060226161229_ML3.5,TW,DBVB,4.167315553160707,4.167315553160707,0.0258838504731652,2,40.3808708190918,40.3808708190918,40.3808708190918,3.5,26088.153931929886,25033.76989144688,2006-02-26T16:12:48.539999,2006-02-26T16:13:01.820581,2006-02-26T16:12:48.539999,header,SEISAN_HUTTON_NM,4.149012906967913,4.185618199353501,3.574029659776204,23979.38585096387,26088.153931929886,6380.501406830177,4.167315553160707,0.0258838504731652,3.574029659776204,-0.5932858933845031,0.6673155531607069,0.6673155531607069,,True
20060226161229_ML3.5,TW,DSVB,3.88716853702105,3.88716853702105,0.181249523624295,2,280.9171447753906,280.9171447753906,280.9171447753906,3.5,718.5815264159432,558.4133464746287,2006-02-26T16:13:48.720000,2006-02-26T16:15:42.178097,2006-02-26T16:13:48.720000,header,SEISAN_HUTTON_NM,3.759005769779479,4.01533130426262,3.95355402807599,398.24516653331415,718.5815264159432,623.3023607894613,3.88716853702105,0.181249523624295,3.95355402807599,0.0663854910549401,0.3871685370210498,0.3871685370210498,,True
20060226161229_ML3.5,TW,HBVB,3.849785995047755,3.849785995047755,0.0692297503500462,2,208.86309814453125,208.86309814453125,208.86309814453125,3.5,1044.5784476667925,939.1638035886458,2006-02-26T16:13:38.240004,2006-02-26T16:14:54.142065,2006-02-26T16:13:38.240004,header,SEISAN_HUTTON_NM,3.8008331691153856,3.8987388209801246,3.5000691296977458,833.7491595104992,1044.5784476667925,417.12994646555336,3.849785995047755,0.0692297503500462,3.5000691296977458,-0.3497168653500093,0.3497859950477551,0.3497859950477551,,True
20060226161229_ML3.5,TW,LAVB,3.841777906043808,3.841777906043808,0.017868089369131,2,229.1026153564453,229.1026153564453,229.1026153564453,3.5,779.4266625961116,757.3983780417436,2006-02-26T16:13:43.400000,2006-02-26T16:15:07.635077,2006-02-26T16:13:43.400000,header,SEISAN_HUTTON_NM,3.854412553203568,3.8291432588840486,3.841802848729632,779.4266625961116,735.3700934873757,757.1214556032269,3.841777906043808,0.017868089369131,3.841802848729632,2.4942685823425848e-05,0.3417779060438084,0.3417779060438084,,True
20060226161229_ML3.5,TW,LCVB,3.4610487414902043,3.4610487414902043,0.0499194818536372,2,94.16203308105467,94.16203308105467,94.16203308105467,3.5,1649.6003315106038,1525.8549077983712,2006-02-26T16:13:04.419997,2006-02-26T16:13:37.674689,2006-02-26T16:13:04.419997,header,SEISAN_HUTTON_NM,3.4257503373581786,3.49634714562223,3.31519777755767,1402.1094840861388,1649.6003315106038,1086.9995571508073,3.4610487414902043,0.0499194818536372,3.31519777755767,-0.145850963932534,-0.0389512585097957,0.0389512585097957,,True
20060226161229_ML3.5,TW,MCVB,3.70723616584168,3.70723616584168,0.1726635947349818,2,138.942138671875,138.942138671875,138.942138671875,3.5,1897.4983426013173,1489.463915611506,2006-02-26T16:13:18.940001,2006-02-26T16:14:07.528092,2006-02-26T16:13:18.940001,header,SEISAN_HUTTON_NM,3.585144567140529,3.829327764542832,3.6239491937429023,1081.4294886216942,1897.4983426013173,1182.5045879842446,3.70723616584168,0.1726635947349818,3.6239491937429023,-0.0832869720987781,0.2072361658416803,0.2072361658416803,,True
20060226161229_ML3.5,TW,TGVB,3.3848744979694856,3.3848744979694856,0.2688450930520089,2,42.78471374511719,42.78471374511719,42.78471374511719,3.5,5934.4871986402495,4203.614642333609,2006-02-26T16:12:49.139998,2006-02-26T16:13:03.423142,2006-02-26T16:12:49.139998,header,SEISAN_HUTTON_NM,3.5749766863552894,3.1947723095836817,3.354834002434571,5934.4871986402495,2472.7420860269685,3574.7075159406745,3.3848744979694856,0.2688450930520089,3.354834002434571,-0.0300404955349145,-0.1151255020305144,0.1151255020305144,,True
