event,sta,ML_cal,ML_header,ML_diff
20061123174859_ML3.0,DBVB,3.403958128861601,3.0,0.4039581288616012
20061123174859_ML3.0,HGVB,3.250318772121302,3.0,0.250318772121302
20061123174859_ML3.0,LCVB,4.102145990106275,3.0,1.1021459901062751
20061123174859_ML3.0,SLVB,3.0979441942432295,3.0,0.0979441942432295
20061123174859_ML3.0,SPVB,4.132606734596294,3.0,1.132606734596294
20061123174859_ML3.0,TTVB,3.2718186509593883,3.0,0.2718186509593883
20061123174859_ML3.0,VTVB,3.901025028998437,3.0,0.9010250289984372
20061123175055,DBVB,3.403958128861601,3.0,0.4039581288616012
20061123175055,HGVB,3.250318772121302,3.0,0.250318772121302
20061123175055,LCVB,4.102145990106275,3.0,1.1021459901062751
20061123175055,SLVB,3.0979441942432295,3.0,0.0979441942432295
20061123175055,SPVB,4.132606734596294,3.0,1.132606734596294
20061123175055,TTVB,3.2718186509593883,3.0,0.2718186509593883
20061123175055,VTVB,3.901025028998437,3.0,0.9010250289984372
20061124120359_ML3.5,KMI,4.017391417744357,3.5,0.5173914177443573
20061124120359_ML3.5,BCVB,4.920647346233782,3.5,1.420647346233782
20061124120359_ML3.5,CBVB,4.714019691993528,3.5,1.2140196919935278
20061124120359_ML3.5,DBVB,4.771400850138609,3.5,1.2714008501386092
20061124120359_ML3.5,DHVB,5.261422709232536,3.5,1.7614227092325363
20061124120359_ML3.5,HBVB,4.863582992009774,3.5,1.363582992009774
20061124120359_ML3.5,HGVB,4.574613923606934,3.5,1.0746139236069343
20061124120359_ML3.5,HN1B,5.224786521476581,3.5,1.724786521476581
20061124120359_ML3.5,LCVB,4.9179331049787285,3.5,1.4179331049787285
20061124120359_ML3.5,LSVB,4.54287350128342,3.5,1.0428735012834205
20061124120359_ML3.5,MCVB,4.528037497911798,3.5,1.0280374979117983
20061124120359_ML3.5,SLVB,4.823083457012413,3.5,1.3230834570124133
20061124120359_ML3.5,SPVB,2.077403411627375,3.5,-1.4225965883726248
20061124120359_ML3.5,TGVB,4.948178963384508,3.5,1.4481789633845077
20061124120359_ML3.5,TTVB,4.575395603035661,3.5,1.0753956030356608
20061124120359_ML3.5,VTVB,1.631583834055019,3.5,-1.868416165944981
20070401185859_ML3.0,CCVB,3.594724645621304,3.0,0.5947246456213042
20070401185859_ML3.0,DBVB,4.079472086710459,3.0,1.0794720867104592
20070401185859_ML3.0,LCVB,3.852071787649023,3.0,0.8520717876490229
20070401185859_ML3.0,SPVB,4.085023668186414,3.0,1.0850236681864145
20070401185859_ML3.0,TGVB,3.874957546866059,3.0,0.8749575468660589
20070401185859_ML3.0,TTVB,4.007766488643208,3.0,1.0077664886432078
20070502033029_ML-nan,HBVB,2.8208086811778466,4.400000095367432,-1.579191414189585
20070502033029_ML-nan,HN1B,2.9410867272047083,4.400000095367432,-1.458913368162723
20070502033029_ML-nan,LCVB,2.394770148863033,4.400000095367432,-2.005229946504399
20070502033029_ML-nan,MCVB,2.5709896031917525,4.400000095367432,-1.8290104921756791
20070502033029_ML-nan,SLVB,2.59547406314909,4.400000095367432,-1.8045260322183416
20070502033029_ML-nan,SPVB,5.307271293581376,4.400000095367432,0.9072711982139444
20070502033029_ML-nan,TGVB,2.14862263377279,4.400000095367432,-2.251377461594642
20070502033029_ML-nan,THVB,5.332851141893462,4.400000095367432,0.9328510465260303
20070502033029_ML-nan,TTVB,2.3185796904801164,4.400000095367432,-2.0814204048873153
20070502033029_ML-nan,VTVB,3.888489105076892,4.400000095367432,-0.5115109902905397
20070502035959_ML3.5,CCVB,4.324514654525808,3.5,0.8245146545258084
20070502035959_ML3.5,DBVB,1.9456067796626,3.5,-1.5543932203373998
20070502035959_ML3.5,HBVB,4.740836552501131,3.5,1.240836552501131
20070502035959_ML3.5,HGVB,4.01691201220163,3.5,0.5169120122016304
20070502035959_ML3.5,HN1B,5.067992841026291,3.5,1.5679928410262909
20070502035959_ML3.5,LCVB,4.729170811650447,3.5,1.2291708116504472
20070502035959_ML3.5,MCVB,4.502556760593979,3.5,1.0025567605939791
20070502035959_ML3.5,SLVB,4.5347665107002975,3.5,1.0347665107002977
20070502035959_ML3.5,SPVB,4.611343040973601,3.5,1.1113430409736011
20070502035959_ML3.5,TGVB,4.518591826419619,3.5,1.0185918264196188
20070502035959_ML3.5,THVB,4.382024386211973,3.5,0.882024386211973
20070502035959_ML3.5,TTVB,4.288905114779233,3.5,0.788905114779233
20070502035959_ML3.5,VTVB,2.24999725147756,3.5,-1.25000274852244
20070502182759_ML3.1,CCVB,4.068925342302618,3.0999999046325684,0.96892543767005
20070502182759_ML3.1,DBVB,4.544334432533089,3.0999999046325684,1.444334527900521
20070502182759_ML3.1,HBVB,4.466384598586367,3.0999999046325684,1.3663846939537985
20070502182759_ML3.1,LCVB,4.317609881543325,3.0999999046325684,1.2176099769107562
20070502182759_ML3.1,MCVB,4.289212756463849,3.0999999046325684,1.1892128518312806
