event,sta,ML_cal,ML_header,ML_diff
20051231172159_ML3.3,DBVB,4.070267799869877,3.299999952316284,0.7702678475535931
20051231172159_ML3.3,DHVB,3.967543366658015,3.299999952316284,0.6675434143417314
20051231172159_ML3.3,LCVB,4.193616866620667,3.299999952316284,0.8936169143043831
20051231172159_ML3.3,MCVB,3.954720220883488,3.299999952316284,0.6547202685672042
20051231172159_ML3.3,TGVB,4.099712464513013,3.299999952316284,0.799712512196729
20051231172159_ML3.3,TTVB,3.881059775815808,3.299999952316284,0.5810598234995235
20060106182759_ML3.6,DBVB,4.574562011729789,3.5999999046325684,0.9745621070972206
20060106182759_ML3.6,DHVB,4.44606456684581,3.5999999046325684,0.8460646622132417
20060106182759_ML3.6,LCVB,4.45400798420258,3.5999999046325684,0.8540080795700113
20060106182759_ML3.6,MCVB,4.480529461754402,3.5999999046325684,0.8805295571218332
20060106182759_ML3.6,TGVB,4.6360349673800005,3.5999999046325684,1.0360350627474322
20060106182759_ML3.6,TTVB,4.237010091024077,3.5999999046325684,0.6370101863915085
20060106182808,DBVB,4.574562011729789,3.5999999046325684,0.9745621070972206
20060106182808,DHVB,4.44606456684581,3.5999999046325684,0.8460646622132417
20060106182808,LCVB,4.45400798420258,3.5999999046325684,0.8540080795700113
20060106182808,MCVB,4.480529461754402,3.5999999046325684,0.8805295571218332
20060106182808,TGVB,4.6360349673800005,3.5999999046325684,1.0360350627474322
20060106182808,TTVB,4.237010091024077,3.5999999046325684,0.6370101863915085
20060112010459_ML4.8,DBVB,5.531441161864596,4.800000190734863,0.7314409711297323
20060112010459_ML4.8,LCVB,2.5776804286933004,4.800000190734863,-2.222319762041563
20060112010459_ML4.8,TGVB,5.439000773190955,4.800000190734863,0.6390005824560916
20060115142929_ML3.0,DBVB,3.967623068423902,3.0,0.9676230684239028
20060115142929_ML3.0,DSVB,3.4184163998454573,3.0,0.4184163998454573
20060115142929_ML3.0,LCVB,3.381433468905934,3.0,0.381433468905934
20060115142929_ML3.0,TGVB,1.4274740955698055,3.0,-1.5725259044301945
20060226161229_ML3.5,BGVB,3.910300747106766,3.5,0.4103007471067661
20060226161229_ML3.5,DBVB,1.885754816799165,3.5,-1.614245183200835
20060226161229_ML3.5,DSVB,4.254073946430184,3.5,0.754073946430184
20060226161229_ML3.5,HBVB,4.398647060753187,3.5,0.8986470607531869
20060226161229_ML3.5,LAVB,4.367923453266945,3.5,0.8679234532669451
20060226161229_ML3.5,LCVB,4.30722418140233,3.5,0.8072241814023302
20060226161229_ML3.5,MCVB,4.411768813805832,3.5,0.911768813805832
20060226161229_ML3.5,TGVB,1.6572953713866003,3.5,-1.8427046286133997
20060226161229_ML3.5,THVB,3.8630665961123434,3.5,0.3630665961123434
20060226161229_ML3.5,TTVB,3.792772613458175,3.5,0.2927726134581752
20060316162059_ML3.2,BGVB,3.579348698738408,3.200000047683716,0.3793486510546922
20060316162059_ML3.2,DBVB,3.855592606605154,3.200000047683716,0.6555925589214375
20060316162059_ML3.2,DHVB,4.351984992387225,3.200000047683716,1.1519849447035089
20060316162059_ML3.2,DSVB,3.5747599243758605,3.200000047683716,0.3747598766921447
20060316162059_ML3.2,HBVB,4.399617667943083,3.200000047683716,1.1996176202593674
20060316162059_ML3.2,LAVB,3.961282326991654,3.200000047683716,0.7612822793079381
20060316162059_ML3.2,MCVB,3.881592747422406,3.200000047683716,0.6815926997386903
20060316162059_ML3.2,TGVB,3.5825695552554326,3.200000047683716,0.3825695075717168
20060403170559_ML3.8,BGVB,5.0261645295714015,3.799999952316284,1.2261645772551173
20060403170559_ML3.8,DSVB,4.810259523611251,3.799999952316284,1.0102595712949665
