event,net,sta,comp,distance,header_ML,ML,origin_time,p_pick,p_source,s_pick,s_source,surface_pick,amp_window_start,amp_window_end,peak_time,amplitude_raw_velocity,amplitude_scaled_mm,peak_signed,amp_scale,amp_scale_mode,event_average_ML,reference_ML,reference_ML_source,ML_diff_calc_minus_ref
20081117110359_ML3.2,TW,VTVB,HHE,177.92990112304688,3.200000047683716,4.4407676596446315,2008-11-17T11:04:47.388000,2008-11-17T11:05:17.877998,header,2008-11-17T11:05:38.497993,header,2008-11-17T11:06:46.007934,2008-11-17T11:05:38.497993,2008-11-17T11:06:44.007934,2008-11-17T11:05:41.468000,10368.2109808017,10.368210980801699,10368.2109808017,0.001,auto,4.299489672342787,3.200000047683716,header,1.2407676119609157
20081117110359_ML3.2,TW,VTVB,HHN,177.92990112304688,3.200000047683716,4.531968943178555,2008-11-17T11:04:47.388000,2008-11-17T11:05:17.877998,header,2008-11-17T11:05:38.497993,header,2008-11-17T11:06:46.007934,2008-11-17T11:05:38.497993,2008-11-17T11:06:44.007934,2008-11-17T11:05:41.238000,12791.017983408014,12.791017983408015,12791.017983408014,0.001,auto,4.299489672342787,3.200000047683716,header,1.331968895494839
20081117110359_ML3.2,TW,VTVB,HHZ,177.92990112304688,3.200000047683716,4.380953690842689,2008-11-17T11:04:47.388000,2008-11-17T11:05:17.877998,header,2008-11-17T11:05:38.497993,header,2008-11-17T11:06:46.007934,2008-11-17T11:05:38.497993,2008-11-17T11:06:44.007934,2008-11-17T11:05:41.018000,9034.203253580588,9.03420325358059,9034.203253580588,0.001,auto,4.299489672342787,3.200000047683716,header,1.1809536431589729
20081202004142_ML3.4,IC,KMI,HHE,163.8649139404297,3.4000000953674316,4.647388747595133,2008-12-02T00:42:27.403000,2008-12-02T00:42:55.852997,header,2008-12-02T00:43:10.843002,header,2008-12-02T00:44:16.646276,2008-12-02T00:43:10.843002,2008-12-02T00:44:14.646276,2008-12-02T00:43:15.153000,19435.898789333507,19.435898789333507,-19435.898789333507,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.2473886522277011
20081202004142_ML3.4,IC,KMI,HHN,163.8649139404297,3.4000000953674316,4.899672274291576,2008-12-02T00:42:27.403000,2008-12-02T00:42:55.852997,header,2008-12-02T00:43:10.843002,header,2008-12-02T00:44:16.646276,2008-12-02T00:43:10.843002,2008-12-02T00:44:14.646276,2008-12-02T00:43:18.490500,34744.66715010636,34.74466715010636,-34744.66715010636,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.4996721789241443
20081202004142_ML3.4,IC,KMI,HHZ,163.8649139404297,3.4000000953674316,4.678480647904265,2008-12-02T00:42:27.403000,2008-12-02T00:42:55.852997,header,2008-12-02T00:43:10.843002,header,2008-12-02T00:44:16.646276,2008-12-02T00:43:10.843002,2008-12-02T00:44:14.646276,2008-12-02T00:43:16.503000,20878.367087053863,20.878367087053864,20878.367087053863,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.2784805525368332
20081202004142_ML3.4,TW,DBVB,HHE,261.7397155761719,3.4000000953674316,4.549760180632201,2008-12-02T00:42:37.508000,2008-12-02T00:43:20.518002,header,2008-12-02T00:43:52.948002,header,2008-12-02T00:45:32.001144,2008-12-02T00:43:52.948002,2008-12-02T00:45:30.001144,2008-12-02T00:43:55.298000,6028.882686229548,6.028882686229548,6028.882686229548,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.1497600852647691
20081202004142_ML3.4,TW,DBVB,HHN,261.7397155761719,3.4000000953674316,4.462450261603985,2008-12-02T00:42:37.508000,2008-12-02T00:43:20.518002,header,2008-12-02T00:43:52.948002,header,2008-12-02T00:45:32.001144,2008-12-02T00:43:52.948002,2008-12-02T00:45:30.001144,2008-12-02T00:44:02.878000,4930.908164945671,4.930908164945671,4930.908164945671,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.0624501662365535
20081202004142_ML3.4,TW,DBVB,HHZ,261.7397155761719,3.4000000953674316,4.493317375999616,2008-12-02T00:42:37.508000,2008-12-02T00:43:20.518002,header,2008-12-02T00:43:52.948002,header,2008-12-02T00:45:32.001144,2008-12-02T00:43:52.948002,2008-12-02T00:45:30.001144,2008-12-02T00:44:50.818000,5294.123016584672,5.294123016584672,5294.123016584672,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.093317280632184
20081202004142_ML3.4,TW,HGVB,HHE,199.27218627929688,3.4000000953674316,4.729047579852077,2008-12-02T00:42:28.778000,2008-12-02T00:43:03.057999,header,2008-12-02T00:43:27.718002,header,2008-12-02T00:44:41.626124,2008-12-02T00:43:27.718002,2008-12-02T00:44:39.626124,2008-12-02T00:43:29.748000,16182.191144070359,16.18219114407036,-16182.191144070359,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.3290474844846454
20081202004142_ML3.4,TW,HGVB,HHN,199.27218627929688,3.4000000953674316,4.741857653954946,2008-12-02T00:42:28.778000,2008-12-02T00:43:03.057999,header,2008-12-02T00:43:27.718002,header,2008-12-02T00:44:41.626124,2008-12-02T00:43:27.718002,2008-12-02T00:44:39.626124,2008-12-02T00:43:29.278000,16666.61490618958,16.666614906189583,-16666.61490618958,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.341857558587514
20081202004142_ML3.4,TW,HGVB,HHZ,199.27218627929688,3.4000000953674316,4.629401530516694,2008-12-02T00:42:28.778000,2008-12-02T00:43:03.057999,header,2008-12-02T00:43:27.718002,header,2008-12-02T00:44:41.626124,2008-12-02T00:43:27.718002,2008-12-02T00:44:39.626124,2008-12-02T00:43:31.398000,12864.451601800516,12.864451601800516,-12864.451601800516,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.2294014351492626
20081202004142_ML3.4,TW,LCVB,HHE,188.77902221679688,3.4000000953674316,4.911801513841075,2008-12-02T00:42:26.218000,2008-12-02T00:42:57.938001,header,2008-12-02T00:43:22.518003,header,2008-12-02T00:44:32.070681,2008-12-02T00:43:22.518003,2008-12-02T00:44:30.070681,2008-12-02T00:43:25.168000,27396.842873725844,27.396842873725845,27396.842873725844,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.5118014184736435
20081202004142_ML3.4,TW,LCVB,HHN,188.77902221679688,3.4000000953674316,4.845171330269093,2008-12-02T00:42:26.218000,2008-12-02T00:42:57.938001,header,2008-12-02T00:43:22.518003,header,2008-12-02T00:44:32.070681,2008-12-02T00:43:22.518003,2008-12-02T00:44:30.070681,2008-12-02T00:43:23.918000,23500.133823063028,23.500133823063027,23500.133823063028,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.445171234901661
20081202004142_ML3.4,TW,LCVB,HHZ,188.77902221679688,3.4000000953674316,4.772893024014165,2008-12-02T00:42:26.218000,2008-12-02T00:42:57.938001,header,2008-12-02T00:43:22.518003,header,2008-12-02T00:44:32.070681,2008-12-02T00:43:22.518003,2008-12-02T00:44:30.070681,2008-12-02T00:43:25.698000,19897.202922693574,19.897202922693573,-19897.202922693574,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.372892928646733
20081202004142_ML3.4,TW,SPVB,HHE,164.1864013671875,3.4000000953674316,2.386165355251945,2008-12-02T00:42:23.708000,2008-12-02T00:42:52.917999,header,2008-12-02T00:43:11.737999,header,2008-12-02T00:44:13.165601,2008-12-02T00:43:11.737999,2008-12-02T00:44:11.165601,2008-12-02T00:43:19.378000,106127.70733185936,0.10612770733185936,106127.70733185936,1e-06,auto,4.4722151547487785,3.4000000953674316,header,-1.0138347401154868
20081202004142_ML3.4,TW,SPVB,HHN,164.1864013671875,3.4000000953674316,5.217362986825119,2008-12-02T00:42:23.708000,2008-12-02T00:42:52.917999,header,2008-12-02T00:43:11.737999,header,2008-12-02T00:44:13.165601,2008-12-02T00:43:11.737999,2008-12-02T00:44:11.165601,2008-12-02T00:43:18.898000,71949.27363633888,71.94927363633889,-71949.27363633888,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.8173628914576874
20081202004142_ML3.4,TW,SPVB,HHZ,164.1864013671875,3.4000000953674316,2.5026877918016397,2008-12-02T00:42:23.708000,2008-12-02T00:42:52.917999,header,2008-12-02T00:43:11.737999,header,2008-12-02T00:44:13.165601,2008-12-02T00:43:11.737999,2008-12-02T00:44:11.165601,2008-12-02T00:43:18.328000,138787.77675747502,0.138787776757475,-138787.77675747502,1e-06,auto,4.4722151547487785,3.4000000953674316,header,-0.897312303565792
20081202004142_ML3.4,TW,TGVB,HHE,237.9029083251953,3.4000000953674316,4.494760364822028,2008-12-02T00:42:35.848000,2008-12-02T00:43:17.197998,header,2008-12-02T00:43:45.327996,header,2008-12-02T00:45:14.449939,2008-12-02T00:43:45.327996,2008-12-02T00:45:12.449939,2008-12-02T00:43:50.038000,6551.18923094951,6.55118923094951,6551.18923094951,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.0947602694545964
20081202004142_ML3.4,TW,TGVB,HHN,237.9029083251953,3.4000000953674316,4.261442251534891,2008-12-02T00:42:35.848000,2008-12-02T00:43:17.197998,header,2008-12-02T00:43:45.327996,header,2008-12-02T00:45:14.449939,2008-12-02T00:43:45.327996,2008-12-02T00:45:12.449939,2008-12-02T00:43:49.368000,3828.2653354266154,3.8282653354266154,-3828.2653354266154,0.001,auto,4.4722151547487785,3.4000000953674316,header,0.8614421561674597
20081202004142_ML3.4,TW,TGVB,HHZ,237.9029083251953,3.4000000953674316,4.449256734249224,2008-12-02T00:42:35.848000,2008-12-02T00:43:17.197998,header,2008-12-02T00:43:45.327996,header,2008-12-02T00:45:14.449939,2008-12-02T00:43:45.327996,2008-12-02T00:45:12.449939,2008-12-02T00:43:46.788000,5899.517770217023,5.899517770217023,5899.517770217023,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.0492566388817925
20081202004142_ML3.4,TW,TTVB,HHE,274.66619873046875,3.4000000953674316,4.4808316605624325,2008-12-02T00:42:41.068000,2008-12-02T00:43:27.638000,header,2008-12-02T00:44:00.358001,header,2008-12-02T00:45:44.178799,2008-12-02T00:44:00.358001,2008-12-02T00:45:42.178799,2008-12-02T00:44:03.928000,4609.340102985229,4.60934010298523,-4609.340102985229,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.080831565195001
20081202004142_ML3.4,TW,TTVB,HHN,274.66619873046875,3.4000000953674316,4.434750173398389,2008-12-02T00:42:41.068000,2008-12-02T00:43:27.638000,header,2008-12-02T00:44:00.358001,header,2008-12-02T00:45:44.178799,2008-12-02T00:44:00.358001,2008-12-02T00:45:42.178799,2008-12-02T00:44:03.908000,4145.312412462454,4.145312412462454,-4145.312412462454,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.0347500780309575
20081202004142_ML3.4,TW,TTVB,HHZ,274.66619873046875,3.4000000953674316,4.382084983570945,2008-12-02T00:42:41.068000,2008-12-02T00:43:27.638000,header,2008-12-02T00:44:00.358001,header,2008-12-02T00:45:44.178799,2008-12-02T00:44:00.358001,2008-12-02T00:45:42.178799,2008-12-02T00:44:02.718000,3671.9104149128407,3.6719104149128405,-3671.9104149128407,0.001,auto,4.4722151547487785,3.4000000953674316,header,0.9820848882035129
20081202004142_ML3.4,TW,VTVB,HHE,231.7013397216797,3.4000000953674316,4.871827593689803,2008-12-02T00:42:33.498000,2008-12-02T00:43:12.498000,header,2008-12-02T00:43:41.057997,header,2008-12-02T00:45:07.965559,2008-12-02T00:43:41.057997,2008-12-02T00:45:05.965559,2008-12-02T00:43:43.088000,16513.585400026466,16.513585400026468,16513.585400026466,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.4718274983223711
20081202004142_ML3.4,TW,VTVB,HHN,231.7013397216797,3.4000000953674316,4.737733074486578,2008-12-02T00:42:33.498000,2008-12-02T00:43:12.498000,header,2008-12-02T00:43:41.057997,header,2008-12-02T00:45:07.965559,2008-12-02T00:43:41.057997,2008-12-02T00:45:05.965559,2008-12-02T00:43:41.108000,12126.817939525532,12.126817939525532,12126.817939525532,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.3377329791191466
20081202004142_ML3.4,TW,VTVB,HHZ,231.7013397216797,3.4000000953674316,4.753018623302872,2008-12-02T00:42:33.498000,2008-12-02T00:43:12.498000,header,2008-12-02T00:43:41.057997,header,2008-12-02T00:45:07.965559,2008-12-02T00:43:41.057997,2008-12-02T00:45:05.965559,2008-12-02T00:43:41.598000,12561.236901173508,12.561236901173508,12561.236901173508,0.001,auto,4.4722151547487785,3.4000000953674316,header,1.3530185279354408
20081229194834_ML3.4,TW,DBVB,HHE,136.05584716796875,3.4000000953674316,4.778043631572292,2008-12-29T19:49:44.718000,2008-12-29T19:50:08.368001,header,2008-12-29T19:50:24.517995,header,2008-12-29T19:51:15.421898,2008-12-29T19:50:24.517995,2008-12-29T19:51:13.421898,2008-12-29T19:50:40.668000,36431.07415081531,36.431074150815306,36431.07415081531,0.001,auto,4.444944760587668,3.4000000953674316,header,1.37804353620486
20081229194834_ML3.4,TW,DBVB,HHN,136.05584716796875,3.4000000953674316,4.841096961116124,2008-12-29T19:49:44.718000,2008-12-29T19:50:08.368001,header,2008-12-29T19:50:24.517995,header,2008-12-29T19:51:15.421898,2008-12-29T19:50:24.517995,2008-12-29T19:51:13.421898,2008-12-29T19:50:38.888000,42123.58310401066,42.123583104010656,42123.58310401066,0.001,auto,4.444944760587668,3.4000000953674316,header,1.4410968657486922
20081229194834_ML3.4,TW,DBVB,HHZ,136.05584716796875,3.4000000953674316,4.586457657712529,2008-12-29T19:49:44.718000,2008-12-29T19:50:08.368001,header,2008-12-29T19:50:24.517995,header,2008-12-29T19:51:15.421898,2008-12-29T19:50:24.517995,2008-12-29T19:51:13.421898,2008-12-29T19:50:36.648000,23436.1356199237,23.436135619923704,-23436.1356199237,0.001,auto,4.444944760587668,3.4000000953674316,header,1.1864575623450975
20081229194834_ML3.4,TW,HGVB,HHE,276.64910888671875,3.4000000953674316,4.185691776429169,2008-12-29T19:50:06.227999,2008-12-29T19:50:48.417994,header,2008-12-29T19:51:24.068003,header,2008-12-29T19:53:10.660738,2008-12-29T19:51:24.068003,2008-12-29T19:53:08.660738,2008-12-29T19:51:26.177999,2297.6478370079453,2.297647837007945,2297.6478370079453,0.001,auto,4.444944760587668,3.4000000953674316,header,0.7856916810617376
20081229194834_ML3.4,TW,HGVB,HHN,276.64910888671875,3.4000000953674316,4.248672009683453,2008-12-29T19:50:06.227999,2008-12-29T19:50:48.417994,header,2008-12-29T19:51:24.068003,header,2008-12-29T19:53:10.660738,2008-12-29T19:51:24.068003,2008-12-29T19:53:08.660738,2008-12-29T19:51:24.767999,2656.217893127585,2.656217893127585,-2656.217893127585,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8486719143160215
20081229194834_ML3.4,TW,HGVB,HHZ,276.64910888671875,3.4000000953674316,4.273173276536429,2008-12-29T19:50:06.227999,2008-12-29T19:50:48.417994,header,2008-12-29T19:51:24.068003,header,2008-12-29T19:53:10.660738,2008-12-29T19:51:24.068003,2008-12-29T19:53:08.660738,2008-12-29T19:51:25.427999,2810.3794733912596,2.8103794733912597,2810.3794733912596,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8731731811689976
20081229194834_ML3.4,TW,MCVB,HHE,296.5417785644531,3.4000000953674316,4.4404925179861845,2008-12-29T19:50:11.198000,2008-12-29T19:50:55.227999,header,2008-12-29T19:51:28.897990,header,2008-12-29T19:53:28.892519,2008-12-29T19:51:28.897990,2008-12-29T19:53:26.892519,2008-12-29T19:51:33.048000,3507.6255173145523,3.5076255173145525,-3507.6255173145523,0.001,auto,4.444944760587668,3.4000000953674316,header,1.0404924226187529
20081229194834_ML3.4,TW,MCVB,HHN,296.5417785644531,3.4000000953674316,4.370222773251037,2008-12-29T19:50:11.198000,2008-12-29T19:50:55.227999,header,2008-12-29T19:51:28.897990,header,2008-12-29T19:53:28.892519,2008-12-29T19:51:28.897990,2008-12-29T19:53:26.892519,2008-12-29T19:51:28.898000,2983.6197692395767,2.983619769239577,2983.6197692395767,0.001,auto,4.444944760587668,3.4000000953674316,header,0.970222677883605
20081229194834_ML3.4,TW,MCVB,HHZ,296.5417785644531,3.4000000953674316,4.49384590775804,2008-12-29T19:50:11.198000,2008-12-29T19:50:55.227999,header,2008-12-29T19:51:28.897990,header,2008-12-29T19:53:28.892519,2008-12-29T19:51:28.897990,2008-12-29T19:53:26.892519,2008-12-29T19:51:31.208000,3966.1269442240414,3.9661269442240417,3966.1269442240414,0.001,auto,4.444944760587668,3.4000000953674316,header,1.093845812390608
20081229194834_ML3.4,TW,SLVB,HHE,203.984619140625,3.4000000953674316,4.217068911412248,2008-12-29T19:49:54.948000,2008-12-29T19:50:27.427996,header,2008-12-29T19:50:53.637995,header,2008-12-29T19:52:10.937746,2008-12-29T19:50:53.637995,2008-12-29T19:52:08.937746,2008-12-29T19:50:57.038000,4752.09203180089,4.75209203180089,4752.09203180089,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8170688160448165
20081229194834_ML3.4,TW,SLVB,HHN,203.984619140625,3.4000000953674316,4.28597206239708,2008-12-29T19:49:54.948000,2008-12-29T19:50:27.427996,header,2008-12-29T19:50:53.637995,header,2008-12-29T19:52:10.937746,2008-12-29T19:50:53.637995,2008-12-29T19:52:08.937746,2008-12-29T19:50:54.198000,5569.138182775945,5.569138182775945,-5569.138182775945,0.001,auto,4.444944760587668,3.4000000953674316,header,0.885971967029648
20081229194834_ML3.4,TW,SLVB,HHZ,203.984619140625,3.4000000953674316,4.160123120902224,2008-12-29T19:49:54.948000,2008-12-29T19:50:27.427996,header,2008-12-29T19:50:53.637995,header,2008-12-29T19:52:10.937746,2008-12-29T19:50:53.637995,2008-12-29T19:52:08.937746,2008-12-29T19:50:56.868000,4168.108853101394,4.168108853101394,-4168.108853101394,0.001,auto,4.444944760587668,3.4000000953674316,header,0.7601230255347922
20081229194834_ML3.4,TW,SPVB,HHE,154.89390563964844,3.4000000953674316,4.901854042530769,2008-12-29T19:49:47.468000,2008-12-29T19:50:13.957998,header,2008-12-29T19:50:33.088003,header,2008-12-29T19:51:30.730604,2008-12-29T19:50:33.088003,2008-12-29T19:51:28.730604,2008-12-29T19:50:42.588000,38651.508995038566,38.65150899503857,38651.508995038566,0.001,auto,4.444944760587668,3.4000000953674316,header,1.5018539471633376
20081229194834_ML3.4,TW,SPVB,HHN,154.89390563964844,3.4000000953674316,4.710806712905734,2008-12-29T19:49:47.468000,2008-12-29T19:50:13.957998,header,2008-12-29T19:50:33.088003,header,2008-12-29T19:51:30.730604,2008-12-29T19:50:33.088003,2008-12-29T19:51:28.730604,2008-12-29T19:50:46.528000,24895.40089957824,24.895400899578238,24895.40089957824,0.001,auto,4.444944760587668,3.4000000953674316,header,1.3108066175383026
20081229194834_ML3.4,TW,SPVB,HHZ,154.89390563964844,3.4000000953674316,4.977030698549602,2008-12-29T19:49:47.468000,2008-12-29T19:50:13.957998,header,2008-12-29T19:50:33.088003,header,2008-12-29T19:51:30.730604,2008-12-29T19:50:33.088003,2008-12-29T19:51:28.730604,2008-12-29T19:50:39.818000,45956.09408731899,45.95609408731899,-45956.09408731899,0.001,auto,4.444944760587668,3.4000000953674316,header,1.5770306031821706
20081229194834_ML3.4,TW,TGVB,HHE,146.00408935546875,3.4000000953674316,4.510341320307141,2008-12-29T19:49:46.038000,2008-12-29T19:50:10.737997,header,2008-12-29T19:50:28.328001,header,2008-12-29T19:51:23.374060,2008-12-29T19:50:28.328001,2008-12-29T19:51:21.374060,2008-12-29T19:50:36.428000,17416.000132841757,17.416000132841756,17416.000132841757,0.001,auto,4.444944760587668,3.4000000953674316,header,1.1103412249397095
20081229194834_ML3.4,TW,TGVB,HHN,146.00408935546875,3.4000000953674316,4.35181498026301,2008-12-29T19:49:46.038000,2008-12-29T19:50:10.737997,header,2008-12-29T19:50:28.328001,header,2008-12-29T19:51:23.374060,2008-12-29T19:50:28.328001,2008-12-29T19:51:21.374060,2008-12-29T19:50:37.058000,12089.882479733375,12.089882479733374,-12089.882479733375,0.001,auto,4.444944760587668,3.4000000953674316,header,0.9518148848955787
20081229194834_ML3.4,TW,TGVB,HHZ,146.00408935546875,3.4000000953674316,4.542068418188194,2008-12-29T19:49:46.038000,2008-12-29T19:50:10.737997,header,2008-12-29T19:50:28.328001,header,2008-12-29T19:51:23.374060,2008-12-29T19:50:28.328001,2008-12-29T19:51:21.374060,2008-12-29T19:50:35.848000,18735.94130637429,18.73594130637429,18735.94130637429,0.001,auto,4.444944760587668,3.4000000953674316,header,1.1420683228207622
20081229194834_ML3.4,TW,TTVB,HHE,237.0538787841797,3.4000000953674316,4.398650530083443,2008-12-29T19:50:00.288000,2008-12-29T19:50:37.117994,header,2008-12-29T19:51:08.277997,header,2008-12-29T19:52:38.323919,2008-12-29T19:51:08.277997,2008-12-29T19:52:36.323919,2008-12-29T19:51:12.928000,5291.008461921126,5.291008461921126,-5291.008461921126,0.001,auto,4.444944760587668,3.4000000953674316,header,0.9986504347160112
20081229194834_ML3.4,TW,TTVB,HHN,237.0538787841797,3.4000000953674316,4.309942935418004,2008-12-29T19:50:00.288000,2008-12-29T19:50:37.117994,header,2008-12-29T19:51:08.277997,header,2008-12-29T19:52:38.323919,2008-12-29T19:51:08.277997,2008-12-29T19:52:36.323919,2008-12-29T19:51:11.038000,4313.510518822968,4.3135105188229685,4313.510518822968,0.001,auto,4.444944760587668,3.4000000953674316,header,0.9099428400505722
20081229194834_ML3.4,TW,TTVB,HHZ,237.0538787841797,3.4000000953674316,4.289564341262914,2008-12-29T19:50:00.288000,2008-12-29T19:50:37.117994,header,2008-12-29T19:51:08.277997,header,2008-12-29T19:52:38.323919,2008-12-29T19:51:08.277997,2008-12-29T19:52:36.323919,2008-12-29T19:51:09.368000,4115.781088228142,4.115781088228142,4115.781088228142,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8895642458954827
20081229194834_ML3.4,TW,VTVB,HHE,264.893310546875,3.4000000953674316,4.246545978382307,2008-12-29T19:50:04.308000,2008-12-29T19:50:44.437997,header,2008-12-29T19:51:18.588006,header,2008-12-29T19:53:00.903540,2008-12-29T19:51:18.588006,2008-12-29T19:52:58.903540,2008-12-29T19:51:21.978000,2919.367852889171,2.919367852889171,-2919.367852889171,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8465458830148753
20081229194834_ML3.4,TW,VTVB,HHN,264.893310546875,3.4000000953674316,4.296012932321029,2008-12-29T19:50:04.308000,2008-12-29T19:50:44.437997,header,2008-12-29T19:51:18.588006,header,2008-12-29T19:53:00.903540,2008-12-29T19:51:18.588006,2008-12-29T19:52:58.903540,2008-12-29T19:51:19.518000,3271.56667225944,3.27156667225944,-3271.56667225944,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8960128369535978
20081229194834_ML3.4,TW,VTVB,HHZ,264.893310546875,3.4000000953674316,4.2631807571350855,2008-12-29T19:50:04.308000,2008-12-29T19:50:44.437997,header,2008-12-29T19:51:18.588006,header,2008-12-29T19:53:00.903540,2008-12-29T19:51:18.588006,2008-12-29T19:52:58.903540,2008-12-29T19:51:19.608000,3033.3575176905824,3.0333575176905825,3033.3575176905824,0.001,auto,4.444944760587668,3.4000000953674316,header,0.8631806617676538
20090129043812_ML3.2,TW,HGVB,HHE,233.01092529296875,3.200000047683716,3.6035888821900226,2009-01-29T04:38:49.138000,2009-01-29T04:39:28.178000,header,2009-01-29T04:39:54.188003,header,2009-01-29T04:41:24.478616,2009-01-29T04:39:54.188003,2009-01-29T04:41:22.478616,2009-01-29T04:39:55.418000,879.8538882721191,0.8798538882721191,-879.8538882721191,0.001,auto,4.006098771280725,3.200000047683716,header,0.4035888345063068
20090129043812_ML3.2,TW,HGVB,HHN,233.01092529296875,3.200000047683716,3.7187120913639857,2009-01-29T04:38:49.138000,2009-01-29T04:39:28.178000,header,2009-01-29T04:39:54.188003,header,2009-01-29T04:41:24.478616,2009-01-29T04:39:54.188003,2009-01-29T04:41:22.478616,2009-01-29T04:39:56.958000,1146.921692171066,1.146921692171066,1146.921692171066,0.001,auto,4.006098771280725,3.200000047683716,header,0.5187120436802699
20090129043812_ML3.2,TW,HGVB,HHZ,233.01092529296875,3.200000047683716,3.674480901855403,2009-01-29T04:38:49.138000,2009-01-29T04:39:28.178000,header,2009-01-29T04:39:54.188003,header,2009-01-29T04:41:24.478616,2009-01-29T04:39:54.188003,2009-01-29T04:41:22.478616,2009-01-29T04:39:55.308000,1035.8636118153477,1.0358636118153477,1035.8636118153477,0.001,auto,4.006098771280725,3.200000047683716,header,0.4744808541716874
20090129043812_ML3.2,TW,SPVB,HHE,153.9355010986328,3.200000047683716,4.364307967269115,2009-01-29T04:38:35.538000,2009-01-29T04:39:00.978003,header,2009-01-29T04:39:19.519572,theory,2009-01-29T04:40:18.161668,2009-01-29T04:39:19.519572,2009-01-29T04:40:16.161668,2009-01-29T04:39:32.768000,11335.059744892036,11.335059744892037,-11335.059744892036,0.001,auto,4.006098771280725,3.200000047683716,header,1.164307919585399
20090129043812_ML3.2,TW,SPVB,HHN,153.9355010986328,3.200000047683716,4.185814014768485,2009-01-29T04:38:35.538000,2009-01-29T04:39:00.978003,header,2009-01-29T04:39:19.519572,theory,2009-01-29T04:40:18.161668,2009-01-29T04:39:19.519572,2009-01-29T04:40:16.161668,2009-01-29T04:39:34.098000,7515.0151604465555,7.515015160446556,-7515.0151604465555,0.001,auto,4.006098771280725,3.200000047683716,header,0.985813967084769
20090129043812_ML3.2,TW,SPVB,HHZ,153.9355010986328,3.200000047683716,4.489688770237342,2009-01-29T04:38:35.538000,2009-01-29T04:39:00.978003,header,2009-01-29T04:39:19.519572,theory,2009-01-29T04:40:18.161668,2009-01-29T04:39:19.519572,2009-01-29T04:40:16.161668,2009-01-29T04:39:28.268000,15128.804699156333,15.128804699156333,15128.804699156333,0.001,auto,4.006098771280725,3.200000047683716,header,1.2896887225536258
20090201045220_ML3.3,TW,HGVB,HHE,293.5653381347656,3.299999952316284,3.8484622881244177,2009-02-01T04:53:23.227999,2009-02-01T04:54:08.418002,header,2009-02-01T04:54:46.577998,header,2009-02-01T04:56:38.938225,2009-02-01T04:54:46.577998,2009-02-01T04:56:36.938225,2009-02-01T04:54:48.707999,919.3301375815782,0.9193301375815782,-919.3301375815782,0.001,auto,4.168763144554946,3.299999952316284,header,0.5484623358081335
20090201045220_ML3.3,TW,HGVB,HHN,293.5653381347656,3.299999952316284,3.8591956536875704,2009-02-01T04:53:23.227999,2009-02-01T04:54:08.418002,header,2009-02-01T04:54:46.577998,header,2009-02-01T04:56:38.938225,2009-02-01T04:54:46.577998,2009-02-01T04:56:36.938225,2009-02-01T04:54:46.587999,942.3340043077135,0.9423340043077135,-942.3340043077135,0.001,auto,4.168763144554946,3.299999952316284,header,0.5591957013712863
20090201045220_ML3.3,TW,HGVB,HHZ,293.5653381347656,3.299999952316284,3.8732656333126814,2009-02-01T04:53:23.227999,2009-02-01T04:54:08.418002,header,2009-02-01T04:54:46.577998,header,2009-02-01T04:56:38.938225,2009-02-01T04:54:46.577998,2009-02-01T04:56:36.938225,2009-02-01T04:54:49.397999,973.3630202673877,0.9733630202673877,-973.3630202673877,0.001,auto,4.168763144554946,3.299999952316284,header,0.5732656809963972
20090201045220_ML3.3,TW,MCVB,HHE,263.19049072265625,3.299999952316284,4.266042598488319,2009-02-01T04:53:19.038000,2009-02-01T04:54:04.777998,header,2009-02-01T04:54:35.597997,header,2009-02-01T04:56:14.498327,2009-02-01T04:54:35.597997,2009-02-01T04:56:12.498327,2009-02-01T04:54:38.228000,3098.222873183214,3.098222873183214,-3098.222873183214,0.001,auto,4.168763144554946,3.299999952316284,header,0.9660426461720348
